"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2019,1,NA,"E.5","E.5.1"
2,2014,4,0,"E.5","E.5.1"
3,2006,3,0,"E.5","E.5.1"
4,2013,0,0,"E.5","E.5.1"
5,2019,0,0,"E.5","E.5.1"
6,2013,NA,NA,"E.5","E.5.1"
7,2016,NA,NA,"E.5","E.5.1"
8,2012,NA,NA,"E.5","E.5.1"
9,2017,NA,NA,"E.5","E.5.1"
10,2014,NA,NA,"E.5","E.5.1"
11,2021,NA,NA,"E.5","E.5.1"
12,2002,NA,NA,"E.5","E.5.1"
13,2007,NA,NA,"E.5","E.5.1"
14,2016,NA,NA,"E.5","E.5.1"
15,2013,NA,NA,"E.5","E.5.1"
16,2019,NA,NA,"E.5","E.5.1"
17,2004,NA,NA,"E.5","E.5.1"
18,2011,NA,NA,"E.5","E.5.1"
19,2010,NA,NA,"E.5","E.5.1"
20,2003,NA,NA,"E.5","E.5.1"
1,2019,1,NA,"E.2","E.2.2"
2,2014,0,0,"E.2","E.2.2"
3,2006,0,0,"E.2","E.2.2"
4,2013,NA,NA,"E.2","E.2.2"
5,2019,NA,NA,"E.2","E.2.2"
6,2013,NA,NA,"E.2","E.2.2"
7,2016,NA,NA,"E.2","E.2.2"
8,2012,NA,NA,"E.2","E.2.2"
9,2017,NA,NA,"E.2","E.2.2"
10,2014,NA,NA,"E.2","E.2.2"
11,2021,NA,NA,"E.2","E.2.2"
12,2002,NA,NA,"E.2","E.2.2"
13,2007,NA,NA,"E.2","E.2.2"
14,2016,NA,NA,"E.2","E.2.2"
15,2013,NA,NA,"E.2","E.2.2"
16,2019,NA,NA,"E.2","E.2.2"
17,2004,NA,NA,"E.2","E.2.2"
18,2011,NA,NA,"E.2","E.2.2"
19,2010,NA,NA,"E.2","E.2.2"
20,2003,NA,NA,"E.2","E.2.2"
1,2019,28,NA,"W.2","W.2.3"
2,2014,34,12,"W.2","W.2.3"
3,2006,38,21,"W.2","W.2.3"
4,2013,0,0,"W.2","W.2.3"
5,2019,0,0,"W.2","W.2.3"
6,2013,NA,NA,"W.2","W.2.3"
7,2016,NA,NA,"W.2","W.2.3"
8,2012,NA,NA,"W.2","W.2.3"
9,2017,NA,NA,"W.2","W.2.3"
10,2014,NA,NA,"W.2","W.2.3"
11,2021,NA,NA,"W.2","W.2.3"
12,2002,NA,NA,"W.2","W.2.3"
13,2007,NA,NA,"W.2","W.2.3"
14,2016,NA,NA,"W.2","W.2.3"
15,2013,NA,NA,"W.2","W.2.3"
16,2019,NA,NA,"W.2","W.2.3"
17,2004,NA,NA,"W.2","W.2.3"
18,2011,NA,NA,"W.2","W.2.3"
19,2010,NA,NA,"W.2","W.2.3"
20,2003,NA,NA,"W.2","W.2.3"
1,2019,40,NA,"E.1","E.1.4"
2,2014,0,0,"E.1","E.1.4"
3,2006,0,0,"E.1","E.1.4"
4,2013,NA,NA,"E.1","E.1.4"
5,2019,NA,NA,"E.1","E.1.4"
6,2013,NA,NA,"E.1","E.1.4"
7,2016,NA,NA,"E.1","E.1.4"
8,2012,NA,NA,"E.1","E.1.4"
9,2017,NA,NA,"E.1","E.1.4"
10,2014,NA,NA,"E.1","E.1.4"
11,2021,NA,NA,"E.1","E.1.4"
12,2002,NA,NA,"E.1","E.1.4"
13,2007,NA,NA,"E.1","E.1.4"
14,2016,NA,NA,"E.1","E.1.4"
15,2013,NA,NA,"E.1","E.1.4"
16,2019,NA,NA,"E.1","E.1.4"
17,2004,NA,NA,"E.1","E.1.4"
18,2011,NA,NA,"E.1","E.1.4"
19,2010,NA,NA,"E.1","E.1.4"
20,2003,NA,NA,"E.1","E.1.4"
1,2019,243,NA,"E.2","E.2.5"
2,2014,215,38,"E.2","E.2.5"
3,2006,220,59,"E.2","E.2.5"
4,2013,0,0,"E.2","E.2.5"
5,2019,0,0,"E.2","E.2.5"
6,2013,NA,NA,"E.2","E.2.5"
7,2016,NA,NA,"E.2","E.2.5"
8,2012,NA,NA,"E.2","E.2.5"
9,2017,NA,NA,"E.2","E.2.5"
10,2014,NA,NA,"E.2","E.2.5"
11,2021,NA,NA,"E.2","E.2.5"
12,2002,NA,NA,"E.2","E.2.5"
13,2007,NA,NA,"E.2","E.2.5"
14,2016,NA,NA,"E.2","E.2.5"
15,2013,NA,NA,"E.2","E.2.5"
16,2019,NA,NA,"E.2","E.2.5"
17,2004,NA,NA,"E.2","E.2.5"
18,2011,NA,NA,"E.2","E.2.5"
19,2010,NA,NA,"E.2","E.2.5"
20,2003,NA,NA,"E.2","E.2.5"
1,2019,1,NA,"E.1","E.1.6"
2,2014,0,0,"E.1","E.1.6"
3,2006,0,0,"E.1","E.1.6"
4,2013,NA,NA,"E.1","E.1.6"
5,2019,NA,NA,"E.1","E.1.6"
6,2013,NA,NA,"E.1","E.1.6"
7,2016,NA,NA,"E.1","E.1.6"
8,2012,NA,NA,"E.1","E.1.6"
9,2017,NA,NA,"E.1","E.1.6"
10,2014,NA,NA,"E.1","E.1.6"
11,2021,NA,NA,"E.1","E.1.6"
12,2002,NA,NA,"E.1","E.1.6"
13,2007,NA,NA,"E.1","E.1.6"
14,2016,NA,NA,"E.1","E.1.6"
15,2013,NA,NA,"E.1","E.1.6"
16,2019,NA,NA,"E.1","E.1.6"
17,2004,NA,NA,"E.1","E.1.6"
18,2011,NA,NA,"E.1","E.1.6"
19,2010,NA,NA,"E.1","E.1.6"
20,2003,NA,NA,"E.1","E.1.6"
1,2019,4,NA,"E.7","E.7.7"
