"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2014,4,NA,"E.3","E.3.1"
2,2006,4,1,"E.3","E.3.1"
3,2013,0,0,"E.3","E.3.1"
4,2013,0,0,"E.3","E.3.1"
5,2007,NA,NA,"E.3","E.3.1"
6,2004,NA,NA,"E.3","E.3.1"
7,2009,NA,NA,"E.3","E.3.1"
8,2005,NA,NA,"E.3","E.3.1"
9,2019,NA,NA,"E.3","E.3.1"
10,2003,NA,NA,"E.3","E.3.1"
11,2002,NA,NA,"E.3","E.3.1"
12,2020,NA,NA,"E.3","E.3.1"
13,2004,NA,NA,"E.3","E.3.1"
14,2013,NA,NA,"E.3","E.3.1"
15,2002,NA,NA,"E.3","E.3.1"
16,2014,NA,NA,"E.3","E.3.1"
17,2019,NA,NA,"E.3","E.3.1"
18,2006,NA,NA,"E.3","E.3.1"
19,2010,NA,NA,"E.3","E.3.1"
20,2007,NA,NA,"E.3","E.3.1"
1,2014,1,NA,"W.2","W.2.2"
2,2006,0,0,"W.2","W.2.2"
3,2013,0,0,"W.2","W.2.2"
4,2013,NA,NA,"W.2","W.2.2"
5,2007,NA,NA,"W.2","W.2.2"
6,2004,NA,NA,"W.2","W.2.2"
7,2009,NA,NA,"W.2","W.2.2"
8,2005,NA,NA,"W.2","W.2.2"
9,2019,NA,NA,"W.2","W.2.2"
10,2003,NA,NA,"W.2","W.2.2"
11,2002,NA,NA,"W.2","W.2.2"
12,2020,NA,NA,"W.2","W.2.2"
13,2004,NA,NA,"W.2","W.2.2"
14,2013,NA,NA,"W.2","W.2.2"
15,2002,NA,NA,"W.2","W.2.2"
16,2014,NA,NA,"W.2","W.2.2"
17,2019,NA,NA,"W.2","W.2.2"
18,2006,NA,NA,"W.2","W.2.2"
19,2010,NA,NA,"W.2","W.2.2"
20,2007,NA,NA,"W.2","W.2.2"
1,2014,4,NA,"E.5","E.5.3"
2,2006,7,2,"E.5","E.5.3"
3,2013,9,2,"E.5","E.5.3"
4,2013,8,0,"E.5","E.5.3"
5,2007,0,0,"E.5","E.5.3"
6,2004,0,0,"E.5","E.5.3"
7,2009,NA,NA,"E.5","E.5.3"
8,2005,NA,NA,"E.5","E.5.3"
9,2019,NA,NA,"E.5","E.5.3"
10,2003,NA,NA,"E.5","E.5.3"
11,2002,NA,NA,"E.5","E.5.3"
12,2020,NA,NA,"E.5","E.5.3"
13,2004,NA,NA,"E.5","E.5.3"
14,2013,NA,NA,"E.5","E.5.3"
15,2002,NA,NA,"E.5","E.5.3"
16,2014,NA,NA,"E.5","E.5.3"
17,2019,NA,NA,"E.5","E.5.3"
18,2006,NA,NA,"E.5","E.5.3"
19,2010,NA,NA,"E.5","E.5.3"
20,2007,NA,NA,"E.5","E.5.3"
1,2014,4,NA,"E.4","E.4.4"
2,2006,11,4,"E.4","E.4.4"
3,2013,6,8,"E.4","E.4.4"
4,2013,0,0,"E.4","E.4.4"
5,2007,0,0,"E.4","E.4.4"
6,2004,NA,NA,"E.4","E.4.4"
7,2009,NA,NA,"E.4","E.4.4"
8,2005,NA,NA,"E.4","E.4.4"
9,2019,NA,NA,"E.4","E.4.4"
10,2003,NA,NA,"E.4","E.4.4"
11,2002,NA,NA,"E.4","E.4.4"
12,2020,NA,NA,"E.4","E.4.4"
13,2004,NA,NA,"E.4","E.4.4"
14,2013,NA,NA,"E.4","E.4.4"
15,2002,NA,NA,"E.4","E.4.4"
16,2014,NA,NA,"E.4","E.4.4"
17,2019,NA,NA,"E.4","E.4.4"
18,2006,NA,NA,"E.4","E.4.4"
19,2010,NA,NA,"E.4","E.4.4"
20,2007,NA,NA,"E.4","E.4.4"
1,2014,28,NA,"E.7","E.7.5"
2,2006,40,12,"E.7","E.7.5"
3,2013,37,9,"E.7","E.7.5"
4,2013,36,26,"E.7","E.7.5"
5,2007,54,3,"E.7","E.7.5"
6,2004,38,9,"E.7","E.7.5"
7,2009,36,22,"E.7","E.7.5"
8,2005,51,27,"E.7","E.7.5"
9,2019,43,5,"E.7","E.7.5"
10,2003,57,17,"E.7","E.7.5"
11,2002,34,17,"E.7","E.7.5"
12,2020,42,8,"E.7","E.7.5"
13,2004,0,0,"E.7","E.7.5"
14,2013,0,0,"E.7","E.7.5"
15,2002,NA,NA,"E.7","E.7.5"
16,2014,NA,NA,"E.7","E.7.5"
17,2019,NA,NA,"E.7","E.7.5"
18,2006,NA,NA,"E.7","E.7.5"
19,2010,NA,NA,"E.7","E.7.5"
20,2007,NA,NA,"E.7","E.7.5"
1,2014,171,NA,"E.4","E.4.6"
2,2006,170,38,"E.4","E.4.6"
3,2013,161,123,"E.4","E.4.6"
4,2013,156,50,"E.4","E.4.6"
5,2007,237,68,"E.4","E.4.6"
6,2004,170,56,"E.4","E.4.6"
7,2009,172,446,"E.4","E.4.6"
8,2005,228,132,"E.4","E.4.6"
9,2019,199,105,"E.4","E.4.6"
10,2003,244,118,"E.4","E.4.6"
11,2002,0,0,"E.4","E.4.6"
12,2020,0,0,"E.4","E.4.6"
13,2004,NA,NA,"E.4","E.4.6"
14,2013,NA,NA,"E.4","E.4.6"
15,2002,NA,NA,"E.4","E.4.6"
16,2014,NA,NA,"E.4","E.4.6"
17,2019,NA,NA,"E.4","E.4.6"
18,2006,NA,NA,"E.4","E.4.6"
19,2010,NA,NA,"E.4","E.4.6"
20,2007,NA,NA,"E.4","E.4.6"
1,2014,22,NA,"E.1","E.1.7"
2,2006,0,0,"E.1","E.1.7"
3,2013,0,0,"E.1","E.1.7"
4,2013,NA,NA,"E.1","E.1.7"
5,2007,NA,NA,"E.1","E.1.7"
6,2004,NA,NA,"E.1","E.1.7"
7,2009,NA,NA,"E.1","E.1.7"
8,2005,NA,NA,"E.1","E.1.7"
9,2019,NA,NA,"E.1","E.1.7"
10,2003,NA,NA,"E.1","E.1.7"
11,2002,NA,NA,"E.1","E.1.7"
12,2020,NA,NA,"E.1","E.1.7"
13,2004,NA,NA,"E.1","E.1.7"
14,2013,NA,NA,"E.1","E.1.7"
15,2002,NA,NA,"E.1","E.1.7"
16,2014,NA,NA,"E.1","E.1.7"
17,2019,NA,NA,"E.1","E.1.7"
18,2006,NA,NA,"E.1","E.1.7"
19,2010,NA,NA,"E.1","E.1.7"
20,2007,NA,NA,"E.1","E.1.7"
1,2014,1,NA,"W.4","W.4.8"
2,2006,3,0,"W.4","W.4.8"
3,2013,0,0,"W.4","W.4.8"
4,2013,0,0,"W.4","W.4.8"
5,2007,NA,NA,"W.4","W.4.8"
6,2004,NA,NA,"W.4","W.4.8"
7,2009,NA,NA,"W.4","W.4.8"
8,2005,NA,NA,"W.4","W.4.8"
9,2019,NA,NA,"W.4","W.4.8"
10,2003,NA,NA,"W.4","W.4.8"
11,2002,NA,NA,"W.4","W.4.8"
12,2020,NA,NA,"W.4","W.4.8"
13,2004,NA,NA,"W.4","W.4.8"
14,2013,NA,NA,"W.4","W.4.8"
15,2002,NA,NA,"W.4","W.4.8"
16,2014,NA,NA,"W.4","W.4.8"
17,2019,NA,NA,"W.4","W.4.8"
18,2006,NA,NA,"W.4","W.4.8"
19,2010,NA,NA,"W.4","W.4.8"
20,2007,NA,NA,"W.4","W.4.8"
1,2014,4,NA,"E.6","E.6.9"
2,2006,0,0,"E.6","E.6.9"
3,2013,0,0,"E.6","E.6.9"
4,2013,NA,NA,"E.6","E.6.9"
5,2007,NA,NA,"E.6","E.6.9"
6,2004,NA,NA,"E.6","E.6.9"
7,2009,NA,NA,"E.6","E.6.9"
8,2005,NA,NA,"E.6","E.6.9"
9,2019,NA,NA,"E.6","E.6.9"
10,2003,NA,NA,"E.6","E.6.9"
11,2002,NA,NA,"E.6","E.6.9"
12,2020,NA,NA,"E.6","E.6.9"
13,2004,NA,NA,"E.6","E.6.9"
14,2013,NA,NA,"E.6","E.6.9"
15,2002,NA,NA,"E.6","E.6.9"
16,2014,NA,NA,"E.6","E.6.9"
