"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2016,16,NA,"E.4","E.4.1"
2,2009,27,13,"E.4","E.4.1"
3,2002,23,10,"E.4","E.4.1"
4,2009,0,0,"E.4","E.4.1"
5,2014,0,0,"E.4","E.4.1"
6,2008,NA,NA,"E.4","E.4.1"
7,2014,NA,NA,"E.4","E.4.1"
8,2009,NA,NA,"E.4","E.4.1"
9,2014,NA,NA,"E.4","E.4.1"
10,2003,NA,NA,"E.4","E.4.1"
11,2018,NA,NA,"E.4","E.4.1"
12,2019,NA,NA,"E.4","E.4.1"
13,2018,NA,NA,"E.4","E.4.1"
14,2003,NA,NA,"E.4","E.4.1"
15,2006,NA,NA,"E.4","E.4.1"
16,2015,NA,NA,"E.4","E.4.1"
17,2012,NA,NA,"E.4","E.4.1"
18,2008,NA,NA,"E.4","E.4.1"
19,2018,NA,NA,"E.4","E.4.1"
20,2019,NA,NA,"E.4","E.4.1"
21,2013,NA,NA,"E.4","E.4.1"
22,2008,NA,NA,"E.4","E.4.1"
23,2014,NA,NA,"E.4","E.4.1"
24,2018,NA,NA,"E.4","E.4.1"
25,2003,NA,NA,"E.4","E.4.1"
26,2017,NA,NA,"E.4","E.4.1"
27,2014,NA,NA,"E.4","E.4.1"
28,2002,NA,NA,"E.4","E.4.1"
29,2009,NA,NA,"E.4","E.4.1"
30,2003,NA,NA,"E.4","E.4.1"
31,2009,NA,NA,"E.4","E.4.1"
32,2013,NA,NA,"E.4","E.4.1"
33,2017,NA,NA,"E.4","E.4.1"
34,2019,NA,NA,"E.4","E.4.1"
35,2006,NA,NA,"E.4","E.4.1"
36,2012,NA,NA,"E.4","E.4.1"
37,2004,NA,NA,"E.4","E.4.1"
38,2013,NA,NA,"E.4","E.4.1"
39,2012,NA,NA,"E.4","E.4.1"
40,2014,NA,NA,"E.4","E.4.1"
1,2016,243,NA,"W.5","W.5.2"
2,2009,227,37,"W.5","W.5.2"
3,2002,0,0,"W.5","W.5.2"
4,2009,0,0,"W.5","W.5.2"
5,2014,NA,NA,"W.5","W.5.2"
6,2008,NA,NA,"W.5","W.5.2"
7,2014,NA,NA,"W.5","W.5.2"
8,2009,NA,NA,"W.5","W.5.2"
9,2014,NA,NA,"W.5","W.5.2"
10,2003,NA,NA,"W.5","W.5.2"
11,2018,NA,NA,"W.5","W.5.2"
12,2019,NA,NA,"W.5","W.5.2"
13,2018,NA,NA,"W.5","W.5.2"
14,2003,NA,NA,"W.5","W.5.2"
15,2006,NA,NA,"W.5","W.5.2"
16,2015,NA,NA,"W.5","W.5.2"
17,2012,NA,NA,"W.5","W.5.2"
18,2008,NA,NA,"W.5","W.5.2"
19,2018,NA,NA,"W.5","W.5.2"
20,2019,NA,NA,"W.5","W.5.2"
21,2013,NA,NA,"W.5","W.5.2"
22,2008,NA,NA,"W.5","W.5.2"
23,2014,NA,NA,"W.5","W.5.2"
24,2018,NA,NA,"W.5","W.5.2"
25,2003,NA,NA,"W.5","W.5.2"
26,2017,NA,NA,"W.5","W.5.2"
27,2014,NA,NA,"W.5","W.5.2"
28,2002,NA,NA,"W.5","W.5.2"
29,2009,NA,NA,"W.5","W.5.2"
30,2003,NA,NA,"W.5","W.5.2"
31,2009,NA,NA,"W.5","W.5.2"
32,2013,NA,NA,"W.5","W.5.2"
33,2017,NA,NA,"W.5","W.5.2"
34,2019,NA,NA,"W.5","W.5.2"
35,2006,NA,NA,"W.5","W.5.2"
36,2012,NA,NA,"W.5","W.5.2"
37,2004,NA,NA,"W.5","W.5.2"
38,2013,NA,NA,"W.5","W.5.2"
39,2012,NA,NA,"W.5","W.5.2"
40,2014,NA,NA,"W.5","W.5.2"
1,2016,124,NA,"E.6","E.6.3"
2,2009,129,112,"E.6","E.6.3"
3,2002,126,77,"E.6","E.6.3"
4,2009,130,12,"E.6","E.6.3"
5,2014,0,0,"E.6","E.6.3"
6,2008,0,0,"E.6","E.6.3"
7,2014,NA,NA,"E.6","E.6.3"
8,2009,NA,NA,"E.6","E.6.3"
9,2014,NA,NA,"E.6","E.6.3"
10,2003,NA,NA,"E.6","E.6.3"
11,2018,NA,NA,"E.6","E.6.3"
12,2019,NA,NA,"E.6","E.6.3"
13,2018,NA,NA,"E.6","E.6.3"
14,2003,NA,NA,"E.6","E.6.3"
15,2006,NA,NA,"E.6","E.6.3"
16,2015,NA,NA,"E.6","E.6.3"
17,2012,NA,NA,"E.6","E.6.3"
18,2008,NA,NA,"E.6","E.6.3"
19,2018,NA,NA,"E.6","E.6.3"
20,2019,NA,NA,"E.6","E.6.3"
21,2013,NA,NA,"E.6","E.6.3"
22,2008,NA,NA,"E.6","E.6.3"
23,2014,NA,NA,"E.6","E.6.3"
24,2018,NA,NA,"E.6","E.6.3"
25,2003,NA,NA,"E.6","E.6.3"
26,2017,NA,NA,"E.6","E.6.3"
27,2014,NA,NA,"E.6","E.6.3"
28,2002,NA,NA,"E.6","E.6.3"
29,2009,NA,NA,"E.6","E.6.3"
30,2003,NA,NA,"E.6","E.6.3"
31,2009,NA,NA,"E.6","E.6.3"
32,2013,NA,NA,"E.6","E.6.3"
33,2017,NA,NA,"E.6","E.6.3"
34,2019,NA,NA,"E.6","E.6.3"
35,2006,NA,NA,"E.6","E.6.3"
36,2012,NA,NA,"E.6","E.6.3"
37,2004,NA,NA,"E.6","E.6.3"
38,2013,NA,NA,"E.6","E.6.3"
39,2012,NA,NA,"E.6","E.6.3"
40,2014,NA,NA,"E.6","E.6.3"
1,2016,10,NA,"W.5","W.5.4"
2,2009,0,0,"W.5","W.5.4"
3,2002,0,0,"W.5","W.5.4"
