"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2014,1,NA,"W.1","W.1.1"
2,2015,5,0,"W.1","W.1.1"
3,2013,0,0,"W.1","W.1.1"
4,2011,0,0,"W.1","W.1.1"
5,2007,NA,NA,"W.1","W.1.1"
6,2014,NA,NA,"W.1","W.1.1"
7,2003,NA,NA,"W.1","W.1.1"
8,2011,NA,NA,"W.1","W.1.1"
9,2021,NA,NA,"W.1","W.1.1"
10,2004,NA,NA,"W.1","W.1.1"
11,2010,NA,NA,"W.1","W.1.1"
12,2017,NA,NA,"W.1","W.1.1"
13,2016,NA,NA,"W.1","W.1.1"
14,2015,NA,NA,"W.1","W.1.1"
15,2021,NA,NA,"W.1","W.1.1"
16,2013,NA,NA,"W.1","W.1.1"
17,2013,NA,NA,"W.1","W.1.1"
18,2009,NA,NA,"W.1","W.1.1"
19,2006,NA,NA,"W.1","W.1.1"
20,2004,NA,NA,"W.1","W.1.1"
1,2014,4,NA,"E.1","E.1.2"
2,2015,11,1,"E.1","E.1.2"
3,2013,0,0,"E.1","E.1.2"
4,2011,0,0,"E.1","E.1.2"
5,2007,NA,NA,"E.1","E.1.2"
6,2014,NA,NA,"E.1","E.1.2"
7,2003,NA,NA,"E.1","E.1.2"
8,2011,NA,NA,"E.1","E.1.2"
9,2021,NA,NA,"E.1","E.1.2"
10,2004,NA,NA,"E.1","E.1.2"
11,2010,NA,NA,"E.1","E.1.2"
12,2017,NA,NA,"E.1","E.1.2"
13,2016,NA,NA,"E.1","E.1.2"
14,2015,NA,NA,"E.1","E.1.2"
15,2021,NA,NA,"E.1","E.1.2"
16,2013,NA,NA,"E.1","E.1.2"
17,2013,NA,NA,"E.1","E.1.2"
18,2009,NA,NA,"E.1","E.1.2"
19,2006,NA,NA,"E.1","E.1.2"
20,2004,NA,NA,"E.1","E.1.2"
1,2014,4,NA,"W.4","W.4.3"
2,2015,11,0,"W.4","W.4.3"
3,2013,0,0,"W.4","W.4.3"
4,2011,0,0,"W.4","W.4.3"
5,2007,NA,NA,"W.4","W.4.3"
6,2014,NA,NA,"W.4","W.4.3"
7,2003,NA,NA,"W.4","W.4.3"
8,2011,NA,NA,"W.4","W.4.3"
9,2021,NA,NA,"W.4","W.4.3"
10,2004,NA,NA,"W.4","W.4.3"
11,2010,NA,NA,"W.4","W.4.3"
12,2017,NA,NA,"W.4","W.4.3"
13,2016,NA,NA,"W.4","W.4.3"
14,2015,NA,NA,"W.4","W.4.3"
15,2021,NA,NA,"W.4","W.4.3"
16,2013,NA,NA,"W.4","W.4.3"
17,2013,NA,NA,"W.4","W.4.3"
18,2009,NA,NA,"W.4","W.4.3"
19,2006,NA,NA,"W.4","W.4.3"
20,2004,NA,NA,"W.4","W.4.3"
1,2014,4,NA,"W.5","W.5.4"
2,2015,12,4,"W.5","W.5.4"
3,2013,0,0,"W.5","W.5.4"
4,2011,0,0,"W.5","W.5.4"
5,2007,NA,NA,"W.5","W.5.4"
6,2014,NA,NA,"W.5","W.5.4"
7,2003,NA,NA,"W.5","W.5.4"
8,2011,NA,NA,"W.5","W.5.4"
9,2021,NA,NA,"W.5","W.5.4"
10,2004,NA,NA,"W.5","W.5.4"
11,2010,NA,NA,"W.5","W.5.4"
12,2017,NA,NA,"W.5","W.5.4"
13,2016,NA,NA,"W.5","W.5.4"
14,2015,NA,NA,"W.5","W.5.4"
15,2021,NA,NA,"W.5","W.5.4"
16,2013,NA,NA,"W.5","W.5.4"
17,2013,NA,NA,"W.5","W.5.4"
18,2009,NA,NA,"W.5","W.5.4"
19,2006,NA,NA,"W.5","W.5.4"
20,2004,NA,NA,"W.5","W.5.4"
1,2014,213,NA,"E.1","E.1.5"
2,2015,300,28,"E.1","E.1.5"
3,2013,0,0,"E.1","E.1.5"
4,2011,0,0,"E.1","E.1.5"
5,2007,NA,NA,"E.1","E.1.5"
6,2014,NA,NA,"E.1","E.1.5"
7,2003,NA,NA,"E.1","E.1.5"
8,2011,NA,NA,"E.1","E.1.5"
9,2021,NA,NA,"E.1","E.1.5"
10,2004,NA,NA,"E.1","E.1.5"
11,2010,NA,NA,"E.1","E.1.5"
12,2017,NA,NA,"E.1","E.1.5"
13,2016,NA,NA,"E.1","E.1.5"
14,2015,NA,NA,"E.1","E.1.5"
15,2021,NA,NA,"E.1","E.1.5"
16,2013,NA,NA,"E.1","E.1.5"
17,2013,NA,NA,"E.1","E.1.5"
18,2009,NA,NA,"E.1","E.1.5"
19,2006,NA,NA,"E.1","E.1.5"
20,2004,NA,NA,"E.1","E.1.5"
1,2014,159,NA,"E.5","E.5.6"
2,2015,251,32,"E.5","E.5.6"
3,2013,147,485,"E.5","E.5.6"
4,2011,141,34,"E.5","E.5.6"
5,2007,225,43,"E.5","E.5.6"
6,2014,152,12,"E.5","E.5.6"
7,2003,227,59,"E.5","E.5.6"
8,2011,139,76,"E.5","E.5.6"
9,2021,200,36,"E.5","E.5.6"
10,2004,158,83,"E.5","E.5.6"
11,2010,254,245,"E.5","E.5.6"
12,2017,132,10,"E.5","E.5.6"
13,2016,136,207,"E.5","E.5.6"
14,2015,255,99,"E.5","E.5.6"
15,2021,198,97,"E.5","E.5.6"
16,2013,151,14,"E.5","E.5.6"
17,2013,0,0,"E.5","E.5.6"
18,2009,0,0,"E.5","E.5.6"
19,2006,NA,NA,"E.5","E.5.6"
20,2004,NA,NA,"E.5","E.5.6"
1,2014,10,NA,"W.4","W.4.7"
2,2015,28,2,"W.4","W.4.7"
3,2013,0,0,"W.4","W.4.7"
4,2011,0,0,"W.4","W.4.7"
5,2007,NA,NA,"W.4","W.4.7"
6,2014,NA,NA,"W.4","W.4.7"
7,2003,NA,NA,"W.4","W.4.7"
8,2011,NA,NA,"W.4","W.4.7"
9,2021,NA,NA,"W.4","W.4.7"
10,2004,NA,NA,"W.4","W.4.7"
11,2010,NA,NA,"W.4","W.4.7"
12,2017,NA,NA,"W.4","W.4.7"
13,2016,NA,NA,"W.4","W.4.7"
14,2015,NA,NA,"W.4","W.4.7"
15,2021,NA,NA,"W.4","W.4.7"
16,2013,NA,NA,"W.4","W.4.7"
17,2013,NA,NA,"W.4","W.4.7"
18,2009,NA,NA,"W.4","W.4.7"
19,2006,NA,NA,"W.4","W.4.7"
20,2004,NA,NA,"W.4","W.4.7"
1,2014,177,NA,"E.4","E.4.8"
2,2015,274,41,"E.4","E.4.8"
3,2013,164,198,"E.4","E.4.8"
4,2011,0,0,"E.4","E.4.8"
5,2007,0,0,"E.4","E.4.8"
6,2014,NA,NA,"E.4","E.4.8"
7,2003,NA,NA,"E.4","E.4.8"
8,2011,NA,NA,"E.4","E.4.8"
9,2021,NA,NA,"E.4","E.4.8"
10,2004,NA,NA,"E.4","E.4.8"
11,2010,NA,NA,"E.4","E.4.8"
