"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2007,20,NA,"W.1","W.1.1"
2,2019,14,11,"W.1","W.1.1"
3,2006,18,2,"W.1","W.1.1"
4,2016,4,0,"W.1","W.1.1"
5,2007,21,18,"W.1","W.1.1"
6,2012,14,9,"W.1","W.1.1"
7,2007,23,0,"W.1","W.1.1"
8,2008,34,6,"W.1","W.1.1"
9,2003,27,0,"W.1","W.1.1"
10,2002,21,16,"W.1","W.1.1"
11,2006,14,0,"W.1","W.1.1"
12,2006,22,11,"W.1","W.1.1"
13,2005,13,13,"W.1","W.1.1"
14,2016,0,0,"W.1","W.1.1"
15,2005,0,0,"W.1","W.1.1"
16,2015,NA,NA,"W.1","W.1.1"
17,2013,NA,NA,"W.1","W.1.1"
18,2004,NA,NA,"W.1","W.1.1"
19,2014,NA,NA,"W.1","W.1.1"
20,2007,NA,NA,"W.1","W.1.1"
21,2007,NA,NA,"W.1","W.1.1"
22,2011,NA,NA,"W.1","W.1.1"
23,2018,NA,NA,"W.1","W.1.1"
24,2013,NA,NA,"W.1","W.1.1"
25,2007,NA,NA,"W.1","W.1.1"
26,2009,NA,NA,"W.1","W.1.1"
27,2007,NA,NA,"W.1","W.1.1"
28,2002,NA,NA,"W.1","W.1.1"
29,2011,NA,NA,"W.1","W.1.1"
30,2018,NA,NA,"W.1","W.1.1"
31,2013,NA,NA,"W.1","W.1.1"
32,2002,NA,NA,"W.1","W.1.1"
33,2017,NA,NA,"W.1","W.1.1"
34,2015,NA,NA,"W.1","W.1.1"
35,2015,NA,NA,"W.1","W.1.1"
36,2004,NA,NA,"W.1","W.1.1"
37,2019,NA,NA,"W.1","W.1.1"
38,2015,NA,NA,"W.1","W.1.1"
39,2014,NA,NA,"W.1","W.1.1"
40,2020,NA,NA,"W.1","W.1.1"
1,2007,1,NA,"E.5","E.5.2"
2,2019,4,0,"E.5","E.5.2"
3,2006,2,0,"E.5","E.5.2"
4,2016,1,0,"E.5","E.5.2"
5,2007,1,0,"E.5","E.5.2"
6,2012,4,0,"E.5","E.5.2"
7,2007,0,0,"E.5","E.5.2"
8,2008,0,0,"E.5","E.5.2"
9,2003,NA,NA,"E.5","E.5.2"
10,2002,NA,NA,"E.5","E.5.2"
11,2006,NA,NA,"E.5","E.5.2"
12,2006,NA,NA,"E.5","E.5.2"
13,2005,NA,NA,"E.5","E.5.2"
14,2016,NA,NA,"E.5","E.5.2"
15,2005,NA,NA,"E.5","E.5.2"
16,2015,NA,NA,"E.5","E.5.2"
17,2013,NA,NA,"E.5","E.5.2"
18,2004,NA,NA,"E.5","E.5.2"
19,2014,NA,NA,"E.5","E.5.2"
20,2007,NA,NA,"E.5","E.5.2"
21,2007,NA,NA,"E.5","E.5.2"
22,2011,NA,NA,"E.5","E.5.2"
23,2018,NA,NA,"E.5","E.5.2"
24,2013,NA,NA,"E.5","E.5.2"
25,2007,NA,NA,"E.5","E.5.2"
26,2009,NA,NA,"E.5","E.5.2"
27,2007,NA,NA,"E.5","E.5.2"
28,2002,NA,NA,"E.5","E.5.2"
29,2011,NA,NA,"E.5","E.5.2"
30,2018,NA,NA,"E.5","E.5.2"
31,2013,NA,NA,"E.5","E.5.2"
32,2002,NA,NA,"E.5","E.5.2"
33,2017,NA,NA,"E.5","E.5.2"
