"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp","InflYesNo"
1,2015,8,0,"E.4","E.4.1",1,1,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,0
2,2014,8,0,"E.4","E.4.1",1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,0
3,2014,11,1,"E.4","E.4.1",1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,1
4,2011,9,1,"E.4","E.4.1",1,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,1
5,2002,8,0,"E.4","E.4.1",1,1,1,1,116.7060027,51.88000154,103.1949987,14.03625035,0.464250049,17.14900088,0
6,2009,11,1,"E.4","E.4.1",1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,1
7,2020,13,2,"E.4","E.4.1",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,1
8,2011,9,0,"E.4","E.4.1",1,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,0
9,2014,11,0,"E.4","E.4.1",1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,0
10,2012,9,1,"E.4","E.4.1",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1
11,2003,14,6,"E.4","E.4.1",1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117,1
12,2006,9,0,"E.4","E.4.1",1,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,0
13,2012,11,0,"E.4","E.4.1",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0
14,2012,8,0,"E.4","E.4.1",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,0
15,2018,6,3,"E.4","E.4.1",1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,1
16,2012,8,1,"E.4","E.4.1",1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,1
17,2007,18,0,"E.4","E.4.1",1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
18,2008,13,9,"E.4","E.4.1",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,1
19,2018,7,0,"E.4","E.4.1",1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0
20,2005,11,1,"E.4","E.4.1",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1
1,2015,26,0,"W.5","W.5.2",1,1,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,0
2,2014,22,3,"W.5","W.5.2",1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,1
3,2014,21,4,"W.5","W.5.2",1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,1
4,2011,20,10,"W.5","W.5.2",1,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,1
5,2002,20,0,"W.5","W.5.2",1,1,1,1,116.7060027,51.88000154,103.1949987,14.03625035,0.464250049,17.14900088,0
6,2009,22,0,"W.5","W.5.2",1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,0
7,2020,22,9,"W.5","W.5.2",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,1
8,2011,20,16,"W.5","W.5.2",1,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,1
9,2014,NA,NA,"W.5","W.5.2",1,0,0,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA
1,2015,11,0,"W.4","W.4.3",1,1,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,0
2,2014,13,20,"W.4","W.4.3",1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,1
3,2014,11,0,"W.4","W.4.3",1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,0
4,2011,8,3,"W.4","W.4.3",1,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,1
5,2002,9,0,"W.4","W.4.3",1,1,1,1,116.7060027,51.88000154,103.1949987,14.03625035,0.464250049,17.14900088,0
6,2009,13,0,"W.4","W.4.3",1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,0
7,2020,13,0,"W.4","W.4.3",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0
