"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2017,8,NA,"E.1","E.1.1"
2,2009,11,0,"E.1","E.1.1"
3,2009,16,0,"E.1","E.1.1"
4,2019,5,0,"E.1","E.1.1"
5,2005,12,0,"E.1","E.1.1"
6,2018,2,0,"E.1","E.1.1"
7,2012,6,0,"E.1","E.1.1"
8,2020,19,6,"E.1","E.1.1"
9,2010,8,0,"E.1","E.1.1"
10,2005,18,0,"E.1","E.1.1"
11,2020,15,3,"E.1","E.1.1"
12,2006,6,0,"E.1","E.1.1"
13,2003,13,1,"E.1","E.1.1"
14,2005,10,4,"E.1","E.1.1"
15,2020,8,8,"E.1","E.1.1"
16,2009,20,3,"E.1","E.1.1"
17,2015,8,2,"E.1","E.1.1"
18,2019,7,0,"E.1","E.1.1"
19,2004,18,3,"E.1","E.1.1"
20,2021,16,0,"E.1","E.1.1"
1,2017,23,NA,"W.2","W.2.2"
2,2009,10,19,"W.2","W.2.2"
3,2009,4,34,"W.2","W.2.2"
4,2019,43,5,"W.2","W.2.2"
5,2005,26,2,"W.2","W.2.2"
6,2018,20,7,"W.2","W.2.2"
7,2012,17,0,"W.2","W.2.2"
8,2020,23,7,"W.2","W.2.2"
9,2010,32,10,"W.2","W.2.2"
10,2005,33,0,"W.2","W.2.2"
11,2020,2,15,"W.2","W.2.2"
12,2006,12,2,"W.2","W.2.2"
13,2003,43,3,"W.2","W.2.2"
14,2005,52,14,"W.2","W.2.2"
15,2020,32,1,"W.2","W.2.2"
16,2009,56,13,"W.2","W.2.2"
17,2015,18,10,"W.2","W.2.2"
18,2019,22,0,"W.2","W.2.2"
19,2004,22,3,"W.2","W.2.2"
20,2021,18,9,"W.2","W.2.2"
1,2017,14,NA,"E.5","E.5.3"
2,2009,7,5,"E.5","E.5.3"
3,2009,8,0,"E.5","E.5.3"
4,2019,28,1,"E.5","E.5.3"
5,2005,14,1,"E.5","E.5.3"
6,2018,26,6,"E.5","E.5.3"
7,2012,1,1,"E.5","E.5.3"
8,2020,30,4,"E.5","E.5.3"
9,2010,28,7,"E.5","E.5.3"
10,2005,33,4,"E.5","E.5.3"
11,2020,12,5,"E.5","E.5.3"
12,2006,26,0,"E.5","E.5.3"
13,2003,24,0,"E.5","E.5.3"
14,2005,12,0,"E.5","E.5.3"
15,2020,40,14,"E.5","E.5.3"
16,2009,12,2,"E.5","E.5.3"
17,2015,23,9,"E.5","E.5.3"
18,2019,8,14,"E.5","E.5.3"
19,2004,19,0,"E.5","E.5.3"
20,2021,27,17,"E.5","E.5.3"
1,2017,3,NA,"W.1","W.1.4"
