"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2006,23,NA,"W.2","W.2.1"
2,2007,38,0,"W.2","W.2.1"
3,2009,26,1,"W.2","W.2.1"
4,2002,6,3,"W.2","W.2.1"
5,2017,20,0,"W.2","W.2.1"
6,2012,9,11,"W.2","W.2.1"
7,2017,17,6,"W.2","W.2.1"
8,2011,0,0,"W.2","W.2.1"
9,2003,0,0,"W.2","W.2.1"
10,2010,NA,NA,"W.2","W.2.1"
11,2015,NA,NA,"W.2","W.2.1"
12,2006,NA,NA,"W.2","W.2.1"
13,2009,NA,NA,"W.2","W.2.1"
14,2021,NA,NA,"W.2","W.2.1"
15,2012,NA,NA,"W.2","W.2.1"
16,2003,NA,NA,"W.2","W.2.1"
17,2009,NA,NA,"W.2","W.2.1"
18,2017,NA,NA,"W.2","W.2.1"
19,2002,NA,NA,"W.2","W.2.1"
20,2005,NA,NA,"W.2","W.2.1"
1,2006,14,NA,"E.3","E.3.2"
2,2007,41,0,"E.3","E.3.2"
3,2009,10,0,"E.3","E.3.2"
4,2002,17,0,"E.3","E.3.2"
5,2017,18,0,"E.3","E.3.2"
6,2012,20,0,"E.3","E.3.2"
7,2017,7,3,"E.3","E.3.2"
8,2011,32,9,"E.3","E.3.2"
9,2003,32,0,"E.3","E.3.2"
10,2010,20,6,"E.3","E.3.2"
11,2015,40,1,"E.3","E.3.2"
12,2006,7,8,"E.3","E.3.2"
13,2009,13,0,"E.3","E.3.2"
14,2021,16,14,"E.3","E.3.2"
15,2012,7,5,"E.3","E.3.2"
16,2003,33,3,"E.3","E.3.2"
17,2009,12,4,"E.3","E.3.2"
18,2017,16,2,"E.3","E.3.2"
19,2002,7,0,"E.3","E.3.2"
20,2005,40,0,"E.3","E.3.2"
1,2006,14,NA,"E.7","E.7.3"
2,2007,54,0,"E.7","E.7.3"
3,2009,13,2,"E.7","E.7.3"
4,2002,3,0,"E.7","E.7.3"
5,2017,8,0,"E.7","E.7.3"
6,2012,22,0,"E.7","E.7.3"
7,2017,22,4,"E.7","E.7.3"
8,2011,25,0,"E.7","E.7.3"
9,2003,18,0,"E.7","E.7.3"
10,2010,11,2,"E.7","E.7.3"
11,2015,22,0,"E.7","E.7.3"
12,2006,5,0,"E.7","E.7.3"
13,2009,8,4,"E.7","E.7.3"
14,2021,10,0,"E.7","E.7.3"
15,2012,1,0,"E.7","E.7.3"
16,2003,31,16,"E.7","E.7.3"
17,2009,14,6,"E.7","E.7.3"
18,2017,3,10,"E.7","E.7.3"
19,2002,12,0,"E.7","E.7.3"
20,2005,16,0,"E.7","E.7.3"
1,2006,8,NA,"E.6","E.6.4"
2,2007,16,0,"E.6","E.6.4"
3,2009,9,0,"E.6","E.6.4"
4,2002,5,0,"E.6","E.6.4"
5,2017,8,0,"E.6","E.6.4"
6,2012,30,0,"E.6","E.6.4"
7,2017,12,5,"E.6","E.6.4"
8,2011,4,0,"E.6","E.6.4"
9,2003,15,0,"E.6","E.6.4"
10,2010,14,0,"E.6","E.6.4"
11,2015,14,0,"E.6","E.6.4"
12,2006,2,0,"E.6","E.6.4"
13,2009,3,0,"E.6","E.6.4"
14,2021,0,0,"E.6","E.6.4"
15,2012,0,0,"E.6","E.6.4"
16,2003,NA,NA,"E.6","E.6.4"
17,2009,NA,NA,"E.6","E.6.4"
18,2017,NA,NA,"E.6","E.6.4"
19,2002,NA,NA,"E.6","E.6.4"
20,2005,NA,NA,"E.6","E.6.4"
1,2006,8,NA,"W.1","W.1.5"
2,2007,9,0,"W.1","W.1.5"
3,2009,8,0,"W.1","W.1.5"
4,2002,0,0,"W.1","W.1.5"
5,2017,0,0,"W.1","W.1.5"
6,2012,NA,NA,"W.1","W.1.5"
7,2017,NA,NA,"W.1","W.1.5"
8,2011,NA,NA,"W.1","W.1.5"
9,2003,NA,NA,"W.1","W.1.5"
10,2010,NA,NA,"W.1","W.1.5"
11,2015,NA,NA,"W.1","W.1.5"
12,2006,NA,NA,"W.1","W.1.5"
13,2009,NA,NA,"W.1","W.1.5"
14,2021,NA,NA,"W.1","W.1.5"
15,2012,NA,NA,"W.1","W.1.5"
16,2003,NA,NA,"W.1","W.1.5"
17,2009,NA,NA,"W.1","W.1.5"
18,2017,NA,NA,"W.1","W.1.5"
19,2002,NA,NA,"W.1","W.1.5"
20,2005,NA,NA,"W.1","W.1.5"
1,2006,23,NA,"E.5","E.5.6"
2,2007,14,0,"E.5","E.5.6"
3,2009,10,21,"E.5","E.5.6"
4,2002,36,20,"E.5","E.5.6"
5,2017,17,6,"E.5","E.5.6"
6,2012,9,20,"E.5","E.5.6"
7,2017,1,3,"E.5","E.5.6"
8,2011,0,0,"E.5","E.5.6"
9,2003,0,0,"E.5","E.5.6"
10,2010,NA,NA,"E.5","E.5.6"
11,2015,NA,NA,"E.5","E.5.6"
12,2006,NA,NA,"E.5","E.5.6"
13,2009,NA,NA,"E.5","E.5.6"
14,2021,NA,NA,"E.5","E.5.6"
15,2012,NA,NA,"E.5","E.5.6"
16,2003,NA,NA,"E.5","E.5.6"
17,2009,NA,NA,"E.5","E.5.6"
18,2017,NA,NA,"E.5","E.5.6"
19,2002,NA,NA,"E.5","E.5.6"
20,2005,NA,NA,"E.5","E.5.6"
1,2006,23,NA,"E.7","E.7.7"
2,2007,16,13,"E.7","E.7.7"
3,2009,32,0,"E.7","E.7.7"
4,2002,0,0,"E.7","E.7.7"
5,2017,0,0,"E.7","E.7.7"
6,2012,NA,NA,"E.7","E.7.7"
7,2017,NA,NA,"E.7","E.7.7"
8,2011,NA,NA,"E.7","E.7.7"
9,2003,NA,NA,"E.7","E.7.7"
10,2010,NA,NA,"E.7","E.7.7"
11,2015,NA,NA,"E.7","E.7.7"
12,2006,NA,NA,"E.7","E.7.7"
13,2009,NA,NA,"E.7","E.7.7"
14,2021,NA,NA,"E.7","E.7.7"
15,2012,NA,NA,"E.7","E.7.7"
16,2003,NA,NA,"E.7","E.7.7"
17,2009,NA,NA,"E.7","E.7.7"
18,2017,NA,NA,"E.7","E.7.7"
19,2002,NA,NA,"E.7","E.7.7"
20,2005,NA,NA,"E.7","E.7.7"
1,2006,17,NA,"W.4","W.4.8"
2,2007,46,7,"W.4","W.4.8"
3,2009,33,6,"W.4","W.4.8"
4,2002,6,3,"W.4","W.4.8"
5,2017,13,0,"W.4","W.4.8"
6,2012,8,0,"W.4","W.4.8"
7,2017,14,4,"W.4","W.4.8"
8,2011,23,0,"W.4","W.4.8"
9,2003,16,0,"W.4","W.4.8"
10,2010,35,0,"W.4","W.4.8"
11,2015,26,12,"W.4","W.4.8"
12,2006,12,16,"W.4","W.4.8"
13,2009,0,0,"W.4","W.4.8"
