"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2013,1,NA,"E.2","E.2.1"
2,2011,0,0,"E.2","E.2.1"
3,2015,0,0,"E.2","E.2.1"
4,2018,NA,NA,"E.2","E.2.1"
5,2015,NA,NA,"E.2","E.2.1"
6,2021,NA,NA,"E.2","E.2.1"
7,2002,NA,NA,"E.2","E.2.1"
8,2003,NA,NA,"E.2","E.2.1"
9,2014,NA,NA,"E.2","E.2.1"
10,2010,NA,NA,"E.2","E.2.1"
11,2009,NA,NA,"E.2","E.2.1"
12,2008,NA,NA,"E.2","E.2.1"
13,2007,NA,NA,"E.2","E.2.1"
14,2019,NA,NA,"E.2","E.2.1"
15,2020,NA,NA,"E.2","E.2.1"
16,2013,NA,NA,"E.2","E.2.1"
17,2018,NA,NA,"E.2","E.2.1"
18,2008,NA,NA,"E.2","E.2.1"
19,2014,NA,NA,"E.2","E.2.1"
20,2006,NA,NA,"E.2","E.2.1"
1,2013,17,NA,"E.7","E.7.2"
2,2011,16,0,"E.7","E.7.2"
3,2015,25,0,"E.7","E.7.2"
4,2018,10,7,"E.7","E.7.2"
5,2015,31,5,"E.7","E.7.2"
6,2021,23,0,"E.7","E.7.2"
7,2002,14,4,"E.7","E.7.2"
8,2003,22,0,"E.7","E.7.2"
9,2014,15,6,"E.7","E.7.2"
10,2010,27,3,"E.7","E.7.2"
11,2009,15,0,"E.7","E.7.2"
12,2008,19,0,"E.7","E.7.2"
13,2007,21,0,"E.7","E.7.2"
14,2019,22,5,"E.7","E.7.2"
15,2020,17,0,"E.7","E.7.2"
16,2013,14,4,"E.7","E.7.2"
17,2018,13,1,"E.7","E.7.2"
18,2008,20,7,"E.7","E.7.2"
19,2014,20,0,"E.7","E.7.2"
20,2006,18,0,"E.7","E.7.2"
1,2013,5,NA,"W.2","W.2.3"
2,2011,0,0,"W.2","W.2.3"
3,2015,0,0,"W.2","W.2.3"
4,2018,NA,NA,"W.2","W.2.3"
5,2015,NA,NA,"W.2","W.2.3"
6,2021,NA,NA,"W.2","W.2.3"
7,2002,NA,NA,"W.2","W.2.3"
8,2003,NA,NA,"W.2","W.2.3"
9,2014,NA,NA,"W.2","W.2.3"
10,2010,NA,NA,"W.2","W.2.3"
11,2009,NA,NA,"W.2","W.2.3"
12,2008,NA,NA,"W.2","W.2.3"
13,2007,NA,NA,"W.2","W.2.3"
14,2019,NA,NA,"W.2","W.2.3"
15,2020,NA,NA,"W.2","W.2.3"
16,2013,NA,NA,"W.2","W.2.3"
17,2018,NA,NA,"W.2","W.2.3"
18,2008,NA,NA,"W.2","W.2.3"
19,2014,NA,NA,"W.2","W.2.3"
20,2006,NA,NA,"W.2","W.2.3"
1,2013,17,NA,"W.3","W.3.4"
2,2011,19,0,"W.3","W.3.4"
3,2015,22,0,"W.3","W.3.4"
4,2018,16,12,"W.3","W.3.4"
5,2015,25,12,"W.3","W.3.4"
6,2021,20,11,"W.3","W.3.4"
7,2002,15,0,"W.3","W.3.4"
8,2003,23,0,"W.3","W.3.4"
9,2014,14,0,"W.3","W.3.4"
10,2010,24,0,"W.3","W.3.4"
11,2009,17,4,"W.3","W.3.4"
12,2008,16,1,"W.3","W.3.4"
13,2007,23,0,"W.3","W.3.4"
14,2019,22,0,"W.3","W.3.4"
15,2020,18,1,"W.3","W.3.4"
16,2013,15,2,"W.3","W.3.4"
17,2018,13,0,"W.3","W.3.4"
18,2008,17,3,"W.3","W.3.4"
