"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2021,17,NA,"W.5","W.5.1"
2,2021,21,7,"W.5","W.5.1"
3,2003,23,0,"W.5","W.5.1"
4,2019,19,3,"W.5","W.5.1"
5,2005,24,11,"W.5","W.5.1"
6,2011,14,4,"W.5","W.5.1"
7,2005,20,0,"W.5","W.5.1"
8,2010,27,0,"W.5","W.5.1"
9,2006,15,0,"W.5","W.5.1"
10,2002,14,1,"W.5","W.5.1"
11,2020,18,5,"W.5","W.5.1"
12,2005,22,2,"W.5","W.5.1"
13,2007,23,13,"W.5","W.5.1"
14,2013,13,17,"W.5","W.5.1"
15,2017,14,0,"W.5","W.5.1"
16,2007,20,16,"W.5","W.5.1"
17,2007,22,7,"W.5","W.5.1"
18,2014,14,14,"W.5","W.5.1"
19,2003,25,10,"W.5","W.5.1"
20,2018,15,3,"W.5","W.5.1"
1,2021,17,NA,"E.4","E.4.2"
2,2021,16,0,"E.4","E.4.2"
3,2003,23,0,"E.4","E.4.2"
4,2019,20,0,"E.4","E.4.2"
5,2005,19,3,"E.4","E.4.2"
6,2011,14,0,"E.4","E.4.2"
7,2005,23,2,"E.4","E.4.2"
8,2010,26,0,"E.4","E.4.2"
9,2006,16,2,"E.4","E.4.2"
10,2002,16,0,"E.4","E.4.2"
11,2020,19,0,"E.4","E.4.2"
12,2005,21,0,"E.4","E.4.2"
13,2007,25,10,"E.4","E.4.2"
14,2013,13,20,"E.4","E.4.2"
15,2017,10,6,"E.4","E.4.2"
16,2007,22,1,"E.4","E.4.2"
17,2007,25,7,"E.4","E.4.2"
18,2014,17,13,"E.4","E.4.2"
19,2003,28,3,"E.4","E.4.2"
20,2018,13,18,"E.4","E.4.2"
1,2021,5,NA,"W.2","W.2.3"
2,2021,8,0,"W.2","W.2.3"
3,2003,13,0,"W.2","W.2.3"
4,2019,9,0,"W.2","W.2.3"
5,2005,7,0,"W.2","W.2.3"
6,2011,9,0,"W.2","W.2.3"
7,2005,10,0,"W.2","W.2.3"
8,2010,14,3,"W.2","W.2.3"
9,2006,0,0,"W.2","W.2.3"
10,2002,0,0,"W.2","W.2.3"
11,2020,NA,NA,"W.2","W.2.3"
12,2005,NA,NA,"W.2","W.2.3"
13,2007,NA,NA,"W.2","W.2.3"
14,2013,NA,NA,"W.2","W.2.3"
15,2017,NA,NA,"W.2","W.2.3"
16,2007,NA,NA,"W.2","W.2.3"
17,2007,NA,NA,"W.2","W.2.3"
18,2014,NA,NA,"W.2","W.2.3"
19,2003,NA,NA,"W.2","W.2.3"
20,2018,NA,NA,"W.2","W.2.3"
1,2021,5,NA,"E.2","E.2.4"
2,2021,9,0,"E.2","E.2.4"
3,2003,8,1,"E.2","E.2.4"
4,2019,10,0,"E.2","E.2.4"
5,2005,10,1,"E.2","E.2.4"
6,2011,6,0,"E.2","E.2.4"
7,2005,9,0,"E.2","E.2.4"
8,2010,10,0,"E.2","E.2.4"
9,2006,5,0,"E.2","E.2.4"
10,2002,4,3,"E.2","E.2.4"
