"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2016,26,NA,"E.2","E.2.1"
2,2009,23,16,"E.2","E.2.1"
3,2016,18,0,"E.2","E.2.1"
4,2011,20,0,"E.2","E.2.1"
5,2006,26,2,"E.2","E.2.1"
6,2017,15,17,"E.2","E.2.1"
7,2010,36,31,"E.2","E.2.1"
8,2014,22,0,"E.2","E.2.1"
9,2005,34,8,"E.2","E.2.1"
10,2019,27,13,"E.2","E.2.1"
11,2007,36,10,"E.2","E.2.1"
12,2017,19,12,"E.2","E.2.1"
13,2007,34,18,"E.2","E.2.1"
14,2015,36,0,"E.2","E.2.1"
15,2004,24,57,"E.2","E.2.1"
16,2002,21,23,"E.2","E.2.1"
17,2005,29,8,"E.2","E.2.1"
18,2009,24,13,"E.2","E.2.1"
19,2008,27,8,"E.2","E.2.1"
20,2009,23,0,"E.2","E.2.1"
1,2016,5,NA,"W.2","W.2.2"
2,2009,6,1,"W.2","W.2.2"
3,2016,4,0,"W.2","W.2.2"
4,2011,5,0,"W.2","W.2.2"
5,2006,7,0,"W.2","W.2.2"
6,2017,7,0,"W.2","W.2.2"
7,2010,11,2,"W.2","W.2.2"
8,2014,6,0,"W.2","W.2.2"
9,2005,8,0,"W.2","W.2.2"
10,2019,1,0,"W.2","W.2.2"
11,2007,11,1,"W.2","W.2.2"
12,2017,1,0,"W.2","W.2.2"
13,2007,10,1,"W.2","W.2.2"
14,2015,8,0,"W.2","W.2.2"
15,2004,8,0,"W.2","W.2.2"
16,2002,0,0,"W.2","W.2.2"
17,2005,0,0,"W.2","W.2.2"
18,2009,NA,NA,"W.2","W.2.2"
19,2008,NA,NA,"W.2","W.2.2"
20,2009,NA,NA,"W.2","W.2.2"
1,2016,11,NA,"E.3","E.3.3"
2,2009,13,7,"E.3","E.3.3"
3,2016,12,0,"E.3","E.3.3"
4,2011,7,0,"E.3","E.3.3"
5,2006,13,0,"E.3","E.3.3"
6,2017,8,0,"E.3","E.3.3"
7,2010,16,5,"E.3","E.3.3"
8,2014,0,0,"E.3","E.3.3"
9,2005,0,0,"E.3","E.3.3"
10,2019,NA,NA,"E.3","E.3.3"
11,2007,NA,NA,"E.3","E.3.3"
12,2017,NA,NA,"E.3","E.3.3"
13,2007,NA,NA,"E.3","E.3.3"
14,2015,NA,NA,"E.3","E.3.3"
15,2004,NA,NA,"E.3","E.3.3"
16,2002,NA,NA,"E.3","E.3.3"
17,2005,NA,NA,"E.3","E.3.3"
18,2009,NA,NA,"E.3","E.3.3"
19,2008,NA,NA,"E.3","E.3.3"
20,2009,NA,NA,"E.3","E.3.3"
1,2016,29,NA,"W.4","W.4.4"
2,2009,26,4,"W.4","W.4.4"
3,2016,21,0,"W.4","W.4.4"
4,2011,24,10,"W.4","W.4.4"
5,2006,24,0,"W.4","W.4.4"
6,2017,22,13,"W.4","W.4.4"
7,2010,41,0,"W.4","W.4.4"
8,2014,24,7,"W.4","W.4.4"
9,2005,31,2,"W.4","W.4.4"
10,2019,28,28,"W.4","W.4.4"
11,2007,35,3,"W.4","W.4.4"
12,2017,20,10,"W.4","W.4.4"
13,2007,38,19,"W.4","W.4.4"
14,2015,42,28,"W.4","W.4.4"
15,2004,25,20,"W.4","W.4.4"
16,2002,25,33,"W.4","W.4.4"
17,2005,31,6,"W.4","W.4.4"
18,2009,26,15,"W.4","W.4.4"
19,2008,25,7,"W.4","W.4.4"
20,2009,29,0,"W.4","W.4.4"
1,2016,26,NA,"E.2","E.2.5"
2,2009,26,7,"E.2","E.2.5"
3,2016,20,18,"E.2","E.2.5"
4,2011,0,0,"E.2","E.2.5"
5,2006,0,0,"E.2","E.2.5"
6,2017,NA,NA,"E.2","E.2.5"
7,2010,NA,NA,"E.2","E.2.5"
8,2014,NA,NA,"E.2","E.2.5"
9,2005,NA,NA,"E.2","E.2.5"
10,2019,NA,NA,"E.2","E.2.5"
11,2007,NA,NA,"E.2","E.2.5"
12,2017,NA,NA,"E.2","E.2.5"
13,2007,NA,NA,"E.2","E.2.5"
14,2015,NA,NA,"E.2","E.2.5"
15,2004,NA,NA,"E.2","E.2.5"
16,2002,NA,NA,"E.2","E.2.5"
17,2005,NA,NA,"E.2","E.2.5"
18,2009,NA,NA,"E.2","E.2.5"
19,2008,NA,NA,"E.2","E.2.5"
20,2009,NA,NA,"E.2","E.2.5"
1,2016,20,NA,"W.3","W.3.6"
2,2009,17,9,"W.3","W.3.6"
3,2016,17,0,"W.3","W.3.6"
4,2011,0,0,"W.3","W.3.6"
5,2006,0,0,"W.3","W.3.6"
6,2017,NA,NA,"W.3","W.3.6"
7,2010,NA,NA,"W.3","W.3.6"
8,2014,NA,NA,"W.3","W.3.6"
9,2005,NA,NA,"W.3","W.3.6"
10,2019,NA,NA,"W.3","W.3.6"
11,2007,NA,NA,"W.3","W.3.6"
12,2017,NA,NA,"W.3","W.3.6"
13,2007,NA,NA,"W.3","W.3.6"
14,2015,NA,NA,"W.3","W.3.6"
15,2004,NA,NA,"W.3","W.3.6"
16,2002,NA,NA,"W.3","W.3.6"
17,2005,NA,NA,"W.3","W.3.6"
18,2009,NA,NA,"W.3","W.3.6"
19,2008,NA,NA,"W.3","W.3.6"
20,2009,NA,NA,"W.3","W.3.6"
1,2016,11,NA,"E.1","E.1.7"
2,2009,12,0,"E.1","E.1.7"
3,2016,10,1,"E.1","E.1.7"
4,2011,9,7,"E.1","E.1.7"
5,2006,12,0,"E.1","E.1.7"
6,2017,11,0,"E.1","E.1.7"
7,2010,19,6,"E.1","E.1.7"
8,2014,12,0,"E.1","E.1.7"
