"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2017,5,NA,"E.4","E.4.1"
2,2003,8,4,"E.4","E.4.1"
3,2004,9,0,"E.4","E.4.1"
4,2006,9,1,"E.4","E.4.1"
5,2015,13,0,"E.4","E.4.1"
6,2010,10,2,"E.4","E.4.1"
7,2007,9,0,"E.4","E.4.1"
8,2016,6,0,"E.4","E.4.1"
9,2011,7,0,"E.4","E.4.1"
10,2018,4,0,"E.4","E.4.1"
11,2020,4,0,"E.4","E.4.1"
12,2016,8,0,"E.4","E.4.1"
13,2016,8,0,"E.4","E.4.1"
14,2005,9,0,"E.4","E.4.1"
15,2014,7,0,"E.4","E.4.1"
16,2018,7,0,"E.4","E.4.1"
17,2013,5,0,"E.4","E.4.1"
18,2018,5,0,"E.4","E.4.1"
19,2009,9,0,"E.4","E.4.1"
20,2006,5,0,"E.4","E.4.1"
1,2017,8,NA,"E.4","E.4.2"
2,2003,14,14,"E.4","E.4.2"
3,2004,9,6,"E.4","E.4.2"
4,2006,10,4,"E.4","E.4.2"
5,2015,16,6,"E.4","E.4.2"
6,2010,15,2,"E.4","E.4.2"
7,2007,14,0,"E.4","E.4.2"
8,2016,6,4,"E.4","E.4.2"
9,2011,6,2,"E.4","E.4.2"
10,2018,8,0,"E.4","E.4.2"
11,2020,8,0,"E.4","E.4.2"
12,2016,10,1,"E.4","E.4.2"
13,2016,11,0,"E.4","E.4.2"
14,2005,12,0,"E.4","E.4.2"
15,2014,9,0,"E.4","E.4.2"
16,2018,0,0,"E.4","E.4.2"
17,2013,0,0,"E.4","E.4.2"
18,2018,NA,NA,"E.4","E.4.2"
19,2009,NA,NA,"E.4","E.4.2"
20,2006,NA,NA,"E.4","E.4.2"
1,2017,29,NA,"W.3","W.3.3"
2,2003,37,32,"W.3","W.3.3"
3,2004,20,11,"W.3","W.3.3"
4,2006,25,21,"W.3","W.3.3"
5,2015,39,11,"W.3","W.3.3"
6,2010,42,39,"W.3","W.3.3"
7,2007,37,12,"W.3","W.3.3"
8,2016,24,16,"W.3","W.3.3"
9,2011,0,0,"W.3","W.3.3"
10,2018,0,0,"W.3","W.3.3"
11,2020,NA,NA,"W.3","W.3.3"
12,2016,NA,NA,"W.3","W.3.3"
13,2016,NA,NA,"W.3","W.3.3"
14,2005,NA,NA,"W.3","W.3.3"
15,2014,NA,NA,"W.3","W.3.3"
16,2018,NA,NA,"W.3","W.3.3"
17,2013,NA,NA,"W.3","W.3.3"
18,2018,NA,NA,"W.3","W.3.3"
19,2009,NA,NA,"W.3","W.3.3"
20,2006,NA,NA,"W.3","W.3.3"
1,2017,1,NA,"W.5","W.5.4"
2,2003,7,0,"W.5","W.5.4"
3,2004,1,0,"W.5","W.5.4"
4,2006,1,0,"W.5","W.5.4"
5,2015,3,0,"W.5","W.5.4"
6,2010,2,1,"W.5","W.5.4"
7,2007,3,0,"W.5","W.5.4"
8,2016,1,0,"W.5","W.5.4"
9,2011,1,0,"W.5","W.5.4"
10,2018,3,0,"W.5","W.5.4"
11,2020,3,0,"W.5","W.5.4"
12,2016,2,0,"W.5","W.5.4"
13,2016,4,0,"W.5","W.5.4"
14,2005,1,0,"W.5","W.5.4"
15,2014,4,0,"W.5","W.5.4"
16,2018,3,0,"W.5","W.5.4"
17,2013,2,0,"W.5","W.5.4"
18,2018,5,0,"W.5","W.5.4"
19,2009,2,0,"W.5","W.5.4"
20,2006,3,0,"W.5","W.5.4"
1,2017,11,NA,"W.1","W.1.5"
2,2003,17,18,"W.1","W.1.5"
3,2004,13,0,"W.1","W.1.5"
4,2006,13,0,"W.1","W.1.5"
5,2015,17,0,"W.1","W.1.5"
6,2010,20,15,"W.1","W.1.5"
7,2007,17,3,"W.1","W.1.5"
8,2016,10,0,"W.1","W.1.5"
9,2011,11,0,"W.1","W.1.5"
10,2018,9,0,"W.1","W.1.5"
11,2020,0,0,"W.1","W.1.5"
12,2016,0,0,"W.1","W.1.5"
13,2016,NA,NA,"W.1","W.1.5"
14,2005,NA,NA,"W.1","W.1.5"
15,2014,NA,NA,"W.1","W.1.5"
16,2018,NA,NA,"W.1","W.1.5"
17,2013,NA,NA,"W.1","W.1.5"
18,2018,NA,NA,"W.1","W.1.5"
19,2009,NA,NA,"W.1","W.1.5"
20,2006,NA,NA,"W.1","W.1.5"
1,2017,32,NA,"W.1","W.1.6"
2,2003,41,29,"W.1","W.1.6"
3,2004,24,13,"W.1","W.1.6"
4,2006,22,14,"W.1","W.1.6"
5,2015,43,14,"W.1","W.1.6"
6,2010,43,73,"W.1","W.1.6"
7,2007,37,4,"W.1","W.1.6"
8,2016,24,0,"W.1","W.1.6"
9,2011,27,9,"W.1","W.1.6"
10,2018,0,0,"W.1","W.1.6"
11,2020,0,0,"W.1","W.1.6"
12,2016,NA,NA,"W.1","W.1.6"
13,2016,NA,NA,"W.1","W.1.6"
14,2005,NA,NA,"W.1","W.1.6"
15,2014,NA,NA,"W.1","W.1.6"
16,2018,NA,NA,"W.1","W.1.6"
17,2013,NA,NA,"W.1","W.1.6"
18,2018,NA,NA,"W.1","W.1.6"
19,2009,NA,NA,"W.1","W.1.6"
20,2006,NA,NA,"W.1","W.1.6"
1,2017,20,NA,"W.3","W.3.7"
2,2003,26,12,"W.3","W.3.7"
3,2004,19,13,"W.3","W.3.7"
4,2006,18,29,"W.3","W.3.7"
5,2015,31,0,"W.3","W.3.7"
6,2010,30,15,"W.3","W.3.7"
7,2007,27,0,"W.3","W.3.7"
8,2016,20,0,"W.3","W.3.7"
9,2011,16,0,"W.3","W.3.7"
10,2018,17,9,"W.3","W.3.7"
11,2020,23,8,"W.3","W.3.7"
12,2016,17,10,"W.3","W.3.7"
13,2016,21,19,"W.3","W.3.7"
14,2005,23,12,"W.3","W.3.7"
15,2014,17,10,"W.3","W.3.7"
16,2018,12,1,"W.3","W.3.7"
17,2013,18,0,"W.3","W.3.7"
18,2018,18,0,"W.3","W.3.7"
19,2009,22,1,"W.3","W.3.7"
20,2006,19,5,"W.3","W.3.7"
1,2017,32,NA,"E.1","E.1.8"
2,2003,37,5,"E.1","E.1.8"
3,2004,27,18,"E.1","E.1.8"
4,2006,27,14,"E.1","E.1.8"
5,2015,42,0,"E.1","E.1.8"
6,2010,44,72,"E.1","E.1.8"
7,2007,39,0,"E.1","E.1.8"
8,2016,23,10,"E.1","E.1.8"
9,2011,0,0,"E.1","E.1.8"
10,2018,0,0,"E.1","E.1.8"
11,2020,NA,NA,"E.1","E.1.8"
12,2016,NA,NA,"E.1","E.1.8"
13,2016,NA,NA,"E.1","E.1.8"
14,2005,NA,NA,"E.1","E.1.8"
15,2014,NA,NA,"E.1","E.1.8"
