"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2008,20,NA,"E.1","E.1.1"
2,2015,34,0,"E.1","E.1.1"
3,2012,17,21,"E.1","E.1.1"
4,2016,15,4,"E.1","E.1.1"
5,2010,34,16,"E.1","E.1.1"
6,2010,28,3,"E.1","E.1.1"
7,2010,30,1,"E.1","E.1.1"
8,2004,20,7,"E.1","E.1.1"
9,2012,15,11,"E.1","E.1.1"
10,2015,29,10,"E.1","E.1.1"
11,2011,18,0,"E.1","E.1.1"
12,2018,13,0,"E.1","E.1.1"
13,2020,21,0,"E.1","E.1.1"
14,2017,17,0,"E.1","E.1.1"
15,2017,15,11,"E.1","E.1.1"
16,2015,29,0,"E.1","E.1.1"
17,2019,24,25,"E.1","E.1.1"
18,2017,14,7,"E.1","E.1.1"
19,2012,15,14,"E.1","E.1.1"
20,2020,22,11,"E.1","E.1.1"
21,2011,16,4,"E.1","E.1.1"
22,2009,22,9,"E.1","E.1.1"
23,2007,23,7,"E.1","E.1.1"
24,2021,22,7,"E.1","E.1.1"
25,2011,19,5,"E.1","E.1.1"
26,2007,26,0,"E.1","E.1.1"
27,2019,23,5,"E.1","E.1.1"
28,2013,17,0,"E.1","E.1.1"
29,2013,19,3,"E.1","E.1.1"
30,2002,16,2,"E.1","E.1.1"
31,2011,18,0,"E.1","E.1.1"
32,2011,17,0,"E.1","E.1.1"
33,2007,28,4,"E.1","E.1.1"
34,2012,19,18,"E.1","E.1.1"
35,2007,28,6,"E.1","E.1.1"
36,2002,0,0,"E.1","E.1.1"
37,2013,0,0,"E.1","E.1.1"
38,2006,NA,NA,"E.1","E.1.1"
39,2019,NA,NA,"E.1","E.1.1"
40,2016,NA,NA,"E.1","E.1.1"
41,2003,NA,NA,"E.1","E.1.1"
42,2019,NA,NA,"E.1","E.1.1"
43,2016,NA,NA,"E.1","E.1.1"
44,2010,NA,NA,"E.1","E.1.1"
45,2020,NA,NA,"E.1","E.1.1"
46,2005,NA,NA,"E.1","E.1.1"
47,2014,NA,NA,"E.1","E.1.1"
48,2003,NA,NA,"E.1","E.1.1"
49,2018,NA,NA,"E.1","E.1.1"
50,2012,NA,NA,"E.1","E.1.1"
1,2008,1,NA,"W.1","W.1.2"
2,2015,3,0,"W.1","W.1.2"
3,2012,2,1,"W.1","W.1.2"
4,2016,1,0,"W.1","W.1.2"
5,2010,3,0,"W.1","W.1.2"
6,2010,4,0,"W.1","W.1.2"
7,2010,2,0,"W.1","W.1.2"
8,2004,1,0,"W.1","W.1.2"
9,2012,3,0,"W.1","W.1.2"
10,2015,5,0,"W.1","W.1.2"
11,2011,1,0,"W.1","W.1.2"
12,2018,0,0,"W.1","W.1.2"
13,2020,0,0,"W.1","W.1.2"
14,2017,NA,NA,"W.1","W.1.2"
15,2017,NA,NA,"W.1","W.1.2"
16,2015,NA,NA,"W.1","W.1.2"
17,2019,NA,NA,"W.1","W.1.2"
18,2017,NA,NA,"W.1","W.1.2"
19,2012,NA,NA,"W.1","W.1.2"
20,2020,NA,NA,"W.1","W.1.2"
21,2011,NA,NA,"W.1","W.1.2"
22,2009,NA,NA,"W.1","W.1.2"
23,2007,NA,NA,"W.1","W.1.2"
24,2021,NA,NA,"W.1","W.1.2"
25,2011,NA,NA,"W.1","W.1.2"
26,2007,NA,NA,"W.1","W.1.2"
27,2019,NA,NA,"W.1","W.1.2"
28,2013,NA,NA,"W.1","W.1.2"
29,2013,NA,NA,"W.1","W.1.2"
30,2002,NA,NA,"W.1","W.1.2"
31,2011,NA,NA,"W.1","W.1.2"
32,2011,NA,NA,"W.1","W.1.2"
33,2007,NA,NA,"W.1","W.1.2"
34,2012,NA,NA,"W.1","W.1.2"
35,2007,NA,NA,"W.1","W.1.2"
36,2002,NA,NA,"W.1","W.1.2"
37,2013,NA,NA,"W.1","W.1.2"
38,2006,NA,NA,"W.1","W.1.2"
39,2019,NA,NA,"W.1","W.1.2"
40,2016,NA,NA,"W.1","W.1.2"
41,2003,NA,NA,"W.1","W.1.2"
42,2019,NA,NA,"W.1","W.1.2"
43,2016,NA,NA,"W.1","W.1.2"
44,2010,NA,NA,"W.1","W.1.2"
45,2020,NA,NA,"W.1","W.1.2"
46,2005,NA,NA,"W.1","W.1.2"
47,2014,NA,NA,"W.1","W.1.2"
48,2003,NA,NA,"W.1","W.1.2"
49,2018,NA,NA,"W.1","W.1.2"
50,2012,NA,NA,"W.1","W.1.2"
1,2008,14,NA,"W.2","W.2.3"
2,2015,23,0,"W.2","W.2.3"
3,2012,11,2,"W.2","W.2.3"
4,2016,14,7,"W.2","W.2.3"
5,2010,22,3,"W.2","W.2.3"
6,2010,25,0,"W.2","W.2.3"
7,2010,24,3,"W.2","W.2.3"
8,2004,18,0,"W.2","W.2.3"
9,2012,13,20,"W.2","W.2.3"
10,2015,0,0,"W.2","W.2.3"
11,2011,0,0,"W.2","W.2.3"
12,2018,NA,NA,"W.2","W.2.3"
13,2020,NA,NA,"W.2","W.2.3"
14,2017,NA,NA,"W.2","W.2.3"
15,2017,NA,NA,"W.2","W.2.3"
16,2015,NA,NA,"W.2","W.2.3"
17,2019,NA,NA,"W.2","W.2.3"
18,2017,NA,NA,"W.2","W.2.3"
19,2012,NA,NA,"W.2","W.2.3"
20,2020,NA,NA,"W.2","W.2.3"
21,2011,NA,NA,"W.2","W.2.3"
22,2009,NA,NA,"W.2","W.2.3"
23,2007,NA,NA,"W.2","W.2.3"
24,2021,NA,NA,"W.2","W.2.3"
25,2011,NA,NA,"W.2","W.2.3"
26,2007,NA,NA,"W.2","W.2.3"
27,2019,NA,NA,"W.2","W.2.3"
28,2013,NA,NA,"W.2","W.2.3"
29,2013,NA,NA,"W.2","W.2.3"
30,2002,NA,NA,"W.2","W.2.3"
31,2011,NA,NA,"W.2","W.2.3"
