"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2008,1,NA,"W.4","W.4.1"
2,2018,0,0,"W.4","W.4.1"
3,2004,0,0,"W.4","W.4.1"
4,2017,NA,NA,"W.4","W.4.1"
5,2017,NA,NA,"W.4","W.4.1"
6,2004,NA,NA,"W.4","W.4.1"
7,2015,NA,NA,"W.4","W.4.1"
8,2018,NA,NA,"W.4","W.4.1"
9,2006,NA,NA,"W.4","W.4.1"
10,2020,NA,NA,"W.4","W.4.1"
11,2003,NA,NA,"W.4","W.4.1"
12,2020,NA,NA,"W.4","W.4.1"
13,2019,NA,NA,"W.4","W.4.1"
14,2006,NA,NA,"W.4","W.4.1"
15,2011,NA,NA,"W.4","W.4.1"
16,2010,NA,NA,"W.4","W.4.1"
17,2017,NA,NA,"W.4","W.4.1"
18,2020,NA,NA,"W.4","W.4.1"
19,2021,NA,NA,"W.4","W.4.1"
20,2003,NA,NA,"W.4","W.4.1"
21,2015,NA,NA,"W.4","W.4.1"
22,2019,NA,NA,"W.4","W.4.1"
23,2017,NA,NA,"W.4","W.4.1"
24,2008,NA,NA,"W.4","W.4.1"
25,2012,NA,NA,"W.4","W.4.1"
26,2011,NA,NA,"W.4","W.4.1"
27,2019,NA,NA,"W.4","W.4.1"
28,2008,NA,NA,"W.4","W.4.1"
29,2021,NA,NA,"W.4","W.4.1"
30,2002,NA,NA,"W.4","W.4.1"
31,2019,NA,NA,"W.4","W.4.1"
32,2013,NA,NA,"W.4","W.4.1"
33,2012,NA,NA,"W.4","W.4.1"
34,2006,NA,NA,"W.4","W.4.1"
35,2015,NA,NA,"W.4","W.4.1"
36,2007,NA,NA,"W.4","W.4.1"
37,2004,NA,NA,"W.4","W.4.1"
38,2005,NA,NA,"W.4","W.4.1"
39,2013,NA,NA,"W.4","W.4.1"
40,2004,NA,NA,"W.4","W.4.1"
1,2008,1,NA,"E.3","E.3.2"
2,2018,6,0,"E.3","E.3.2"
3,2004,4,0,"E.3","E.3.2"
4,2017,0,0,"E.3","E.3.2"
5,2017,0,0,"E.3","E.3.2"
6,2004,NA,NA,"E.3","E.3.2"
7,2015,NA,NA,"E.3","E.3.2"
8,2018,NA,NA,"E.3","E.3.2"
9,2006,NA,NA,"E.3","E.3.2"
10,2020,NA,NA,"E.3","E.3.2"
11,2003,NA,NA,"E.3","E.3.2"
12,2020,NA,NA,"E.3","E.3.2"
13,2019,NA,NA,"E.3","E.3.2"
14,2006,NA,NA,"E.3","E.3.2"
15,2011,NA,NA,"E.3","E.3.2"
16,2010,NA,NA,"E.3","E.3.2"
17,2017,NA,NA,"E.3","E.3.2"
18,2020,NA,NA,"E.3","E.3.2"
19,2021,NA,NA,"E.3","E.3.2"
20,2003,NA,NA,"E.3","E.3.2"
21,2015,NA,NA,"E.3","E.3.2"
22,2019,NA,NA,"E.3","E.3.2"
23,2017,NA,NA,"E.3","E.3.2"
24,2008,NA,NA,"E.3","E.3.2"
25,2012,NA,NA,"E.3","E.3.2"
26,2011,NA,NA,"E.3","E.3.2"
27,2019,NA,NA,"E.3","E.3.2"
28,2008,NA,NA,"E.3","E.3.2"
29,2021,NA,NA,"E.3","E.3.2"
30,2002,NA,NA,"E.3","E.3.2"
31,2019,NA,NA,"E.3","E.3.2"
32,2013,NA,NA,"E.3","E.3.2"
33,2012,NA,NA,"E.3","E.3.2"
34,2006,NA,NA,"E.3","E.3.2"
35,2015,NA,NA,"E.3","E.3.2"
36,2007,NA,NA,"E.3","E.3.2"
37,2004,NA,NA,"E.3","E.3.2"
38,2005,NA,NA,"E.3","E.3.2"
39,2013,NA,NA,"E.3","E.3.2"
40,2004,NA,NA,"E.3","E.3.2"
1,2008,1,NA,"W.4","W.4.3"
2,2018,0,0,"W.4","W.4.3"
3,2004,0,0,"W.4","W.4.3"
4,2017,NA,NA,"W.4","W.4.3"
5,2017,NA,NA,"W.4","W.4.3"
6,2004,NA,NA,"W.4","W.4.3"
7,2015,NA,NA,"W.4","W.4.3"
8,2018,NA,NA,"W.4","W.4.3"
9,2006,NA,NA,"W.4","W.4.3"
10,2020,NA,NA,"W.4","W.4.3"
11,2003,NA,NA,"W.4","W.4.3"
12,2020,NA,NA,"W.4","W.4.3"
