"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","InflYesNo","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp"
1,2015,17,NA,"E.4","E.4.1",1,1,0,0,NA,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
2,2015,19,7,"E.4","E.4.1",1,1,1,1,1,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
3,2005,29,21,"E.4","E.4.1",1,1,1,1,1,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
4,2006,17,13,"E.4","E.4.1",1,1,1,1,1,0.565221037597558,0.431015989261498,0.515147040991936,0.900048383456686,0.314117470221433,0.983999419746195
5,2019,7,0,"E.4","E.4.1",1,1,1,1,0,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
6,2005,15,6,"E.4","E.4.1",1,1,1,1,1,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
7,2021,14,9,"E.4","E.4.1",1,1,1,1,1,0.271393071007163,0.70264229541267,0.599489551870115,0.913709475864913,0.312877696256228,0.915099486011656
8,2018,19,0,"E.4","E.4.1",1,1,1,1,0,0.820202678532953,0.280540567664798,0.364220298173466,0.881796452616694,0.614675314623864,0.976478985204826
9,2008,13,6,"E.4","E.4.1",1,1,1,1,1,0.397635694760219,0.747196066075193,0.216515858324331,0.931702654679972,-0.105997197037868,0.868929950865345
10,2011,NA,NA,"E.4","E.4.1",1,0,0,1,NA,0.343384472826534,0.351119026265863,0.28270023348413,0.897607169972604,0.295521459844502,0.90318002632244
1,2015,47,NA,"E.4","E.4.2",1,1,0,0,NA,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
2,2015,95,7,"E.4","E.4.2",1,1,1,1,1,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
3,2005,27,70,"E.4","E.4.2",1,1,1,1,1,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
4,2006,4,7,"E.4","E.4.2",1,1,1,1,1,0.565221037597558,0.431015989261498,0.515147040991936,0.900048383456686,0.314117470221433,0.983999419746195
5,2019,3,0,"E.4","E.4.2",1,1,1,1,0,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
6,2005,3,0,"E.4","E.4.2",1,1,1,1,0,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
7,2021,5,0,"E.4","E.4.2",1,1,1,1,0,0.271393071007163,0.70264229541267,0.599489551870115,0.913709475864913,0.312877696256228,0.915099486011656
8,2018,5,0,"E.4","E.4.2",1,1,1,1,0,0.820202678532953,0.280540567664798,0.364220298173466,0.881796452616694,0.614675314623864,0.976478985204826
9,2008,14,0,"E.4","E.4.2",1,1,1,1,0,0.397635694760219,0.747196066075193,0.216515858324331,0.931702654679972,-0.105997197037868,0.868929950865345
10,2011,NA,NA,"E.4","E.4.2",1,0,0,1,NA,0.343384472826534,0.351119026265863,0.28270023348413,0.897607169972604,0.295521459844502,0.90318002632244
1,2015,75,NA,"E.4","E.4.3",1,1,0,0,NA,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
2,2015,74,157,"E.4","E.4.3",1,1,1,1,1,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
3,2005,49,76,"E.4","E.4.3",1,1,1,1,1,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
4,2006,19,5,"E.4","E.4.3",1,1,1,1,1,0.565221037597558,0.431015989261498,0.515147040991936,0.900048383456686,0.314117470221433,0.983999419746195
5,2019,5,4,"E.4","E.4.3",1,1,1,1,1,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
6,2005,3,0,"E.4","E.4.3",1,1,1,1,0,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
7,2021,5,0,"E.4","E.4.3",1,1,1,1,0,0.271393071007163,0.70264229541267,0.599489551870115,0.913709475864913,0.312877696256228,0.915099486011656
8,2018,4,2,"E.4","E.4.3",1,1,1,1,1,0.820202678532953,0.280540567664798,0.364220298173466,0.881796452616694,0.614675314623864,0.976478985204826
9,2008,10,1,"E.4","E.4.3",1,1,1,1,1,0.397635694760219,0.747196066075193,0.216515858324331,0.931702654679972,-0.105997197037868,0.868929950865345
10,2011,14,0,"E.4","E.4.3",1,1,1,1,0,0.343384472826534,0.351119026265863,0.28270023348413,0.897607169972604,0.295521459844502,0.90318002632244
11,2006,9,0,"E.4","E.4.3",1,1,1,1,0,0.565221037597558,0.431015989261498,0.515147040991936,0.900048383456686,0.314117470221433,0.983999419746195
12,2019,3,0,"E.4","E.4.3",1,1,1,1,0,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
13,2005,4,0,"E.4","E.4.3",1,1,1,1,0,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
14,2018,4,0,"E.4","E.4.3",1,1,1,1,0,0.820202678532953,0.280540567664798,0.364220298173466,0.881796452616694,0.614675314623864,0.976478985204826
15,2002,1,1,"E.4","E.4.3",1,1,1,1,1,0.469900907847559,0.378578373247261,0.241834743309348,0.919889620719451,0.143886568738746,0.982609945524128
16,2003,6,0,"E.4","E.4.3",1,1,1,1,0,0.40460535089953,0.770539774868584,0.406761367672264,0.809886259374539,0.521230437731599,0.928291099200762
17,2010,13,0,"E.4","E.4.3",1,1,1,1,0,0.728333106128939,0.908252363657798,0.322663492225605,0.77426705869108,-0.0714396344770398,0.911975345777408
18,2012,NA,NA,"E.4","E.4.3",1,0,0,1,NA,0.698320598730872,0.331635529686105,0.407616754945371,0.889677224543807,0.619246841631185,1
1,2015,3,NA,"W.5","W.5.4",1,1,0,0,NA,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
2,2015,8,0,"W.5","W.5.4",1,1,1,1,0,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
3,2005,7,17,"W.5","W.5.4",1,1,1,1,1,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
4,2006,6,0,"W.5","W.5.4",1,1,1,1,0,0.565221037597558,0.431015989261498,0.515147040991936,0.900048383456686,0.314117470221433,0.983999419746195
5,2019,11,0,"W.5","W.5.4",1,1,1,1,0,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
6,2005,13,1,"W.5","W.5.4",1,1,1,1,1,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
7,2021,7,1,"W.5","W.5.4",1,1,1,1,1,0.271393071007163,0.70264229541267,0.599489551870115,0.913709475864913,0.312877696256228,0.915099486011656
8,2018,6,0,"W.5","W.5.4",1,1,1,1,0,0.820202678532953,0.280540567664798,0.364220298173466,0.881796452616694,0.614675314623864,0.976478985204826
9,2008,3,0,"W.5","W.5.4",1,1,1,1,0,0.397635694760219,0.747196066075193,0.216515858324331,0.931702654679972,-0.105997197037868,0.868929950865345
10,2011,3,0,"W.5","W.5.4",1,1,1,1,0,0.343384472826534,0.351119026265863,0.28270023348413,0.897607169972604,0.295521459844502,0.90318002632244
11,2006,NA,NA,"W.5","W.5.4",1,0,0,1,NA,0.565221037597558,0.431015989261498,0.515147040991936,0.900048383456686,0.314117470221433,0.983999419746195
1,2015,20,NA,"W.3","W.3.5",1,1,0,0,NA,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
2,2015,19,8,"W.3","W.3.5",1,1,1,1,1,0.51891383099796,1,1,0.845620144706949,0.633968675327944,0.87855609108059
3,2005,9,27,"W.3","W.3.5",1,1,1,1,1,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
4,2006,13,0,"W.3","W.3.5",1,1,1,1,0,0.565221037597558,0.431015989261498,0.515147040991936,0.900048383456686,0.314117470221433,0.983999419746195
5,2019,23,0,"W.3","W.3.5",1,1,1,1,0,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
6,2005,33,0,"W.3","W.3.5",1,1,1,1,0,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
7,2021,39,21,"W.3","W.3.5",1,1,1,1,1,0.271393071007163,0.70264229541267,0.599489551870115,0.913709475864913,0.312877696256228,0.915099486011656
8,2018,22,36,"W.3","W.3.5",1,1,1,1,1,0.820202678532953,0.280540567664798,0.364220298173466,0.881796452616694,0.614675314623864,0.976478985204826
9,2008,38,10,"W.3","W.3.5",1,1,1,1,1,0.397635694760219,0.747196066075193,0.216515858324331,0.931702654679972,-0.105997197037868,0.868929950865345
10,2011,21,0,"W.3","W.3.5",1,1,1,1,0,0.343384472826534,0.351119026265863,0.28270023348413,0.897607169972604,0.295521459844502,0.90318002632244
11,2006,26,0,"W.3","W.3.5",1,1,1,1,0,0.565221037597558,0.431015989261498,0.515147040991936,0.900048383456686,0.314117470221433,0.983999419746195
12,2019,13,6,"W.3","W.3.5",1,1,1,1,1,0.516812071540082,0.648340988983694,0.548302489806649,0.827728638883116,0.228885778825587,0.85589882012107
13,2005,15,0,"W.3","W.3.5",1,1,1,1,0,0.475171405709443,0.749611418646112,0.244154788387561,0.802038252523882,0.615450165642526,0.904898989713957
14,2018,13,0,"W.3","W.3.5",1,1,1,1,0,0.820202678532953,0.280540567664798,0.364220298173466,0.881796452616694,0.614675314623864,0.976478985204826
15,2002,6,1,"W.3","W.3.5",1,1,1,1,1,0.469900907847559,0.378578373247261,0.241834743309348,0.919889620719451,0.143886568738746,0.982609945524128
