"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp","InflYesNo"
1,2007,1,0,"W.5","W.5.1",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,NA,NA,"W.5","W.5.1",1,0,0,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,NA
1,2007,1,0,"E.5","E.5.2",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,2,0,"E.5","E.5.2",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0
3,2008,NA,NA,"E.5","E.5.2",1,0,0,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,NA
1,2007,1,0,"E.3","E.3.3",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,NA,NA,"E.3","E.3.3",1,0,0,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,NA
1,2007,3,0,"E.1","E.1.4",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,5,0,"E.1","E.1.4",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0
3,2008,5,187,"E.1","E.1.4",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,1
4,2016,NA,NA,"E.1","E.1.4",1,0,0,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,NA
1,2007,1,0,"E.2","E.2.5",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,NA,NA,"E.2","E.2.5",1,0,0,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,NA
1,2007,3,0,"E.2","E.2.6",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,5,52,"E.2","E.2.6",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,1
3,2008,6,0,"E.2","E.2.6",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,0
4,2016,5,0,"E.2","E.2.6",1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,0
5,2014,NA,NA,"E.2","E.2.6",1,0,0,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,NA
1,2007,3,0,"E.2","E.2.7",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,NA,NA,"E.2","E.2.7",1,0,0,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,NA
1,2007,1,0,"W.3","W.3.8",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,NA,NA,"W.3","W.3.8",1,0,0,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,NA
1,2007,3,0,"W.4","W.4.9",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,NA,NA,"W.4","W.4.9",1,0,0,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,NA
1,2007,3,0,"E.1","E.1.10",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,NA,NA,"E.1","E.1.10",1,0,0,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,NA
1,2007,3,0,"W.1","W.1.11",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,7,0,"W.1","W.1.11",1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,0
3,2008,4,139,"W.1","W.1.11",1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,1
4,2016,NA,NA,"W.1","W.1.11",1,0,0,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,NA
1,2007,1,0,"E.3","E.3.12",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,NA,NA,"E.3","E.3.12",1,0,0,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,NA
1,2007,1,0,"E.6","E.6.13",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
2,2020,NA,NA,"E.6","E.6.13",1,0,0,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,NA
1,2007,1,0,"W.1","W.1.14",1,1,0,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,0
