"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","InflYesNo","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp"
1,2006,23,NA,"W.2","W.2.1",1,1,0,0,NA,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068
2,2007,38,0,"W.2","W.2.1",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2009,26,1,"W.2","W.2.1",1,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
4,2002,6,3,"W.2","W.2.1",1,1,1,1,1,116.7060027,51.88000154,103.1949987,14.03625035,0.464250049,17.14900088
5,2017,20,0,"W.2","W.2.1",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
6,2012,9,11,"W.2","W.2.1",1,1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
7,2017,17,6,"W.2","W.2.1",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
8,2011,NA,NA,"W.2","W.2.1",1,0,0,1,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
1,2006,14,NA,"E.3","E.3.2",1,1,0,0,NA,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068
2,2007,41,0,"E.3","E.3.2",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2009,10,0,"E.3","E.3.2",1,1,1,1,0,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
4,2002,17,0,"E.3","E.3.2",1,1,1,1,0,116.7060027,51.88000154,103.1949987,14.03625035,0.464250049,17.14900088
5,2017,18,0,"E.3","E.3.2",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
