"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2017,17,NA,"W.2","W.2.1"
2,2011,16,18,"W.2","W.2.1"
3,2006,15,0,"W.2","W.2.1"
4,2008,21,2,"W.2","W.2.1"
5,2011,19,0,"W.2","W.2.1"
6,2009,14,14,"W.2","W.2.1"
7,2006,0,0,"W.2","W.2.1"
8,2003,0,0,"W.2","W.2.1"
9,2002,NA,NA,"W.2","W.2.1"
10,2005,NA,NA,"W.2","W.2.1"
11,2017,NA,NA,"W.2","W.2.1"
12,2016,NA,NA,"W.2","W.2.1"
13,2014,NA,NA,"W.2","W.2.1"
14,2007,NA,NA,"W.2","W.2.1"
15,2012,NA,NA,"W.2","W.2.1"
16,2011,NA,NA,"W.2","W.2.1"
17,2002,NA,NA,"W.2","W.2.1"
18,2020,NA,NA,"W.2","W.2.1"
19,2015,NA,NA,"W.2","W.2.1"
20,2010,NA,NA,"W.2","W.2.1"
1,2017,26,NA,"E.7","E.7.2"
2,2011,21,14,"E.7","E.7.2"
3,2006,0,0,"E.7","E.7.2"
4,2008,0,0,"E.7","E.7.2"
5,2011,NA,NA,"E.7","E.7.2"
6,2009,NA,NA,"E.7","E.7.2"
7,2006,NA,NA,"E.7","E.7.2"
8,2003,NA,NA,"E.7","E.7.2"
9,2002,NA,NA,"E.7","E.7.2"
10,2005,NA,NA,"E.7","E.7.2"
11,2017,NA,NA,"E.7","E.7.2"
12,2016,NA,NA,"E.7","E.7.2"
13,2014,NA,NA,"E.7","E.7.2"
14,2007,NA,NA,"E.7","E.7.2"
15,2012,NA,NA,"E.7","E.7.2"
16,2011,NA,NA,"E.7","E.7.2"
17,2002,NA,NA,"E.7","E.7.2"
18,2020,NA,NA,"E.7","E.7.2"
19,2015,NA,NA,"E.7","E.7.2"
20,2010,NA,NA,"E.7","E.7.2"
1,2017,17,NA,"W.2","W.2.3"
2,2011,14,11,"W.2","W.2.3"
3,2006,15,2,"W.2","W.2.3"
4,2008,19,11,"W.2","W.2.3"
5,2011,14,0,"W.2","W.2.3"
6,2009,13,0,"W.2","W.2.3"
7,2006,18,11,"W.2","W.2.3"
8,2003,20,0,"W.2","W.2.3"
9,2002,15,0,"W.2","W.2.3"
10,2005,23,0,"W.2","W.2.3"
11,2017,0,0,"W.2","W.2.3"
12,2016,0,0,"W.2","W.2.3"
13,2014,NA,NA,"W.2","W.2.3"
14,2007,NA,NA,"W.2","W.2.3"
15,2012,NA,NA,"W.2","W.2.3"
16,2011,NA,NA,"W.2","W.2.3"
17,2002,NA,NA,"W.2","W.2.3"
18,2020,NA,NA,"W.2","W.2.3"
19,2015,NA,NA,"W.2","W.2.3"
20,2010,NA,NA,"W.2","W.2.3"
1,2017,20,NA,"E.1","E.1.4"
2,2011,15,5,"E.1","E.1.4"
3,2006,17,14,"E.1","E.1.4"
4,2008,23,0,"E.1","E.1.4"
5,2011,18,0,"E.1","E.1.4"
6,2009,21,0,"E.1","E.1.4"
7,2006,17,8,"E.1","E.1.4"
8,2003,28,0,"E.1","E.1.4"
9,2002,12,5,"E.1","E.1.4"
10,2005,24,0,"E.1","E.1.4"
11,2017,16,0,"E.1","E.1.4"
12,2016,14,9,"E.1","E.1.4"
13,2014,15,0,"E.1","E.1.4"
14,2007,28,2,"E.1","E.1.4"
15,2012,17,0,"E.1","E.1.4"
16,2011,15,0,"E.1","E.1.4"
17,2002,17,0,"E.1","E.1.4"
18,2020,20,0,"E.1","E.1.4"
19,2015,30,5,"E.1","E.1.4"
20,2010,30,18,"E.1","E.1.4"
1,2017,26,NA,"W.5","W.5.5"
2,2011,23,0,"W.5","W.5.5"
3,2006,23,0,"W.5","W.5.5"
4,2008,29,4,"W.5","W.5.5"
5,2011,18,0,"W.5","W.5.5"
6,2009,26,0,"W.5","W.5.5"
7,2006,19,20,"W.5","W.5.5"
8,2003,34,0,"W.5","W.5.5"
9,2002,23,0,"W.5","W.5.5"
10,2005,33,0,"W.5","W.5.5"
11,2017,19,19,"W.5","W.5.5"
12,2016,21,19,"W.5","W.5.5"
13,2014,0,0,"W.5","W.5.5"
14,2007,0,0,"W.5","W.5.5"
15,2012,NA,NA,"W.5","W.5.5"
16,2011,NA,NA,"W.5","W.5.5"
17,2002,NA,NA,"W.5","W.5.5"
18,2020,NA,NA,"W.5","W.5.5"
19,2015,NA,NA,"W.5","W.5.5"
20,2010,NA,NA,"W.5","W.5.5"
1,2017,23,NA,"E.7","E.7.6"
2,2011,17,14,"E.7","E.7.6"
3,2006,0,0,"E.7","E.7.6"
4,2008,0,0,"E.7","E.7.6"
5,2011,NA,NA,"E.7","E.7.6"
6,2009,NA,NA,"E.7","E.7.6"
7,2006,NA,NA,"E.7","E.7.6"
8,2003,NA,NA,"E.7","E.7.6"
9,2002,NA,NA,"E.7","E.7.6"
10,2005,NA,NA,"E.7","E.7.6"
11,2017,NA,NA,"E.7","E.7.6"
12,2016,NA,NA,"E.7","E.7.6"
13,2014,NA,NA,"E.7","E.7.6"
14,2007,NA,NA,"E.7","E.7.6"
15,2012,NA,NA,"E.7","E.7.6"
16,2011,NA,NA,"E.7","E.7.6"
17,2002,NA,NA,"E.7","E.7.6"
18,2020,NA,NA,"E.7","E.7.6"
19,2015,NA,NA,"E.7","E.7.6"
20,2010,NA,NA,"E.7","E.7.6"
1,2017,14,NA,"E.6","E.6.7"
2,2011,10,0,"E.6","E.6.7"
3,2006,16,0,"E.6","E.6.7"
4,2008,14,8,"E.6","E.6.7"
5,2011,12,0,"E.6","E.6.7"
6,2009,14,3,"E.6","E.6.7"
7,2006,15,0,"E.6","E.6.7"
8,2003,21,1,"E.6","E.6.7"
9,2002,18,4,"E.6","E.6.7"
10,2005,19,0,"E.6","E.6.7"
11,2017,10,1,"E.6","E.6.7"
12,2016,12,1,"E.6","E.6.7"
13,2014,18,0,"E.6","E.6.7"
14,2007,21,6,"E.6","E.6.7"
15,2012,14,3,"E.6","E.6.7"
16,2011,0,0,"E.6","E.6.7"
17,2002,0,0,"E.6","E.6.7"
18,2020,NA,NA,"E.6","E.6.7"
19,2015,NA,NA,"E.6","E.6.7"
20,2010,NA,NA,"E.6","E.6.7"
1,2017,23,NA,"E.1","E.1.8"
2,2011,20,4,"E.1","E.1.8"
3,2006,24,10,"E.1","E.1.8"
4,2008,22,10,"E.1","E.1.8"
5,2011,17,1,"E.1","E.1.8"
6,2009,23,0,"E.1","E.1.8"
7,2006,22,5,"E.1","E.1.8"
8,2003,28,20,"E.1","E.1.8"
9,2002,15,1,"E.1","E.1.8"
10,2005,27,0,"E.1","E.1.8"
11,2017,15,5,"E.1","E.1.8"
12,2016,17,1,"E.1","E.1.8"
13,2014,18,0,"E.1","E.1.8"
14,2007,28,9,"E.1","E.1.8"
15,2012,17,15,"E.1","E.1.8"
16,2011,0,0,"E.1","E.1.8"
17,2002,0,0,"E.1","E.1.8"
18,2020,NA,NA,"E.1","E.1.8"
19,2015,NA,NA,"E.1","E.1.8"
20,2010,NA,NA,"E.1","E.1.8"
1,2017,29,NA,"E.6","E.6.9"
2,2011,24,2,"E.6","E.6.9"
3,2006,21,0,"E.6","E.6.9"
4,2008,27,22,"E.6","E.6.9"
5,2011,21,0,"E.6","E.6.9"
6,2009,25,7,"E.6","E.6.9"
7,2006,25,2,"E.6","E.6.9"
8,2003,35,7,"E.6","E.6.9"
9,2002,20,28,"E.6","E.6.9"
10,2005,31,4,"E.6","E.6.9"
11,2017,20,0,"E.6","E.6.9"
12,2016,18,4,"E.6","E.6.9"
13,2014,21,18,"E.6","E.6.9"
14,2007,37,6,"E.6","E.6.9"
15,2012,22,7,"E.6","E.6.9"
16,2011,23,3,"E.6","E.6.9"
17,2002,26,0,"E.6","E.6.9"
18,2020,23,0,"E.6","E.6.9"
19,2015,37,0,"E.6","E.6.9"
20,2010,36,38,"E.6","E.6.9"
1,2017,20,NA,"W.4","W.4.10"
2,2011,16,6,"W.4","W.4.10"
3,2006,17,2,"W.4","W.4.10"
4,2008,25,0,"W.4","W.4.10"
5,2011,17,0,"W.4","W.4.10"
6,2009,17,0,"W.4","W.4.10"
7,2006,21,15,"W.4","W.4.10"
8,2003,24,0,"W.4","W.4.10"
9,2002,17,6,"W.4","W.4.10"
10,2005,26,0,"W.4","W.4.10"
11,2017,14,6,"W.4","W.4.10"
12,2016,19,0,"W.4","W.4.10"
13,2014,20,14,"W.4","W.4.10"
14,2007,28,1,"W.4","W.4.10"
15,2012,18,0,"W.4","W.4.10"
16,2011,17,2,"W.4","W.4.10"
17,2002,14,0,"W.4","W.4.10"
18,2020,19,0,"W.4","W.4.10"
19,2015,29,6,"W.4","W.4.10"
20,2010,32,12,"W.4","W.4.10"
1,2017,14,NA,"W.4","W.4.11"
2,2011,15,19,"W.4","W.4.11"
3,2006,13,0,"W.4","W.4.11"
4,2008,18,0,"W.4","W.4.11"
5,2011,12,0,"W.4","W.4.11"
6,2009,15,0,"W.4","W.4.11"
7,2006,16,0,"W.4","W.4.11"
8,2003,17,12,"W.4","W.4.11"
9,2002,0,0,"W.4","W.4.11"
10,2005,0,0,"W.4","W.4.11"
11,2017,NA,NA,"W.4","W.4.11"
12,2016,NA,NA,"W.4","W.4.11"
13,2014,NA,NA,"W.4","W.4.11"
14,2007,NA,NA,"W.4","W.4.11"
15,2012,NA,NA,"W.4","W.4.11"
16,2011,NA,NA,"W.4","W.4.11"
17,2002,NA,NA,"W.4","W.4.11"
18,2020,NA,NA,"W.4","W.4.11"
19,2015,NA,NA,"W.4","W.4.11"
20,2010,NA,NA,"W.4","W.4.11"
1,2017,11,NA,"W.3","W.3.12"
2,2011,0,0,"W.3","W.3.12"
3,2006,0,0,"W.3","W.3.12"
4,2008,NA,NA,"W.3","W.3.12"
5,2011,NA,NA,"W.3","W.3.12"
6,2009,NA,NA,"W.3","W.3.12"
7,2006,NA,NA,"W.3","W.3.12"
8,2003,NA,NA,"W.3","W.3.12"
9,2002,NA,NA,"W.3","W.3.12"
10,2005,NA,NA,"W.3","W.3.12"
11,2017,NA,NA,"W.3","W.3.12"
12,2016,NA,NA,"W.3","W.3.12"
13,2014,NA,NA,"W.3","W.3.12"
14,2007,NA,NA,"W.3","W.3.12"
15,2012,NA,NA,"W.3","W.3.12"
16,2011,NA,NA,"W.3","W.3.12"
17,2002,NA,NA,"W.3","W.3.12"
18,2020,NA,NA,"W.3","W.3.12"
19,2015,NA,NA,"W.3","W.3.12"
20,2010,NA,NA,"W.3","W.3.12"
1,2017,11,NA,"E.3","E.3.13"
2,2011,7,3,"E.3","E.3.13"
3,2006,15,0,"E.3","E.3.13"
4,2008,15,0,"E.3","E.3.13"
5,2011,9,0,"E.3","E.3.13"
6,2009,15,0,"E.3","E.3.13"
7,2006,13,0,"E.3","E.3.13"
8,2003,17,6,"E.3","E.3.13"
9,2002,11,0,"E.3","E.3.13"
10,2005,14,0,"E.3","E.3.13"
11,2017,8,0,"E.3","E.3.13"
12,2016,11,5,"E.3","E.3.13"
13,2014,10,0,"E.3","E.3.13"
14,2007,17,7,"E.3","E.3.13"
15,2012,9,0,"E.3","E.3.13"
16,2011,11,0,"E.3","E.3.13"
17,2002,9,0,"E.3","E.3.13"
18,2020,9,0,"E.3","E.3.13"
19,2015,20,0,"E.3","E.3.13"
20,2010,21,16,"E.3","E.3.13"
1,2017,17,NA,"E.2","E.2.14"
2,2011,10,10,"E.2","E.2.14"
3,2006,15,0,"E.2","E.2.14"
4,2008,23,0,"E.2","E.2.14"
5,2011,13,0,"E.2","E.2.14"
6,2009,21,0,"E.2","E.2.14"
7,2006,14,15,"E.2","E.2.14"
8,2003,25,0,"E.2","E.2.14"
9,2002,11,6,"E.2","E.2.14"
10,2005,21,0,"E.2","E.2.14"
11,2017,12,14,"E.2","E.2.14"
