"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2015,1,NA,"W.3","W.3.1"
2,2016,1,124,"W.3","W.3.1"
3,2012,0,0,"W.3","W.3.1"
4,2005,0,0,"W.3","W.3.1"
5,2016,NA,NA,"W.3","W.3.1"
6,2012,NA,NA,"W.3","W.3.1"
7,2012,NA,NA,"W.3","W.3.1"
8,2019,NA,NA,"W.3","W.3.1"
9,2020,NA,NA,"W.3","W.3.1"
10,2017,NA,NA,"W.3","W.3.1"
11,2005,NA,NA,"W.3","W.3.1"
12,2007,NA,NA,"W.3","W.3.1"
13,2003,NA,NA,"W.3","W.3.1"
14,2002,NA,NA,"W.3","W.3.1"
15,2014,NA,NA,"W.3","W.3.1"
16,2013,NA,NA,"W.3","W.3.1"
17,2007,NA,NA,"W.3","W.3.1"
18,2009,NA,NA,"W.3","W.3.1"
19,2012,NA,NA,"W.3","W.3.1"
20,2004,NA,NA,"W.3","W.3.1"
21,2010,NA,NA,"W.3","W.3.1"
22,2018,NA,NA,"W.3","W.3.1"
23,2014,NA,NA,"W.3","W.3.1"
24,2017,NA,NA,"W.3","W.3.1"
25,2004,NA,NA,"W.3","W.3.1"
26,2004,NA,NA,"W.3","W.3.1"
27,2012,NA,NA,"W.3","W.3.1"
28,2011,NA,NA,"W.3","W.3.1"
29,2016,NA,NA,"W.3","W.3.1"
30,2007,NA,NA,"W.3","W.3.1"
31,2018,NA,NA,"W.3","W.3.1"
32,2021,NA,NA,"W.3","W.3.1"
33,2012,NA,NA,"W.3","W.3.1"
34,2012,NA,NA,"W.3","W.3.1"
35,2018,NA,NA,"W.3","W.3.1"
36,2010,NA,NA,"W.3","W.3.1"
37,2007,NA,NA,"W.3","W.3.1"
38,2003,NA,NA,"W.3","W.3.1"
39,2021,NA,NA,"W.3","W.3.1"
40,2015,NA,NA,"W.3","W.3.1"
1,2015,1,NA,"E.7","E.7.2"
2,2016,0,0,"E.7","E.7.2"
3,2012,0,0,"E.7","E.7.2"
4,2005,NA,NA,"E.7","E.7.2"
5,2016,NA,NA,"E.7","E.7.2"
6,2012,NA,NA,"E.7","E.7.2"
7,2012,NA,NA,"E.7","E.7.2"
8,2019,NA,NA,"E.7","E.7.2"
9,2020,NA,NA,"E.7","E.7.2"
10,2017,NA,NA,"E.7","E.7.2"
11,2005,NA,NA,"E.7","E.7.2"
12,2007,NA,NA,"E.7","E.7.2"
13,2003,NA,NA,"E.7","E.7.2"
14,2002,NA,NA,"E.7","E.7.2"
15,2014,NA,NA,"E.7","E.7.2"
16,2013,NA,NA,"E.7","E.7.2"
17,2007,NA,NA,"E.7","E.7.2"
18,2009,NA,NA,"E.7","E.7.2"
19,2012,NA,NA,"E.7","E.7.2"
20,2004,NA,NA,"E.7","E.7.2"
21,2010,NA,NA,"E.7","E.7.2"
22,2018,NA,NA,"E.7","E.7.2"
23,2014,NA,NA,"E.7","E.7.2"
