"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2009,8,NA,"E.2","E.2.1"
2,2013,10,3,"E.2","E.2.1"
3,2013,0,0,"E.2","E.2.1"
4,2011,0,0,"E.2","E.2.1"
5,2002,NA,NA,"E.2","E.2.1"
6,2010,NA,NA,"E.2","E.2.1"
7,2009,NA,NA,"E.2","E.2.1"
8,2009,NA,NA,"E.2","E.2.1"
9,2004,NA,NA,"E.2","E.2.1"
10,2005,NA,NA,"E.2","E.2.1"
11,2005,NA,NA,"E.2","E.2.1"
12,2014,NA,NA,"E.2","E.2.1"
13,2019,NA,NA,"E.2","E.2.1"
14,2012,NA,NA,"E.2","E.2.1"
15,2005,NA,NA,"E.2","E.2.1"
16,2016,NA,NA,"E.2","E.2.1"
17,2010,NA,NA,"E.2","E.2.1"
18,2008,NA,NA,"E.2","E.2.1"
19,2004,NA,NA,"E.2","E.2.1"
20,2007,NA,NA,"E.2","E.2.1"
21,2018,NA,NA,"E.2","E.2.1"
22,2006,NA,NA,"E.2","E.2.1"
23,2019,NA,NA,"E.2","E.2.1"
24,2006,NA,NA,"E.2","E.2.1"
25,2008,NA,NA,"E.2","E.2.1"
26,2002,NA,NA,"E.2","E.2.1"
27,2009,NA,NA,"E.2","E.2.1"
28,2010,NA,NA,"E.2","E.2.1"
29,2009,NA,NA,"E.2","E.2.1"
30,2002,NA,NA,"E.2","E.2.1"
31,2005,NA,NA,"E.2","E.2.1"
32,2014,NA,NA,"E.2","E.2.1"
33,2019,NA,NA,"E.2","E.2.1"
34,2007,NA,NA,"E.2","E.2.1"
35,2018,NA,NA,"E.2","E.2.1"
36,2019,NA,NA,"E.2","E.2.1"
37,2008,NA,NA,"E.2","E.2.1"
38,2018,NA,NA,"E.2","E.2.1"
39,2013,NA,NA,"E.2","E.2.1"
40,2014,NA,NA,"E.2","E.2.1"
41,2021,NA,NA,"E.2","E.2.1"
42,2020,NA,NA,"E.2","E.2.1"
43,2016,NA,NA,"E.2","E.2.1"
44,2015,NA,NA,"E.2","E.2.1"
45,2002,NA,NA,"E.2","E.2.1"
46,2002,NA,NA,"E.2","E.2.1"
47,2015,NA,NA,"E.2","E.2.1"
48,2008,NA,NA,"E.2","E.2.1"
49,2003,NA,NA,"E.2","E.2.1"
50,2018,NA,NA,"E.2","E.2.1"
1,2009,23,NA,"W.1","W.1.2"
2,2013,24,15,"W.1","W.1.2"
3,2013,18,13,"W.1","W.1.2"
4,2011,20,0,"W.1","W.1.2"
5,2002,19,0,"W.1","W.1.2"
6,2010,33,2,"W.1","W.1.2"
7,2009,18,14,"W.1","W.1.2"
8,2009,18,22,"W.1","W.1.2"
9,2004,19,21,"W.1","W.1.2"
10,2005,31,5,"W.1","W.1.2"
11,2005,29,0,"W.1","W.1.2"
12,2014,17,0,"W.1","W.1.2"
13,2019,21,0,"W.1","W.1.2"
14,2012,15,20,"W.1","W.1.2"
15,2005,25,12,"W.1","W.1.2"
16,2016,16,5,"W.1","W.1.2"
17,2010,32,12,"W.1","W.1.2"
18,2008,20,3,"W.1","W.1.2"
19,2004,16,0,"W.1","W.1.2"
20,2007,26,15,"W.1","W.1.2"
21,2018,17,0,"W.1","W.1.2"
22,2006,19,6,"W.1","W.1.2"
23,2019,24,19,"W.1","W.1.2"
24,2006,22,1,"W.1","W.1.2"
25,2008,22,0,"W.1","W.1.2"
