"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","InflYesNo","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp"
1,2013,35,NA,"E.4","E.4.1",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,69,0,"E.4","E.4.1",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,13,8,"E.4","E.4.1",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
4,2004,6,1,"E.4","E.4.1",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
5,2015,49,33,"E.4","E.4.1",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
6,2020,25,37,"E.4","E.4.1",1,1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
7,2013,NA,NA,"E.4","E.4.1",1,0,0,1,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
1,2013,17,NA,"E.5","E.5.2",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,12,0,"E.5","E.5.2",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,NA,NA,"E.5","E.5.2",1,0,0,1,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
1,2013,29,NA,"E.3","E.3.3",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,30,0,"E.3","E.3.3",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,19,31,"E.3","E.3.3",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
4,2004,27,13,"E.3","E.3.3",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
5,2015,52,18,"E.3","E.3.3",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
6,2020,29,18,"E.3","E.3.3",1,1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
7,2013,22,4,"E.3","E.3.3",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
8,2019,18,9,"E.3","E.3.3",1,1,1,1,1,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
9,2015,46,0,"E.3","E.3.3",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
10,2018,7,29,"E.3","E.3.3",1,1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
11,2004,NA,NA,"E.3","E.3.3",1,NA,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
12,2010,33,19,"E.3","E.3.3",1,1,2,2,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047
13,2011,NA,NA,"E.3","E.3.3",1,NA,0,0,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
14,2018,40,0,"E.3","E.3.3",1,1,2,2,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
15,2015,NA,NA,"E.3","E.3.3",1,NA,0,0,NA,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
16,2012,21,0,"E.3","E.3.3",1,1,2,2,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
17,2020,NA,NA,"E.3","E.3.3",1,NA,0,0,NA,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
18,2007,11,17,"E.3","E.3.3",1,1,2,2,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
19,2019,NA,NA,"E.3","E.3.3",1,NA,0,0,NA,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
20,2003,26,3,"E.3","E.3.3",1,1,2,2,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
1,2013,1,NA,"W.4","W.4.4",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,4,0,"W.4","W.4.4",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,NA,NA,"W.4","W.4.4",1,0,0,1,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
1,2013,14,NA,"E.6","E.6.5",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,11,0,"E.6","E.6.5",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,NA,NA,"E.6","E.6.5",1,0,0,1,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
1,2013,17,NA,"E.1","E.1.6",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,21,1,"E.1","E.1.6",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,23,3,"E.1","E.1.6",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
4,2004,43,2,"E.1","E.1.6",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
5,2015,25,15,"E.1","E.1.6",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
6,2020,5,17,"E.1","E.1.6",1,1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
7,2013,13,7,"E.1","E.1.6",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
8,2019,39,0,"E.1","E.1.6",1,1,1,1,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
9,2015,49,0,"E.1","E.1.6",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
10,2018,14,0,"E.1","E.1.6",1,1,1,1,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
11,2004,NA,NA,"E.1","E.1.6",1,NA,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
12,2010,37,0,"E.1","E.1.6",1,1,2,2,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047
13,2011,NA,NA,"E.1","E.1.6",1,NA,0,0,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
14,2018,16,0,"E.1","E.1.6",1,1,2,2,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
15,2015,NA,NA,"E.1","E.1.6",1,NA,0,0,NA,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
16,2012,27,15,"E.1","E.1.6",1,1,2,2,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
17,2020,NA,NA,"E.1","E.1.6",1,NA,0,0,NA,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
18,2007,18,4,"E.1","E.1.6",1,1,2,2,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
19,2019,NA,NA,"E.1","E.1.6",1,NA,0,0,NA,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
20,2003,9,0,"E.1","E.1.6",1,1,2,2,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
1,2013,17,NA,"E.6","E.6.7",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,51,0,"E.6","E.6.7",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,22,7,"E.6","E.6.7",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
4,2004,NA,NA,"E.6","E.6.7",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2013,23,NA,"W.2","W.2.8",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,19,0,"W.2","W.2.8",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,31,0,"W.2","W.2.8",1,1,1,1,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
4,2004,18,0,"W.2","W.2.8",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
5,2015,2,22,"W.2","W.2.8",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
6,2020,34,19,"W.2","W.2.8",1,1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
7,2013,17,11,"W.2","W.2.8",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
8,2019,15,0,"W.2","W.2.8",1,1,1,1,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
9,2015,15,0,"W.2","W.2.8",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
10,2018,21,8,"W.2","W.2.8",1,1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
11,2004,NA,NA,"W.2","W.2.8",1,NA,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
12,2010,41,15,"W.2","W.2.8",1,1,2,2,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047
13,2011,NA,NA,"W.2","W.2.8",1,NA,0,0,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
14,2018,23,0,"W.2","W.2.8",1,1,2,2,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
15,2015,NA,NA,"W.2","W.2.8",1,NA,0,0,NA,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
16,2012,24,13,"W.2","W.2.8",1,1,2,2,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
17,2020,NA,NA,"W.2","W.2.8",1,NA,0,0,NA,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
18,2007,16,6,"W.2","W.2.8",1,1,2,2,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
19,2019,NA,NA,"W.2","W.2.8",1,NA,0,0,NA,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
20,2003,56,6,"W.2","W.2.8",1,1,2,2,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
1,2013,14,NA,"W.3","W.3.9",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,21,1,"W.3","W.3.9",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,24,5,"W.3","W.3.9",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
4,2004,30,0,"W.3","W.3.9",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
5,2015,21,0,"W.3","W.3.9",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
6,2020,44,6,"W.3","W.3.9",1,1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
7,2013,13,6,"W.3","W.3.9",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
8,2019,12,0,"W.3","W.3.9",1,1,1,1,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
9,2015,21,0,"W.3","W.3.9",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
10,2018,18,1,"W.3","W.3.9",1,1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
11,2004,NA,NA,"W.3","W.3.9",1,NA,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
12,2010,14,1,"W.3","W.3.9",1,1,2,2,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047
13,2011,NA,NA,"W.3","W.3.9",1,NA,0,0,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
14,2018,12,0,"W.3","W.3.9",1,1,2,2,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
15,2015,NA,NA,"W.3","W.3.9",1,NA,0,0,NA,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
16,2012,10,8,"W.3","W.3.9",1,1,2,2,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
17,2020,NA,NA,"W.3","W.3.9",1,NA,0,0,NA,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
18,2007,10,0,"W.3","W.3.9",1,1,2,2,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
19,2019,NA,NA,"W.3","W.3.9",1,NA,0,0,NA,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
20,2003,8,8,"W.3","W.3.9",1,1,2,2,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
1,2013,23,NA,"E.3","E.3.10",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,12,0,"E.3","E.3.10",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,33,12,"E.3","E.3.10",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
4,2004,32,0,"E.3","E.3.10",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
5,2015,52,30,"E.3","E.3.10",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
6,2020,26,42,"E.3","E.3.10",1,1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
7,2013,29,6,"E.3","E.3.10",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
8,2019,20,0,"E.3","E.3.10",1,1,1,1,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
9,2015,18,0,"E.3","E.3.10",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
10,2018,9,48,"E.3","E.3.10",1,1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
11,2004,NA,NA,"E.3","E.3.10",1,NA,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
12,2010,52,10,"E.3","E.3.10",1,1,2,2,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047
13,2011,NA,NA,"E.3","E.3.10",1,NA,0,0,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
14,2018,4,0,"E.3","E.3.10",1,1,2,2,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
15,2015,NA,NA,"E.3","E.3.10",1,NA,0,0,NA,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
16,2012,15,21,"E.3","E.3.10",1,1,2,2,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
17,2020,NA,NA,"E.3","E.3.10",1,NA,0,0,NA,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
18,2007,23,4,"E.3","E.3.10",1,1,2,2,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
19,2019,NA,NA,"E.3","E.3.10",1,NA,0,0,NA,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
20,2003,22,0,"E.3","E.3.10",1,1,2,2,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
1,2013,35,NA,"E.6","E.6.11",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,12,0,"E.6","E.6.11",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,NA,NA,"E.6","E.6.11",1,0,0,1,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
1,2013,14,NA,"E.7","E.7.12",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,27,0,"E.7","E.7.12",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,27,5,"E.7","E.7.12",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
4,2004,17,4,"E.7","E.7.12",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
5,2015,7,0,"E.7","E.7.12",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
6,2020,12,21,"E.7","E.7.12",1,1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
7,2013,5,1,"E.7","E.7.12",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
8,2019,8,1,"E.7","E.7.12",1,1,1,1,1,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
9,2015,14,0,"E.7","E.7.12",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
10,2018,9,19,"E.7","E.7.12",1,1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
11,2004,NA,NA,"E.7","E.7.12",1,NA,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
12,2010,25,7,"E.7","E.7.12",1,1,2,2,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047
13,2011,NA,NA,"E.7","E.7.12",1,NA,0,0,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
14,2018,4,4,"E.7","E.7.12",1,1,2,2,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
15,2015,NA,NA,"E.7","E.7.12",1,NA,0,0,NA,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
16,2012,10,12,"E.7","E.7.12",1,1,2,2,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
17,2020,NA,NA,"E.7","E.7.12",1,NA,0,0,NA,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
18,2007,27,0,"E.7","E.7.12",1,1,2,2,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
19,2019,NA,NA,"E.7","E.7.12",1,NA,0,0,NA,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
20,2003,21,2,"E.7","E.7.12",1,1,2,2,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
1,2013,32,NA,"W.2","W.2.13",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,8,0,"W.2","W.2.13",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,26,6,"W.2","W.2.13",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
4,2004,29,0,"W.2","W.2.13",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
5,2015,23,15,"W.2","W.2.13",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
6,2020,23,21,"W.2","W.2.13",1,1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
7,2013,NA,NA,"W.2","W.2.13",1,0,0,1,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
1,2013,26,NA,"W.5","W.5.14",1,1,0,0,NA,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
2,2007,74,5,"W.5","W.5.14",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2013,10,13,"W.5","W.5.14",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
4,2004,14,7,"W.5","W.5.14",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
5,2015,34,14,"W.5","W.5.14",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
6,2020,19,6,"W.5","W.5.14",1,1,1,1,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
7,2013,19,14,"W.5","W.5.14",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
8,2019,23,2,"W.5","W.5.14",1,1,1,1,1,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
9,2015,27,4,"W.5","W.5.14",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
10,2018,40,6,"W.5","W.5.14",1,1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
11,2004,NA,NA,"W.5","W.5.14",1,NA,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
12,2010,20,0,"W.5","W.5.14",1,1,2,2,0,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047
13,2011,NA,NA,"W.5","W.5.14",1,NA,0,0,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
