"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2013,32,NA,"W.1","W.1.1"
2,2010,41,0,"W.1","W.1.1"
3,2005,33,1,"W.1","W.1.1"
4,2012,22,8,"W.1","W.1.1"
5,2014,25,6,"W.1","W.1.1"
6,2019,29,3,"W.1","W.1.1"
7,2006,25,4,"W.1","W.1.1"
8,2019,32,6,"W.1","W.1.1"
9,2005,35,19,"W.1","W.1.1"
10,2018,18,1,"W.1","W.1.1"
11,2005,36,5,"W.1","W.1.1"
12,2007,40,8,"W.1","W.1.1"
13,2008,26,8,"W.1","W.1.1"
14,2020,28,0,"W.1","W.1.1"
15,2004,27,21,"W.1","W.1.1"
16,2002,23,11,"W.1","W.1.1"
17,2006,27,0,"W.1","W.1.1"
18,2014,31,3,"W.1","W.1.1"
19,2007,35,19,"W.1","W.1.1"
20,2013,23,2,"W.1","W.1.1"
21,2008,31,0,"W.1","W.1.1"
22,2015,42,0,"W.1","W.1.1"
23,2021,30,44,"W.1","W.1.1"
24,2020,29,22,"W.1","W.1.1"
25,2008,28,10,"W.1","W.1.1"
26,2008,33,0,"W.1","W.1.1"
27,2020,29,0,"W.1","W.1.1"
28,2008,29,0,"W.1","W.1.1"
29,2004,24,0,"W.1","W.1.1"
30,2008,29,27,"W.1","W.1.1"
31,2013,25,0,"W.1","W.1.1"
32,2002,23,0,"W.1","W.1.1"
33,2021,33,4,"W.1","W.1.1"
34,2010,42,0,"W.1","W.1.1"
35,2014,24,0,"W.1","W.1.1"
36,2012,28,16,"W.1","W.1.1"
37,2005,35,5,"W.1","W.1.1"
38,2017,21,12,"W.1","W.1.1"
39,2018,22,5,"W.1","W.1.1"
40,2019,32,26,"W.1","W.1.1"
41,2017,25,7,"W.1","W.1.1"
42,2010,43,26,"W.1","W.1.1"
43,2007,40,1,"W.1","W.1.1"
44,2011,23,42,"W.1","W.1.1"
45,2013,27,9,"W.1","W.1.1"
46,2005,37,6,"W.1","W.1.1"
47,2012,27,13,"W.1","W.1.1"
48,2018,24,1,"W.1","W.1.1"
49,2005,34,14,"W.1","W.1.1"
50,2015,42,11,"W.1","W.1.1"
1,2013,11,NA,"E.6","E.6.2"
2,2010,0,0,"E.6","E.6.2"
3,2005,0,0,"E.6","E.6.2"
4,2012,NA,NA,"E.6","E.6.2"
5,2014,NA,NA,"E.6","E.6.2"
6,2019,NA,NA,"E.6","E.6.2"
7,2006,NA,NA,"E.6","E.6.2"
8,2019,NA,NA,"E.6","E.6.2"
9,2005,NA,NA,"E.6","E.6.2"
10,2018,NA,NA,"E.6","E.6.2"
11,2005,NA,NA,"E.6","E.6.2"
12,2007,NA,NA,"E.6","E.6.2"
13,2008,NA,NA,"E.6","E.6.2"
14,2020,NA,NA,"E.6","E.6.2"
15,2004,NA,NA,"E.6","E.6.2"
16,2002,NA,NA,"E.6","E.6.2"
17,2006,NA,NA,"E.6","E.6.2"
18,2014,NA,NA,"E.6","E.6.2"
19,2007,NA,NA,"E.6","E.6.2"
20,2013,NA,NA,"E.6","E.6.2"
21,2008,NA,NA,"E.6","E.6.2"
22,2015,NA,NA,"E.6","E.6.2"
23,2021,NA,NA,"E.6","E.6.2"
24,2020,NA,NA,"E.6","E.6.2"
25,2008,NA,NA,"E.6","E.6.2"
26,2008,NA,NA,"E.6","E.6.2"
27,2020,NA,NA,"E.6","E.6.2"
28,2008,NA,NA,"E.6","E.6.2"
29,2004,NA,NA,"E.6","E.6.2"
30,2008,NA,NA,"E.6","E.6.2"
31,2013,NA,NA,"E.6","E.6.2"
32,2002,NA,NA,"E.6","E.6.2"
33,2021,NA,NA,"E.6","E.6.2"
34,2010,NA,NA,"E.6","E.6.2"
35,2014,NA,NA,"E.6","E.6.2"
36,2012,NA,NA,"E.6","E.6.2"
37,2005,NA,NA,"E.6","E.6.2"
38,2017,NA,NA,"E.6","E.6.2"
39,2018,NA,NA,"E.6","E.6.2"
40,2019,NA,NA,"E.6","E.6.2"
41,2017,NA,NA,"E.6","E.6.2"
42,2010,NA,NA,"E.6","E.6.2"
43,2007,NA,NA,"E.6","E.6.2"
44,2011,NA,NA,"E.6","E.6.2"
45,2013,NA,NA,"E.6","E.6.2"
46,2005,NA,NA,"E.6","E.6.2"
47,2012,NA,NA,"E.6","E.6.2"
48,2018,NA,NA,"E.6","E.6.2"
49,2005,NA,NA,"E.6","E.6.2"
50,2015,NA,NA,"E.6","E.6.2"
1,2013,26,NA,"E.1","E.1.3"
2,2010,34,8,"E.1","E.1.3"
3,2005,34,0,"E.1","E.1.3"
4,2012,22,7,"E.1","E.1.3"
5,2014,19,12,"E.1","E.1.3"
6,2019,27,5,"E.1","E.1.3"
7,2006,23,0,"E.1","E.1.3"
8,2019,26,0,"E.1","E.1.3"
9,2005,0,0,"E.1","E.1.3"
10,2018,0,0,"E.1","E.1.3"
11,2005,NA,NA,"E.1","E.1.3"
12,2007,NA,NA,"E.1","E.1.3"
13,2008,NA,NA,"E.1","E.1.3"
14,2020,NA,NA,"E.1","E.1.3"
15,2004,NA,NA,"E.1","E.1.3"
16,2002,NA,NA,"E.1","E.1.3"
17,2006,NA,NA,"E.1","E.1.3"
18,2014,NA,NA,"E.1","E.1.3"
19,2007,NA,NA,"E.1","E.1.3"
20,2013,NA,NA,"E.1","E.1.3"
21,2008,NA,NA,"E.1","E.1.3"
22,2015,NA,NA,"E.1","E.1.3"
23,2021,NA,NA,"E.1","E.1.3"
24,2020,NA,NA,"E.1","E.1.3"
25,2008,NA,NA,"E.1","E.1.3"
26,2008,NA,NA,"E.1","E.1.3"
27,2020,NA,NA,"E.1","E.1.3"
28,2008,NA,NA,"E.1","E.1.3"
29,2004,NA,NA,"E.1","E.1.3"
30,2008,NA,NA,"E.1","E.1.3"
31,2013,NA,NA,"E.1","E.1.3"
32,2002,NA,NA,"E.1","E.1.3"
33,2021,NA,NA,"E.1","E.1.3"
34,2010,NA,NA,"E.1","E.1.3"
35,2014,NA,NA,"E.1","E.1.3"
36,2012,NA,NA,"E.1","E.1.3"
37,2005,NA,NA,"E.1","E.1.3"
38,2017,NA,NA,"E.1","E.1.3"
39,2018,NA,NA,"E.1","E.1.3"
40,2019,NA,NA,"E.1","E.1.3"
41,2017,NA,NA,"E.1","E.1.3"
42,2010,NA,NA,"E.1","E.1.3"
43,2007,NA,NA,"E.1","E.1.3"
44,2011,NA,NA,"E.1","E.1.3"
45,2013,NA,NA,"E.1","E.1.3"
46,2005,NA,NA,"E.1","E.1.3"
47,2012,NA,NA,"E.1","E.1.3"
48,2018,NA,NA,"E.1","E.1.3"
49,2005,NA,NA,"E.1","E.1.3"
50,2015,NA,NA,"E.1","E.1.3"
1,2013,11,NA,"W.2","W.2.4"
2,2010,21,0,"W.2","W.2.4"
3,2005,19,0,"W.2","W.2.4"
4,2012,9,3,"W.2","W.2.4"
5,2014,10,2,"W.2","W.2.4"
6,2019,0,0,"W.2","W.2.4"
7,2006,0,0,"W.2","W.2.4"
8,2019,NA,NA,"W.2","W.2.4"
9,2005,NA,NA,"W.2","W.2.4"
10,2018,NA,NA,"W.2","W.2.4"
11,2005,NA,NA,"W.2","W.2.4"
12,2007,NA,NA,"W.2","W.2.4"
13,2008,NA,NA,"W.2","W.2.4"
14,2020,NA,NA,"W.2","W.2.4"
15,2004,NA,NA,"W.2","W.2.4"
16,2002,NA,NA,"W.2","W.2.4"
17,2006,NA,NA,"W.2","W.2.4"
18,2014,NA,NA,"W.2","W.2.4"
19,2007,NA,NA,"W.2","W.2.4"
20,2013,NA,NA,"W.2","W.2.4"
21,2008,NA,NA,"W.2","W.2.4"
22,2015,NA,NA,"W.2","W.2.4"
23,2021,NA,NA,"W.2","W.2.4"
24,2020,NA,NA,"W.2","W.2.4"
25,2008,NA,NA,"W.2","W.2.4"
26,2008,NA,NA,"W.2","W.2.4"
27,2020,NA,NA,"W.2","W.2.4"
28,2008,NA,NA,"W.2","W.2.4"
29,2004,NA,NA,"W.2","W.2.4"
30,2008,NA,NA,"W.2","W.2.4"
31,2013,NA,NA,"W.2","W.2.4"
32,2002,NA,NA,"W.2","W.2.4"
33,2021,NA,NA,"W.2","W.2.4"
34,2010,NA,NA,"W.2","W.2.4"
35,2014,NA,NA,"W.2","W.2.4"
36,2012,NA,NA,"W.2","W.2.4"
37,2005,NA,NA,"W.2","W.2.4"
38,2017,NA,NA,"W.2","W.2.4"
39,2018,NA,NA,"W.2","W.2.4"
40,2019,NA,NA,"W.2","W.2.4"
41,2017,NA,NA,"W.2","W.2.4"
42,2010,NA,NA,"W.2","W.2.4"
43,2007,NA,NA,"W.2","W.2.4"
44,2011,NA,NA,"W.2","W.2.4"
45,2013,NA,NA,"W.2","W.2.4"
46,2005,NA,NA,"W.2","W.2.4"
47,2012,NA,NA,"W.2","W.2.4"
48,2018,NA,NA,"W.2","W.2.4"
49,2005,NA,NA,"W.2","W.2.4"
50,2015,NA,NA,"W.2","W.2.4"
1,2013,14,NA,"W.4","W.4.5"
2,2010,25,0,"W.4","W.4.5"
3,2005,20,0,"W.4","W.4.5"
4,2012,13,0,"W.4","W.4.5"
5,2014,0,0,"W.4","W.4.5"
6,2019,0,0,"W.4","W.4.5"
7,2006,NA,NA,"W.4","W.4.5"
8,2019,NA,NA,"W.4","W.4.5"
9,2005,NA,NA,"W.4","W.4.5"
10,2018,NA,NA,"W.4","W.4.5"
11,2005,NA,NA,"W.4","W.4.5"
12,2007,NA,NA,"W.4","W.4.5"
13,2008,NA,NA,"W.4","W.4.5"
14,2020,NA,NA,"W.4","W.4.5"
15,2004,NA,NA,"W.4","W.4.5"
16,2002,NA,NA,"W.4","W.4.5"
17,2006,NA,NA,"W.4","W.4.5"
18,2014,NA,NA,"W.4","W.4.5"
19,2007,NA,NA,"W.4","W.4.5"
20,2013,NA,NA,"W.4","W.4.5"
21,2008,NA,NA,"W.4","W.4.5"
22,2015,NA,NA,"W.4","W.4.5"
23,2021,NA,NA,"W.4","W.4.5"
24,2020,NA,NA,"W.4","W.4.5"
25,2008,NA,NA,"W.4","W.4.5"
26,2008,NA,NA,"W.4","W.4.5"
27,2020,NA,NA,"W.4","W.4.5"
28,2008,NA,NA,"W.4","W.4.5"
29,2004,NA,NA,"W.4","W.4.5"
30,2008,NA,NA,"W.4","W.4.5"
31,2013,NA,NA,"W.4","W.4.5"
32,2002,NA,NA,"W.4","W.4.5"
33,2021,NA,NA,"W.4","W.4.5"
34,2010,NA,NA,"W.4","W.4.5"
35,2014,NA,NA,"W.4","W.4.5"
36,2012,NA,NA,"W.4","W.4.5"
37,2005,NA,NA,"W.4","W.4.5"
38,2017,NA,NA,"W.4","W.4.5"
39,2018,NA,NA,"W.4","W.4.5"
40,2019,NA,NA,"W.4","W.4.5"
41,2017,NA,NA,"W.4","W.4.5"
42,2010,NA,NA,"W.4","W.4.5"
43,2007,NA,NA,"W.4","W.4.5"
44,2011,NA,NA,"W.4","W.4.5"
45,2013,NA,NA,"W.4","W.4.5"
46,2005,NA,NA,"W.4","W.4.5"
47,2012,NA,NA,"W.4","W.4.5"
48,2018,NA,NA,"W.4","W.4.5"
49,2005,NA,NA,"W.4","W.4.5"
50,2015,NA,NA,"W.4","W.4.5"
1,2013,17,NA,"W.3","W.3.6"
2,2010,26,3,"W.3","W.3.6"
3,2005,22,0,"W.3","W.3.6"
4,2012,17,3,"W.3","W.3.6"
5,2014,15,3,"W.3","W.3.6"
6,2019,23,3,"W.3","W.3.6"
7,2006,15,0,"W.3","W.3.6"
8,2019,19,0,"W.3","W.3.6"
9,2005,25,0,"W.3","W.3.6"
10,2018,11,6,"W.3","W.3.6"
11,2005,25,0,"W.3","W.3.6"
12,2007,27,2,"W.3","W.3.6"
13,2008,20,21,"W.3","W.3.6"
14,2020,14,0,"W.3","W.3.6"
15,2004,14,4,"W.3","W.3.6"
16,2002,12,0,"W.3","W.3.6"
17,2006,15,0,"W.3","W.3.6"
18,2014,0,0,"W.3","W.3.6"
19,2007,0,0,"W.3","W.3.6"
20,2013,NA,NA,"W.3","W.3.6"
21,2008,NA,NA,"W.3","W.3.6"
22,2015,NA,NA,"W.3","W.3.6"
23,2021,NA,NA,"W.3","W.3.6"
24,2020,NA,NA,"W.3","W.3.6"
25,2008,NA,NA,"W.3","W.3.6"
26,2008,NA,NA,"W.3","W.3.6"
27,2020,NA,NA,"W.3","W.3.6"
28,2008,NA,NA,"W.3","W.3.6"
29,2004,NA,NA,"W.3","W.3.6"
30,2008,NA,NA,"W.3","W.3.6"
31,2013,NA,NA,"W.3","W.3.6"
32,2002,NA,NA,"W.3","W.3.6"
33,2021,NA,NA,"W.3","W.3.6"
34,2010,NA,NA,"W.3","W.3.6"
35,2014,NA,NA,"W.3","W.3.6"
36,2012,NA,NA,"W.3","W.3.6"
37,2005,NA,NA,"W.3","W.3.6"
38,2017,NA,NA,"W.3","W.3.6"
39,2018,NA,NA,"W.3","W.3.6"
40,2019,NA,NA,"W.3","W.3.6"
41,2017,NA,NA,"W.3","W.3.6"
42,2010,NA,NA,"W.3","W.3.6"
43,2007,NA,NA,"W.3","W.3.6"
44,2011,NA,NA,"W.3","W.3.6"
45,2013,NA,NA,"W.3","W.3.6"
46,2005,NA,NA,"W.3","W.3.6"
47,2012,NA,NA,"W.3","W.3.6"
48,2018,NA,NA,"W.3","W.3.6"
49,2005,NA,NA,"W.3","W.3.6"
50,2015,NA,NA,"W.3","W.3.6"
1,2013,14,NA,"E.1","E.1.7"
2,2010,21,0,"E.1","E.1.7"
3,2005,15,0,"E.1","E.1.7"
4,2012,10,0,"E.1","E.1.7"
5,2014,14,4,"E.1","E.1.7"
6,2019,14,0,"E.1","E.1.7"
7,2006,15,0,"E.1","E.1.7"
8,2019,16,0,"E.1","E.1.7"
9,2005,22,5,"E.1","E.1.7"
10,2018,11,7,"E.1","E.1.7"
11,2005,20,10,"E.1","E.1.7"
12,2007,20,0,"E.1","E.1.7"
13,2008,17,1,"E.1","E.1.7"
14,2020,0,0,"E.1","E.1.7"
15,2004,0,0,"E.1","E.1.7"
16,2002,NA,NA,"E.1","E.1.7"
17,2006,NA,NA,"E.1","E.1.7"
18,2014,NA,NA,"E.1","E.1.7"
19,2007,NA,NA,"E.1","E.1.7"
20,2013,NA,NA,"E.1","E.1.7"
21,2008,NA,NA,"E.1","E.1.7"
22,2015,NA,NA,"E.1","E.1.7"
23,2021,NA,NA,"E.1","E.1.7"
24,2020,NA,NA,"E.1","E.1.7"
25,2008,NA,NA,"E.1","E.1.7"
26,2008,NA,NA,"E.1","E.1.7"
27,2020,NA,NA,"E.1","E.1.7"
28,2008,NA,NA,"E.1","E.1.7"
29,2004,NA,NA,"E.1","E.1.7"
30,2008,NA,NA,"E.1","E.1.7"
31,2013,NA,NA,"E.1","E.1.7"
32,2002,NA,NA,"E.1","E.1.7"
33,2021,NA,NA,"E.1","E.1.7"
34,2010,NA,NA,"E.1","E.1.7"
35,2014,NA,NA,"E.1","E.1.7"
36,2012,NA,NA,"E.1","E.1.7"
37,2005,NA,NA,"E.1","E.1.7"
38,2017,NA,NA,"E.1","E.1.7"
39,2018,NA,NA,"E.1","E.1.7"
