"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2004,22,NA,"W.4","W.4.1"
2,2012,0,0,"W.4","W.4.1"
3,2006,0,0,"W.4","W.4.1"
4,2020,NA,NA,"W.4","W.4.1"
5,2008,NA,NA,"W.4","W.4.1"
6,2013,NA,NA,"W.4","W.4.1"
7,2011,NA,NA,"W.4","W.4.1"
8,2020,NA,NA,"W.4","W.4.1"
9,2002,NA,NA,"W.4","W.4.1"
10,2006,NA,NA,"W.4","W.4.1"
11,2004,NA,NA,"W.4","W.4.1"
12,2007,NA,NA,"W.4","W.4.1"
13,2020,NA,NA,"W.4","W.4.1"
14,2008,NA,NA,"W.4","W.4.1"
15,2010,NA,NA,"W.4","W.4.1"
16,2019,NA,NA,"W.4","W.4.1"
17,2009,NA,NA,"W.4","W.4.1"
18,2004,NA,NA,"W.4","W.4.1"
19,2018,NA,NA,"W.4","W.4.1"
20,2010,NA,NA,"W.4","W.4.1"
1,2004,118,NA,"E.2","E.2.2"
2,2012,113,41,"E.2","E.2.2"
3,2006,125,12,"E.2","E.2.2"
4,2020,130,110,"E.2","E.2.2"
5,2008,145,46,"E.2","E.2.2"
6,2013,119,11,"E.2","E.2.2"
7,2011,114,6,"E.2","E.2.2"
8,2020,133,17,"E.2","E.2.2"
9,2002,119,59,"E.2","E.2.2"
10,2006,127,36,"E.2","E.2.2"
11,2004,122,37,"E.2","E.2.2"
12,2007,175,105,"E.2","E.2.2"
13,2020,130,93,"E.2","E.2.2"
14,2008,150,100,"E.2","E.2.2"
15,2010,198,25,"E.2","E.2.2"
16,2019,149,85,"E.2","E.2.2"
17,2009,126,73,"E.2","E.2.2"
18,2004,122,165,"E.2","E.2.2"
19,2018,99,102,"E.2","E.2.2"
20,2010,198,6,"E.2","E.2.2"
1,2004,4,NA,"E.3","E.3.3"
2,2012,0,0,"E.3","E.3.3"
3,2006,0,0,"E.3","E.3.3"
4,2020,NA,NA,"E.3","E.3.3"
5,2008,NA,NA,"E.3","E.3.3"
6,2013,NA,NA,"E.3","E.3.3"
7,2011,NA,NA,"E.3","E.3.3"
8,2020,NA,NA,"E.3","E.3.3"
9,2002,NA,NA,"E.3","E.3.3"
10,2006,NA,NA,"E.3","E.3.3"
11,2004,NA,NA,"E.3","E.3.3"
12,2007,NA,NA,"E.3","E.3.3"
13,2020,NA,NA,"E.3","E.3.3"
14,2008,NA,NA,"E.3","E.3.3"
15,2010,NA,NA,"E.3","E.3.3"
16,2019,NA,NA,"E.3","E.3.3"
17,2009,NA,NA,"E.3","E.3.3"
18,2004,NA,NA,"E.3","E.3.3"
19,2018,NA,NA,"E.3","E.3.3"
20,2010,NA,NA,"E.3","E.3.3"
