"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2018,1,NA,"E.2","E.2.1"
2,2002,0,0,"E.2","E.2.1"
3,2010,0,0,"E.2","E.2.1"
4,2016,NA,NA,"E.2","E.2.1"
5,2003,NA,NA,"E.2","E.2.1"
6,2005,NA,NA,"E.2","E.2.1"
7,2006,NA,NA,"E.2","E.2.1"
8,2004,NA,NA,"E.2","E.2.1"
9,2019,NA,NA,"E.2","E.2.1"
10,2009,NA,NA,"E.2","E.2.1"
11,2013,NA,NA,"E.2","E.2.1"
12,2009,NA,NA,"E.2","E.2.1"
13,2013,NA,NA,"E.2","E.2.1"
14,2005,NA,NA,"E.2","E.2.1"
15,2016,NA,NA,"E.2","E.2.1"
16,2021,NA,NA,"E.2","E.2.1"
17,2002,NA,NA,"E.2","E.2.1"
18,2019,NA,NA,"E.2","E.2.1"
19,2009,NA,NA,"E.2","E.2.1"
20,2010,NA,NA,"E.2","E.2.1"
1,2018,11,NA,"E.4","E.4.2"
2,2002,16,0,"E.4","E.4.2"
3,2010,15,0,"E.4","E.4.2"
4,2016,7,0,"E.4","E.4.2"
5,2003,10,0,"E.4","E.4.2"
6,2005,6,5,"E.4","E.4.2"
7,2006,26,13,"E.4","E.4.2"
8,2004,5,0,"E.4","E.4.2"
9,2019,0,0,"E.4","E.4.2"
10,2009,0,0,"E.4","E.4.2"
11,2013,NA,NA,"E.4","E.4.2"
12,2009,NA,NA,"E.4","E.4.2"
13,2013,NA,NA,"E.4","E.4.2"
14,2005,NA,NA,"E.4","E.4.2"
15,2016,NA,NA,"E.4","E.4.2"
16,2021,NA,NA,"E.4","E.4.2"
17,2002,NA,NA,"E.4","E.4.2"
18,2019,NA,NA,"E.4","E.4.2"
19,2009,NA,NA,"E.4","E.4.2"
20,2010,NA,NA,"E.4","E.4.2"
1,2018,35,NA,"E.7","E.7.3"
2,2002,9,12,"E.7","E.7.3"
3,2010,65,0,"E.7","E.7.3"
4,2016,23,0,"E.7","E.7.3"
5,2003,63,0,"E.7","E.7.3"
6,2005,11,4,"E.7","E.7.3"
7,2006,34,0,"E.7","E.7.3"
8,2004,27,25,"E.7","E.7.3"
9,2019,36,8,"E.7","E.7.3"
10,2009,23,16,"E.7","E.7.3"
11,2013,0,0,"E.7","E.7.3"
12,2009,0,0,"E.7","E.7.3"
13,2013,NA,NA,"E.7","E.7.3"
14,2005,NA,NA,"E.7","E.7.3"
15,2016,NA,NA,"E.7","E.7.3"
16,2021,NA,NA,"E.7","E.7.3"
17,2002,NA,NA,"E.7","E.7.3"
18,2019,NA,NA,"E.7","E.7.3"
19,2009,NA,NA,"E.7","E.7.3"
20,2010,NA,NA,"E.7","E.7.3"
1,2018,23,NA,"W.4","W.4.4"
2,2002,9,4,"W.4","W.4.4"
3,2010,13,2,"W.4","W.4.4"
4,2016,15,0,"W.4","W.4.4"
5,2003,65,0,"W.4","W.4.4"
6,2005,21,4,"W.4","W.4.4"
7,2006,34,0,"W.4","W.4.4"
8,2004,25,11,"W.4","W.4.4"
9,2019,24,0,"W.4","W.4.4"
10,2009,20,5,"W.4","W.4.4"
11,2013,27,13,"W.4","W.4.4"
12,2009,5,0,"W.4","W.4.4"
13,2013,28,8,"W.4","W.4.4"
14,2005,46,0,"W.4","W.4.4"
15,2016,12,9,"W.4","W.4.4"
16,2021,31,15,"W.4","W.4.4"
17,2002,2,6,"W.4","W.4.4"
18,2019,18,0,"W.4","W.4.4"
19,2009,33,10,"W.4","W.4.4"
20,2010,40,5,"W.4","W.4.4"
1,2018,17,NA,"W.1","W.1.5"
2,2002,17,11,"W.1","W.1.5"
3,2010,18,3,"W.1","W.1.5"
4,2016,5,0,"W.1","W.1.5"
5,2003,15,0,"W.1","W.1.5"
6,2005,28,0,"W.1","W.1.5"
7,2006,16,5,"W.1","W.1.5"
8,2004,10,0,"W.1","W.1.5"
9,2019,15,0,"W.1","W.1.5"
10,2009,8,0,"W.1","W.1.5"
11,2013,10,6,"W.1","W.1.5"
12,2009,27,3,"W.1","W.1.5"
13,2013,4,7,"W.1","W.1.5"
14,2005,14,0,"W.1","W.1.5"
15,2016,22,13,"W.1","W.1.5"
16,2021,18,0,"W.1","W.1.5"
17,2002,18,0,"W.1","W.1.5"
18,2019,46,0,"W.1","W.1.5"
19,2009,11,0,"W.1","W.1.5"
20,2010,7,3,"W.1","W.1.5"
1,2018,26,NA,"E.4","E.4.6"
2,2002,7,7,"E.4","E.4.6"
3,2010,26,0,"E.4","E.4.6"
4,2016,33,2,"E.4","E.4.6"
5,2003,47,8,"E.4","E.4.6"
6,2005,33,8,"E.4","E.4.6"
7,2006,12,14,"E.4","E.4.6"
8,2004,0,0,"E.4","E.4.6"
9,2019,0,0,"E.4","E.4.6"
10,2009,NA,NA,"E.4","E.4.6"
11,2013,NA,NA,"E.4","E.4.6"
12,2009,NA,NA,"E.4","E.4.6"
13,2013,NA,NA,"E.4","E.4.6"
14,2005,NA,NA,"E.4","E.4.6"
15,2016,NA,NA,"E.4","E.4.6"
16,2021,NA,NA,"E.4","E.4.6"
17,2002,NA,NA,"E.4","E.4.6"
18,2019,NA,NA,"E.4","E.4.6"
19,2009,NA,NA,"E.4","E.4.6"
