"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2005,23,NA,"W.2","W.2.1"
2,2014,19,0,"W.2","W.2.1"
3,2009,21,0,"W.2","W.2.1"
4,2008,24,1,"W.2","W.2.1"
5,2011,19,0,"W.2","W.2.1"
6,2002,17,7,"W.2","W.2.1"
7,2012,20,0,"W.2","W.2.1"
8,2002,21,6,"W.2","W.2.1"
9,2008,0,0,"W.2","W.2.1"
10,2002,0,0,"W.2","W.2.1"
11,2006,NA,NA,"W.2","W.2.1"
12,2019,NA,NA,"W.2","W.2.1"
13,2013,NA,NA,"W.2","W.2.1"
14,2016,NA,NA,"W.2","W.2.1"
15,2018,NA,NA,"W.2","W.2.1"
16,2005,NA,NA,"W.2","W.2.1"
17,2002,NA,NA,"W.2","W.2.1"
18,2018,NA,NA,"W.2","W.2.1"
19,2012,NA,NA,"W.2","W.2.1"
20,2007,NA,NA,"W.2","W.2.1"
1,2005,23,NA,"W.2","W.2.2"
2,2014,22,7,"W.2","W.2.2"
3,2009,23,1,"W.2","W.2.2"
4,2008,24,0,"W.2","W.2.2"
5,2011,0,0,"W.2","W.2.2"
6,2002,0,0,"W.2","W.2.2"
7,2012,NA,NA,"W.2","W.2.2"
8,2002,NA,NA,"W.2","W.2.2"
9,2008,NA,NA,"W.2","W.2.2"
10,2002,NA,NA,"W.2","W.2.2"
11,2006,NA,NA,"W.2","W.2.2"
12,2019,NA,NA,"W.2","W.2.2"
13,2013,NA,NA,"W.2","W.2.2"
14,2016,NA,NA,"W.2","W.2.2"
15,2018,NA,NA,"W.2","W.2.2"
16,2005,NA,NA,"W.2","W.2.2"
17,2002,NA,NA,"W.2","W.2.2"
18,2018,NA,NA,"W.2","W.2.2"
19,2012,NA,NA,"W.2","W.2.2"
20,2007,NA,NA,"W.2","W.2.2"
1,2005,26,NA,"W.4","W.4.3"
2,2014,26,1,"W.4","W.4.3"
3,2009,23,5,"W.4","W.4.3"
4,2008,28,0,"W.4","W.4.3"
5,2011,20,0,"W.4","W.4.3"
6,2002,22,0,"W.4","W.4.3"
7,2012,18,0,"W.4","W.4.3"
8,2002,20,4,"W.4","W.4.3"
9,2008,28,5,"W.4","W.4.3"
10,2002,20,0,"W.4","W.4.3"
11,2006,28,6,"W.4","W.4.3"
12,2019,26,4,"W.4","W.4.3"
13,2013,23,21,"W.4","W.4.3"
14,2016,20,2,"W.4","W.4.3"
15,2018,0,0,"W.4","W.4.3"
16,2005,0,0,"W.4","W.4.3"
17,2002,NA,NA,"W.4","W.4.3"
18,2018,NA,NA,"W.4","W.4.3"
19,2012,NA,NA,"W.4","W.4.3"
20,2007,NA,NA,"W.4","W.4.3"
1,2005,8,NA,"W.4","W.4.4"
2,2014,6,0,"W.4","W.4.4"
3,2009,10,0,"W.4","W.4.4"
4,2008,12,6,"W.4","W.4.4"
5,2011,8,0,"W.4","W.4.4"
6,2002,8,0,"W.4","W.4.4"
7,2012,9,0,"W.4","W.4.4"
8,2002,5,1,"W.4","W.4.4"
9,2008,9,0,"W.4","W.4.4"
10,2002,9,0,"W.4","W.4.4"
11,2006,9,0,"W.4","W.4.4"
12,2019,13,0,"W.4","W.4.4"
13,2013,9,0,"W.4","W.4.4"
14,2016,9,0,"W.4","W.4.4"
15,2018,0,0,"W.4","W.4.4"
16,2005,0,0,"W.4","W.4.4"
17,2002,NA,NA,"W.4","W.4.4"
18,2018,NA,NA,"W.4","W.4.4"
19,2012,NA,NA,"W.4","W.4.4"
20,2007,NA,NA,"W.4","W.4.4"
1,2005,8,NA,"W.4","W.4.5"
2,2014,9,1,"W.4","W.4.5"
3,2009,8,0,"W.4","W.4.5"
4,2008,11,6,"W.4","W.4.5"
5,2011,8,0,"W.4","W.4.5"
6,2002,9,0,"W.4","W.4.5"
7,2012,8,0,"W.4","W.4.5"
8,2002,10,0,"W.4","W.4.5"
9,2008,9,0,"W.4","W.4.5"
10,2002,7,0,"W.4","W.4.5"
11,2006,8,0,"W.4","W.4.5"
12,2019,11,1,"W.4","W.4.5"
13,2013,7,7,"W.4","W.4.5"
14,2016,7,0,"W.4","W.4.5"
15,2018,5,0,"W.4","W.4.5"
16,2005,8,0,"W.4","W.4.5"
17,2002,10,2,"W.4","W.4.5"
18,2018,6,0,"W.4","W.4.5"
19,2012,13,1,"W.4","W.4.5"
20,2007,15,0,"W.4","W.4.5"
1,2005,8,NA,"E.7","E.7.6"
2,2014,0,0,"E.7","E.7.6"
3,2009,0,0,"E.7","E.7.6"
4,2008,NA,NA,"E.7","E.7.6"
5,2011,NA,NA,"E.7","E.7.6"
6,2002,NA,NA,"E.7","E.7.6"
7,2012,NA,NA,"E.7","E.7.6"
8,2002,NA,NA,"E.7","E.7.6"
9,2008,NA,NA,"E.7","E.7.6"
10,2002,NA,NA,"E.7","E.7.6"
11,2006,NA,NA,"E.7","E.7.6"
12,2019,NA,NA,"E.7","E.7.6"
13,2013,NA,NA,"E.7","E.7.6"
14,2016,NA,NA,"E.7","E.7.6"
15,2018,NA,NA,"E.7","E.7.6"
16,2005,NA,NA,"E.7","E.7.6"
17,2002,NA,NA,"E.7","E.7.6"
18,2018,NA,NA,"E.7","E.7.6"
19,2012,NA,NA,"E.7","E.7.6"
20,2007,NA,NA,"E.7","E.7.6"
1,2005,17,NA,"E.3","E.3.7"
2,2014,13,6,"E.3","E.3.7"
3,2009,15,3,"E.3","E.3.7"
4,2008,15,12,"E.3","E.3.7"
5,2011,16,0,"E.3","E.3.7"
6,2002,14,0,"E.3","E.3.7"
7,2012,0,0,"E.3","E.3.7"
8,2002,0,0,"E.3","E.3.7"
9,2008,NA,NA,"E.3","E.3.7"
10,2002,NA,NA,"E.3","E.3.7"
11,2006,NA,NA,"E.3","E.3.7"
12,2019,NA,NA,"E.3","E.3.7"
13,2013,NA,NA,"E.3","E.3.7"
14,2016,NA,NA,"E.3","E.3.7"
15,2018,NA,NA,"E.3","E.3.7"
16,2005,NA,NA,"E.3","E.3.7"
17,2002,NA,NA,"E.3","E.3.7"
18,2018,NA,NA,"E.3","E.3.7"
19,2012,NA,NA,"E.3","E.3.7"
20,2007,NA,NA,"E.3","E.3.7"
1,2005,11,NA,"E.1","E.1.8"
2,2014,15,0,"E.1","E.1.8"
3,2009,8,3,"E.1","E.1.8"
4,2008,12,4,"E.1","E.1.8"
5,2011,12,0,"E.1","E.1.8"
6,2002,10,0,"E.1","E.1.8"
7,2012,13,0,"E.1","E.1.8"
8,2002,14,0,"E.1","E.1.8"
9,2008,15,0,"E.1","E.1.8"
10,2002,7,0,"E.1","E.1.8"
11,2006,9,0,"E.1","E.1.8"
12,2019,15,0,"E.1","E.1.8"
13,2013,9,0,"E.1","E.1.8"
14,2016,8,0,"E.1","E.1.8"
15,2018,12,4,"E.1","E.1.8"
16,2005,15,1,"E.1","E.1.8"
17,2002,15,0,"E.1","E.1.8"
18,2018,10,0,"E.1","E.1.8"
19,2012,10,4,"E.1","E.1.8"
20,2007,18,3,"E.1","E.1.8"
1,2005,11,NA,"E.4","E.4.9"
2,2014,15,7,"E.4","E.4.9"
3,2009,14,8,"E.4","E.4.9"
4,2008,13,0,"E.4","E.4.9"
5,2011,0,0,"E.4","E.4.9"
6,2002,0,0,"E.4","E.4.9"
7,2012,NA,NA,"E.4","E.4.9"
8,2002,NA,NA,"E.4","E.4.9"
9,2008,NA,NA,"E.4","E.4.9"
10,2002,NA,NA,"E.4","E.4.9"
11,2006,NA,NA,"E.4","E.4.9"
12,2019,NA,NA,"E.4","E.4.9"
13,2013,NA,NA,"E.4","E.4.9"
14,2016,NA,NA,"E.4","E.4.9"
15,2018,NA,NA,"E.4","E.4.9"
16,2005,NA,NA,"E.4","E.4.9"
17,2002,NA,NA,"E.4","E.4.9"
18,2018,NA,NA,"E.4","E.4.9"
19,2012,NA,NA,"E.4","E.4.9"
20,2007,NA,NA,"E.4","E.4.9"
1,2005,14,NA,"E.1","E.1.10"
2,2014,13,12,"E.1","E.1.10"
3,2009,13,3,"E.1","E.1.10"
4,2008,14,0,"E.1","E.1.10"
5,2011,0,0,"E.1","E.1.10"
6,2002,0,0,"E.1","E.1.10"
7,2012,NA,NA,"E.1","E.1.10"
8,2002,NA,NA,"E.1","E.1.10"
9,2008,NA,NA,"E.1","E.1.10"
10,2002,NA,NA,"E.1","E.1.10"
11,2006,NA,NA,"E.1","E.1.10"
12,2019,NA,NA,"E.1","E.1.10"
13,2013,NA,NA,"E.1","E.1.10"
14,2016,NA,NA,"E.1","E.1.10"
15,2018,NA,NA,"E.1","E.1.10"
16,2005,NA,NA,"E.1","E.1.10"
17,2002,NA,NA,"E.1","E.1.10"
18,2018,NA,NA,"E.1","E.1.10"
19,2012,NA,NA,"E.1","E.1.10"
20,2007,NA,NA,"E.1","E.1.10"
1,2005,14,NA,"W.1","W.1.11"
2,2014,14,18,"W.1","W.1.11"
3,2009,14,3,"W.1","W.1.11"
4,2008,19,0,"W.1","W.1.11"
5,2011,12,0,"W.1","W.1.11"
6,2002,12,0,"W.1","W.1.11"
7,2012,15,0,"W.1","W.1.11"
8,2002,15,0,"W.1","W.1.11"
9,2008,18,4,"W.1","W.1.11"
10,2002,13,0,"W.1","W.1.11"
11,2006,12,0,"W.1","W.1.11"
12,2019,16,0,"W.1","W.1.11"
13,2013,15,0,"W.1","W.1.11"
14,2016,12,0,"W.1","W.1.11"
15,2018,10,0,"W.1","W.1.11"
16,2005,19,3,"W.1","W.1.11"
17,2002,16,0,"W.1","W.1.11"
18,2018,9,2,"W.1","W.1.11"
19,2012,15,0,"W.1","W.1.11"
20,2007,19,2,"W.1","W.1.11"
1,2005,20,NA,"W.4","W.4.12"
2,2014,18,2,"W.4","W.4.12"
3,2009,18,4,"W.4","W.4.12"
4,2008,21,0,"W.4","W.4.12"
5,2011,19,0,"W.4","W.4.12"
6,2002,16,5,"W.4","W.4.12"
7,2012,18,0,"W.4","W.4.12"
8,2002,17,14,"W.4","W.4.12"
9,2008,24,0,"W.4","W.4.12"
10,2002,13,0,"W.4","W.4.12"
11,2006,22,0,"W.4","W.4.12"
12,2019,25,0,"W.4","W.4.12"
13,2013,19,6,"W.4","W.4.12"
14,2016,0,0,"W.4","W.4.12"
15,2018,0,0,"W.4","W.4.12"
16,2005,NA,NA,"W.4","W.4.12"
17,2002,NA,NA,"W.4","W.4.12"
18,2018,NA,NA,"W.4","W.4.12"
19,2012,NA,NA,"W.4","W.4.12"
20,2007,NA,NA,"W.4","W.4.12"
1,2005,29,NA,"E.5","E.5.13"
2,2014,26,10,"E.5","E.5.13"
3,2009,26,3,"E.5","E.5.13"
4,2008,30,0,"E.5","E.5.13"
5,2011,21,0,"E.5","E.5.13"
6,2002,23,0,"E.5","E.5.13"
7,2012,24,0,"E.5","E.5.13"
8,2002,25,8,"E.5","E.5.13"
9,2008,30,0,"E.5","E.5.13"
10,2002,25,0,"E.5","E.5.13"
11,2006,28,0,"E.5","E.5.13"
12,2019,32,12,"E.5","E.5.13"
13,2013,25,7,"E.5","E.5.13"
14,2016,18,0,"E.5","E.5.13"
