"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","InflYesNo","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp"
1,2009,1,NA,"E.6","E.6.1",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2009,4,0,"E.6","E.6.1",1,1,1,1,0,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
3,2007,NA,NA,"E.6","E.6.1",1,0,0,1,NA,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
1,2009,1,NA,"E.1","E.1.2",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2009,NA,NA,"E.1","E.1.2",1,0,0,1,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
1,2009,31,NA,"E.2","E.2.3",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2009,NA,NA,"E.2","E.2.3",1,0,0,1,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
1,2009,1,NA,"W.2","W.2.4",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2009,NA,NA,"W.2","W.2.4",1,0,0,1,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
1,2009,1,NA,"E.4","E.4.5",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2009,3,1,"E.4","E.4.5",1,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
3,2007,4,0,"E.4","E.4.5",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
4,2005,1,1,"E.4","E.4.5",1,1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
