"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2016,14,NA,"E.1","E.1.1"
2,2017,15,0,"E.1","E.1.1"
3,2014,14,3,"E.1","E.1.1"
4,2005,17,5,"E.1","E.1.1"
5,2004,12,0,"E.1","E.1.1"
6,2005,18,0,"E.1","E.1.1"
7,2017,12,1,"E.1","E.1.1"
8,2015,23,2,"E.1","E.1.1"
9,2015,25,10,"E.1","E.1.1"
10,2007,21,8,"E.1","E.1.1"
11,2010,26,4,"E.1","E.1.1"
12,2004,16,0,"E.1","E.1.1"
13,2012,12,0,"E.1","E.1.1"
14,2020,17,4,"E.1","E.1.1"
15,2004,15,0,"E.1","E.1.1"
16,2021,18,14,"E.1","E.1.1"
17,2007,19,0,"E.1","E.1.1"
18,2011,14,2,"E.1","E.1.1"
19,2010,19,0,"E.1","E.1.1"
20,2012,16,0,"E.1","E.1.1"
1,2016,5,NA,"E.5","E.5.2"
2,2017,6,0,"E.5","E.5.2"
3,2014,7,0,"E.5","E.5.2"
4,2005,8,0,"E.5","E.5.2"
5,2004,6,0,"E.5","E.5.2"
6,2005,7,0,"E.5","E.5.2"
7,2017,0,0,"E.5","E.5.2"
8,2015,0,0,"E.5","E.5.2"
9,2015,NA,NA,"E.5","E.5.2"
10,2007,NA,NA,"E.5","E.5.2"
11,2010,NA,NA,"E.5","E.5.2"
12,2004,NA,NA,"E.5","E.5.2"
13,2012,NA,NA,"E.5","E.5.2"
14,2020,NA,NA,"E.5","E.5.2"
15,2004,NA,NA,"E.5","E.5.2"
16,2021,NA,NA,"E.5","E.5.2"
17,2007,NA,NA,"E.5","E.5.2"
18,2011,NA,NA,"E.5","E.5.2"
19,2010,NA,NA,"E.5","E.5.2"
20,2012,NA,NA,"E.5","E.5.2"
1,2016,11,NA,"E.7","E.7.3"
2,2017,11,9,"E.7","E.7.3"
3,2014,14,0,"E.7","E.7.3"
4,2005,14,1,"E.7","E.7.3"
5,2004,12,4,"E.7","E.7.3"
6,2005,11,10,"E.7","E.7.3"
7,2017,10,0,"E.7","E.7.3"
8,2015,16,0,"E.7","E.7.3"
9,2015,17,4,"E.7","E.7.3"
10,2007,19,19,"E.7","E.7.3"
11,2010,19,3,"E.7","E.7.3"
12,2004,12,0,"E.7","E.7.3"
13,2012,11,2,"E.7","E.7.3"
14,2020,13,0,"E.7","E.7.3"
15,2004,7,0,"E.7","E.7.3"
16,2021,13,12,"E.7","E.7.3"
17,2007,15,0,"E.7","E.7.3"
18,2011,0,0,"E.7","E.7.3"
19,2010,0,0,"E.7","E.7.3"
20,2012,NA,NA,"E.7","E.7.3"
1,2016,17,NA,"E.3","E.3.4"
2,2017,14,5,"E.3","E.3.4"
3,2014,15,14,"E.3","E.3.4"
4,2005,24,11,"E.3","E.3.4"
5,2004,18,4,"E.3","E.3.4"
6,2005,23,11,"E.3","E.3.4"
7,2017,11,6,"E.3","E.3.4"
8,2015,25,11,"E.3","E.3.4"
9,2015,27,26,"E.3","E.3.4"
10,2007,24,14,"E.3","E.3.4"
11,2010,25,14,"E.3","E.3.4"
12,2004,14,0,"E.3","E.3.4"
13,2012,15,15,"E.3","E.3.4"
14,2020,15,0,"E.3","E.3.4"
15,2004,14,5,"E.3","E.3.4"
16,2021,20,22,"E.3","E.3.4"
17,2007,25,0,"E.3","E.3.4"
18,2011,0,0,"E.3","E.3.4"
19,2010,0,0,"E.3","E.3.4"
20,2012,NA,NA,"E.3","E.3.4"
1,2016,26,NA,"W.1","W.1.5"
2,2017,22,6,"W.1","W.1.5"
3,2014,26,20,"W.1","W.1.5"
4,2005,31,0,"W.1","W.1.5"
5,2004,20,0,"W.1","W.1.5"
6,2005,27,4,"W.1","W.1.5"
7,2017,20,0,"W.1","W.1.5"
8,2015,33,7,"W.1","W.1.5"
9,2015,40,17,"W.1","W.1.5"
10,2007,31,20,"W.1","W.1.5"
11,2010,38,10,"W.1","W.1.5"
12,2004,20,0,"W.1","W.1.5"
13,2012,21,18,"W.1","W.1.5"
14,2020,21,5,"W.1","W.1.5"
15,2004,25,3,"W.1","W.1.5"
16,2021,28,0,"W.1","W.1.5"
17,2007,33,0,"W.1","W.1.5"
18,2011,20,12,"W.1","W.1.5"
19,2010,37,0,"W.1","W.1.5"
20,2012,14,6,"W.1","W.1.5"
1,2016,14,NA,"E.7","E.7.6"
2,2017,10,0,"E.7","E.7.6"
