"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2007,7,NA,"W.5","W.5.1"
2,2010,33,1,"W.5","W.5.1"
3,2004,0,0,"W.5","W.5.1"
4,2010,0,0,"W.5","W.5.1"
5,2008,NA,NA,"W.5","W.5.1"
6,2009,NA,NA,"W.5","W.5.1"
7,2011,NA,NA,"W.5","W.5.1"
8,2005,NA,NA,"W.5","W.5.1"
9,2003,NA,NA,"W.5","W.5.1"
10,2004,NA,NA,"W.5","W.5.1"
11,2010,NA,NA,"W.5","W.5.1"
12,2011,NA,NA,"W.5","W.5.1"
13,2021,NA,NA,"W.5","W.5.1"
14,2013,NA,NA,"W.5","W.5.1"
15,2011,NA,NA,"W.5","W.5.1"
16,2017,NA,NA,"W.5","W.5.1"
17,2006,NA,NA,"W.5","W.5.1"
18,2003,NA,NA,"W.5","W.5.1"
19,2012,NA,NA,"W.5","W.5.1"
20,2020,NA,NA,"W.5","W.5.1"
1,2007,67,NA,"W.4","W.4.2"
2,2010,126,85,"W.4","W.4.2"
3,2004,0,0,"W.4","W.4.2"
4,2010,0,0,"W.4","W.4.2"
5,2008,NA,NA,"W.4","W.4.2"
6,2009,NA,NA,"W.4","W.4.2"
7,2011,NA,NA,"W.4","W.4.2"
8,2005,NA,NA,"W.4","W.4.2"
9,2003,NA,NA,"W.4","W.4.2"
10,2004,NA,NA,"W.4","W.4.2"
11,2010,NA,NA,"W.4","W.4.2"
12,2011,NA,NA,"W.4","W.4.2"
13,2021,NA,NA,"W.4","W.4.2"
14,2013,NA,NA,"W.4","W.4.2"
15,2011,NA,NA,"W.4","W.4.2"
16,2017,NA,NA,"W.4","W.4.2"
17,2006,NA,NA,"W.4","W.4.2"
18,2003,NA,NA,"W.4","W.4.2"
19,2012,NA,NA,"W.4","W.4.2"
20,2020,NA,NA,"W.4","W.4.2"
1,2007,19,NA,"W.3","W.3.3"
2,2010,12,6,"W.3","W.3.3"
3,2004,18,6,"W.3","W.3.3"
4,2010,28,30,"W.3","W.3.3"
5,2008,18,20,"W.3","W.3.3"
6,2009,0,0,"W.3","W.3.3"
7,2011,0,0,"W.3","W.3.3"
8,2005,NA,NA,"W.3","W.3.3"
9,2003,NA,NA,"W.3","W.3.3"
10,2004,NA,NA,"W.3","W.3.3"
11,2010,NA,NA,"W.3","W.3.3"
12,2011,NA,NA,"W.3","W.3.3"
13,2021,NA,NA,"W.3","W.3.3"
14,2013,NA,NA,"W.3","W.3.3"
15,2011,NA,NA,"W.3","W.3.3"
16,2017,NA,NA,"W.3","W.3.3"
17,2006,NA,NA,"W.3","W.3.3"
18,2003,NA,NA,"W.3","W.3.3"
19,2012,NA,NA,"W.3","W.3.3"
20,2020,NA,NA,"W.3","W.3.3"
1,2007,235,NA,"W.1","W.1.4"
2,2010,386,66,"W.1","W.1.4"
3,2004,84,32,"W.1","W.1.4"
4,2010,590,132,"W.1","W.1.4"
5,2008,281,108,"W.1","W.1.4"
6,2009,209,49,"W.1","W.1.4"
7,2011,0,0,"W.1","W.1.4"
8,2005,0,0,"W.1","W.1.4"
9,2003,NA,NA,"W.1","W.1.4"
10,2004,NA,NA,"W.1","W.1.4"
11,2010,NA,NA,"W.1","W.1.4"
12,2011,NA,NA,"W.1","W.1.4"
13,2021,NA,NA,"W.1","W.1.4"
14,2013,NA,NA,"W.1","W.1.4"
15,2011,NA,NA,"W.1","W.1.4"
16,2017,NA,NA,"W.1","W.1.4"
17,2006,NA,NA,"W.1","W.1.4"
18,2003,NA,NA,"W.1","W.1.4"
19,2012,NA,NA,"W.1","W.1.4"
20,2020,NA,NA,"W.1","W.1.4"
1,2007,31,NA,"E.7","E.7.5"
2,2010,124,26,"E.7","E.7.5"
3,2004,28,7,"E.7","E.7.5"
4,2010,61,33,"E.7","E.7.5"
5,2008,21,6,"E.7","E.7.5"
6,2009,77,4,"E.7","E.7.5"
7,2011,1,4,"E.7","E.7.5"
8,2005,78,9,"E.7","E.7.5"
9,2003,46,28,"E.7","E.7.5"
10,2004,67,25,"E.7","E.7.5"
11,2010,24,49,"E.7","E.7.5"
12,2011,0,0,"E.7","E.7.5"
13,2021,0,0,"E.7","E.7.5"
14,2013,NA,NA,"E.7","E.7.5"
15,2011,NA,NA,"E.7","E.7.5"
16,2017,NA,NA,"E.7","E.7.5"
