"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2002,20,NA,"E.6","E.6.1"
2,2004,21,0,"E.6","E.6.1"
3,2014,15,0,"E.6","E.6.1"
4,2021,23,2,"E.6","E.6.1"
5,2017,17,11,"E.6","E.6.1"
6,2009,19,13,"E.6","E.6.1"
7,2018,18,12,"E.6","E.6.1"
8,2013,18,1,"E.6","E.6.1"
9,2008,20,0,"E.6","E.6.1"
10,2015,30,0,"E.6","E.6.1"
11,2019,25,19,"E.6","E.6.1"
12,2009,19,9,"E.6","E.6.1"
13,2020,22,7,"E.6","E.6.1"
14,2012,17,0,"E.6","E.6.1"
15,2006,17,1,"E.6","E.6.1"
16,2007,25,0,"E.6","E.6.1"
17,2015,27,12,"E.6","E.6.1"
18,2011,17,14,"E.6","E.6.1"
19,2003,29,0,"E.6","E.6.1"
20,2012,19,0,"E.6","E.6.1"
1,2002,17,NA,"W.4","W.4.2"
2,2004,19,5,"W.4","W.4.2"
3,2014,16,9,"W.4","W.4.2"
4,2021,22,0,"W.4","W.4.2"
5,2017,19,0,"W.4","W.4.2"
6,2009,16,14,"W.4","W.4.2"
7,2018,13,0,"W.4","W.4.2"
8,2013,14,6,"W.4","W.4.2"
9,2008,18,0,"W.4","W.4.2"
10,2015,28,0,"W.4","W.4.2"
11,2019,16,6,"W.4","W.4.2"
12,2009,16,4,"W.4","W.4.2"
13,2020,19,0,"W.4","W.4.2"
14,2012,17,13,"W.4","W.4.2"
15,2006,17,6,"W.4","W.4.2"
16,2007,23,4,"W.4","W.4.2"
17,2015,25,1,"W.4","W.4.2"
18,2011,0,0,"W.4","W.4.2"
19,2003,0,0,"W.4","W.4.2"
20,2012,NA,NA,"W.4","W.4.2"
1,2002,14,NA,"W.2","W.2.3"
2,2004,17,0,"W.2","W.2.3"
3,2014,16,5,"W.2","W.2.3"
4,2021,14,3,"W.2","W.2.3"
5,2017,11,0,"W.2","W.2.3"
6,2009,16,10,"W.2","W.2.3"
7,2018,11,1,"W.2","W.2.3"
8,2013,15,6,"W.2","W.2.3"
9,2008,19,0,"W.2","W.2.3"
10,2015,23,0,"W.2","W.2.3"
11,2019,16,14,"W.2","W.2.3"
12,2009,17,0,"W.2","W.2.3"
13,2020,14,0,"W.2","W.2.3"
14,2012,12,0,"W.2","W.2.3"
15,2006,13,0,"W.2","W.2.3"
16,2007,19,0,"W.2","W.2.3"
17,2015,23,0,"W.2","W.2.3"
18,2011,0,0,"W.2","W.2.3"
19,2003,0,0,"W.2","W.2.3"
20,2012,NA,NA,"W.2","W.2.3"
1,2002,11,NA,"E.2","E.2.4"
