"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2012,56,NA,"W.2","W.2.1"
2,2011,34,34,"W.2","W.2.1"
3,2008,10,0,"W.2","W.2.1"
4,2018,13,0,"W.2","W.2.1"
5,2020,7,0,"W.2","W.2.1"
6,2018,4,0,"W.2","W.2.1"
7,2021,14,1,"W.2","W.2.1"
8,2005,14,2,"W.2","W.2.1"
9,2017,0,0,"W.2","W.2.1"
10,2019,0,0,"W.2","W.2.1"
11,2005,NA,NA,"W.2","W.2.1"
12,2019,NA,NA,"W.2","W.2.1"
13,2014,NA,NA,"W.2","W.2.1"
14,2016,NA,NA,"W.2","W.2.1"
15,2002,NA,NA,"W.2","W.2.1"
16,2010,NA,NA,"W.2","W.2.1"
17,2002,NA,NA,"W.2","W.2.1"
18,2012,NA,NA,"W.2","W.2.1"
19,2012,NA,NA,"W.2","W.2.1"
20,2019,NA,NA,"W.2","W.2.1"
21,2021,NA,NA,"W.2","W.2.1"
22,2010,NA,NA,"W.2","W.2.1"
23,2004,NA,NA,"W.2","W.2.1"
24,2009,NA,NA,"W.2","W.2.1"
25,2011,NA,NA,"W.2","W.2.1"
26,2008,NA,NA,"W.2","W.2.1"
27,2008,NA,NA,"W.2","W.2.1"
28,2015,NA,NA,"W.2","W.2.1"
29,2017,NA,NA,"W.2","W.2.1"
30,2019,NA,NA,"W.2","W.2.1"
31,2010,NA,NA,"W.2","W.2.1"
32,2016,NA,NA,"W.2","W.2.1"
33,2010,NA,NA,"W.2","W.2.1"
34,2014,NA,NA,"W.2","W.2.1"
35,2006,NA,NA,"W.2","W.2.1"
36,2005,NA,NA,"W.2","W.2.1"
37,2003,NA,NA,"W.2","W.2.1"
38,2014,NA,NA,"W.2","W.2.1"
39,2012,NA,NA,"W.2","W.2.1"
40,2009,NA,NA,"W.2","W.2.1"
1,2012,3,NA,"E.5","E.5.2"
2,2011,1,0,"E.5","E.5.2"
3,2008,0,0,"E.5","E.5.2"
4,2018,0,0,"E.5","E.5.2"
5,2020,NA,NA,"E.5","E.5.2"
6,2018,NA,NA,"E.5","E.5.2"
7,2021,NA,NA,"E.5","E.5.2"
8,2005,NA,NA,"E.5","E.5.2"
9,2017,NA,NA,"E.5","E.5.2"
10,2019,NA,NA,"E.5","E.5.2"
11,2005,NA,NA,"E.5","E.5.2"
12,2019,NA,NA,"E.5","E.5.2"
13,2014,NA,NA,"E.5","E.5.2"
14,2016,NA,NA,"E.5","E.5.2"
15,2002,NA,NA,"E.5","E.5.2"
16,2010,NA,NA,"E.5","E.5.2"
17,2002,NA,NA,"E.5","E.5.2"
18,2012,NA,NA,"E.5","E.5.2"
19,2012,NA,NA,"E.5","E.5.2"
20,2019,NA,NA,"E.5","E.5.2"
21,2021,NA,NA,"E.5","E.5.2"
22,2010,NA,NA,"E.5","E.5.2"
23,2004,NA,NA,"E.5","E.5.2"
24,2009,NA,NA,"E.5","E.5.2"
25,2011,NA,NA,"E.5","E.5.2"
26,2008,NA,NA,"E.5","E.5.2"
27,2008,NA,NA,"E.5","E.5.2"
28,2015,NA,NA,"E.5","E.5.2"
29,2017,NA,NA,"E.5","E.5.2"
30,2019,NA,NA,"E.5","E.5.2"
31,2010,NA,NA,"E.5","E.5.2"
32,2016,NA,NA,"E.5","E.5.2"
33,2010,NA,NA,"E.5","E.5.2"
34,2014,NA,NA,"E.5","E.5.2"
35,2006,NA,NA,"E.5","E.5.2"
36,2005,NA,NA,"E.5","E.5.2"
37,2003,NA,NA,"E.5","E.5.2"
38,2014,NA,NA,"E.5","E.5.2"
39,2012,NA,NA,"E.5","E.5.2"
40,2009,NA,NA,"E.5","E.5.2"
1,2012,20,NA,"E.1","E.1.3"
2,2011,26,33,"E.1","E.1.3"
3,2008,31,0,"E.1","E.1.3"
4,2018,2,0,"E.1","E.1.3"
5,2020,2,0,"E.1","E.1.3"
6,2018,3,0,"E.1","E.1.3"
7,2021,12,0,"E.1","E.1.3"
8,2005,22,0,"E.1","E.1.3"
9,2017,11,0,"E.1","E.1.3"
10,2019,25,0,"E.1","E.1.3"
11,2005,9,3,"E.1","E.1.3"
12,2019,17,0,"E.1","E.1.3"
13,2014,18,3,"E.1","E.1.3"
14,2016,17,3,"E.1","E.1.3"
15,2002,9,4,"E.1","E.1.3"
16,2010,8,0,"E.1","E.1.3"
17,2002,4,0,"E.1","E.1.3"
18,2012,10,0,"E.1","E.1.3"
19,2012,13,0,"E.1","E.1.3"
20,2019,7,0,"E.1","E.1.3"
21,2021,3,0,"E.1","E.1.3"
22,2010,12,0,"E.1","E.1.3"
23,2004,13,0,"E.1","E.1.3"
24,2009,27,3,"E.1","E.1.3"
25,2011,11,8,"E.1","E.1.3"
26,2008,6,0,"E.1","E.1.3"
