"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2021,32,NA,"E.4","E.4.1"
2,2014,29,17,"E.4","E.4.1"
3,2013,19,5,"E.4","E.4.1"
4,2013,0,0,"E.4","E.4.1"
5,2013,0,0,"E.4","E.4.1"
6,2017,NA,NA,"E.4","E.4.1"
7,2008,NA,NA,"E.4","E.4.1"
8,2004,NA,NA,"E.4","E.4.1"
9,2005,NA,NA,"E.4","E.4.1"
10,2011,NA,NA,"E.4","E.4.1"
11,2020,NA,NA,"E.4","E.4.1"
12,2003,NA,NA,"E.4","E.4.1"
13,2012,NA,NA,"E.4","E.4.1"
14,2015,NA,NA,"E.4","E.4.1"
15,2020,NA,NA,"E.4","E.4.1"
16,2020,NA,NA,"E.4","E.4.1"
17,2009,NA,NA,"E.4","E.4.1"
18,2007,NA,NA,"E.4","E.4.1"
19,2018,NA,NA,"E.4","E.4.1"
20,2013,NA,NA,"E.4","E.4.1"
1,2021,14,NA,"E.1","E.1.2"
2,2014,2,0,"E.1","E.1.2"
3,2013,0,0,"E.1","E.1.2"
4,2013,0,0,"E.1","E.1.2"
5,2013,NA,NA,"E.1","E.1.2"
6,2017,NA,NA,"E.1","E.1.2"
7,2008,NA,NA,"E.1","E.1.2"
8,2004,NA,NA,"E.1","E.1.2"
9,2005,NA,NA,"E.1","E.1.2"
10,2011,NA,NA,"E.1","E.1.2"
11,2020,NA,NA,"E.1","E.1.2"
12,2003,NA,NA,"E.1","E.1.2"
13,2012,NA,NA,"E.1","E.1.2"
14,2015,NA,NA,"E.1","E.1.2"
15,2020,NA,NA,"E.1","E.1.2"
16,2020,NA,NA,"E.1","E.1.2"
17,2009,NA,NA,"E.1","E.1.2"
18,2007,NA,NA,"E.1","E.1.2"
19,2018,NA,NA,"E.1","E.1.2"
20,2013,NA,NA,"E.1","E.1.2"
1,2021,80,NA,"E.1","E.1.3"
2,2014,27,9,"E.1","E.1.3"
3,2013,23,8,"E.1","E.1.3"
4,2013,10,0,"E.1","E.1.3"
5,2013,10,0,"E.1","E.1.3"
6,2017,9,0,"E.1","E.1.3"
7,2008,28,4,"E.1","E.1.3"
8,2004,14,0,"E.1","E.1.3"
9,2005,20,7,"E.1","E.1.3"
10,2011,20,0,"E.1","E.1.3"
11,2020,28,0,"E.1","E.1.3"
12,2003,12,14,"E.1","E.1.3"
13,2012,23,0,"E.1","E.1.3"
14,2015,63,0,"E.1","E.1.3"
15,2020,30,42,"E.1","E.1.3"
16,2020,9,3,"E.1","E.1.3"
17,2009,21,10,"E.1","E.1.3"
18,2007,10,0,"E.1","E.1.3"
19,2018,0,0,"E.1","E.1.3"
20,2013,0,0,"E.1","E.1.3"
1,2021,3,NA,"W.3","W.3.4"
2,2014,4,0,"W.3","W.3.4"
3,2013,0,0,"W.3","W.3.4"
4,2013,0,0,"W.3","W.3.4"
5,2013,NA,NA,"W.3","W.3.4"
6,2017,NA,NA,"W.3","W.3.4"
7,2008,NA,NA,"W.3","W.3.4"
8,2004,NA,NA,"W.3","W.3.4"
9,2005,NA,NA,"W.3","W.3.4"
10,2011,NA,NA,"W.3","W.3.4"
11,2020,NA,NA,"W.3","W.3.4"
12,2003,NA,NA,"W.3","W.3.4"
13,2012,NA,NA,"W.3","W.3.4"
14,2015,NA,NA,"W.3","W.3.4"
15,2020,NA,NA,"W.3","W.3.4"
16,2020,NA,NA,"W.3","W.3.4"
17,2009,NA,NA,"W.3","W.3.4"
18,2007,NA,NA,"W.3","W.3.4"
19,2018,NA,NA,"W.3","W.3.4"
20,2013,NA,NA,"W.3","W.3.4"
1,2021,23,NA,"E.5","E.5.5"
2,2014,11,0,"E.5","E.5.5"
3,2013,0,0,"E.5","E.5.5"
4,2013,0,0,"E.5","E.5.5"
5,2013,NA,NA,"E.5","E.5.5"
6,2017,NA,NA,"E.5","E.5.5"
7,2008,NA,NA,"E.5","E.5.5"
8,2004,NA,NA,"E.5","E.5.5"
9,2005,NA,NA,"E.5","E.5.5"
10,2011,NA,NA,"E.5","E.5.5"
11,2020,NA,NA,"E.5","E.5.5"
12,2003,NA,NA,"E.5","E.5.5"
13,2012,NA,NA,"E.5","E.5.5"
14,2015,NA,NA,"E.5","E.5.5"
15,2020,NA,NA,"E.5","E.5.5"
16,2020,NA,NA,"E.5","E.5.5"
17,2009,NA,NA,"E.5","E.5.5"
18,2007,NA,NA,"E.5","E.5.5"
19,2018,NA,NA,"E.5","E.5.5"
20,2013,NA,NA,"E.5","E.5.5"
1,2021,23,NA,"E.7","E.7.6"
2,2014,15,0,"E.7","E.7.6"
3,2013,25,0,"E.7","E.7.6"
4,2013,0,0,"E.7","E.7.6"
5,2013,0,0,"E.7","E.7.6"
6,2017,NA,NA,"E.7","E.7.6"
7,2008,NA,NA,"E.7","E.7.6"
8,2004,NA,NA,"E.7","E.7.6"
9,2005,NA,NA,"E.7","E.7.6"
10,2011,NA,NA,"E.7","E.7.6"
11,2020,NA,NA,"E.7","E.7.6"
12,2003,NA,NA,"E.7","E.7.6"
13,2012,NA,NA,"E.7","E.7.6"
14,2015,NA,NA,"E.7","E.7.6"
15,2020,NA,NA,"E.7","E.7.6"
16,2020,NA,NA,"E.7","E.7.6"
17,2009,NA,NA,"E.7","E.7.6"
18,2007,NA,NA,"E.7","E.7.6"
19,2018,NA,NA,"E.7","E.7.6"
20,2013,NA,NA,"E.7","E.7.6"
1,2021,14,NA,"E.4","E.4.7"
2,2014,18,8,"E.4","E.4.7"
3,2013,0,0,"E.4","E.4.7"
4,2013,0,0,"E.4","E.4.7"
5,2013,NA,NA,"E.4","E.4.7"
6,2017,NA,NA,"E.4","E.4.7"
7,2008,NA,NA,"E.4","E.4.7"
8,2004,NA,NA,"E.4","E.4.7"
9,2005,NA,NA,"E.4","E.4.7"
10,2011,NA,NA,"E.4","E.4.7"
11,2020,NA,NA,"E.4","E.4.7"
12,2003,NA,NA,"E.4","E.4.7"
13,2012,NA,NA,"E.4","E.4.7"
14,2015,NA,NA,"E.4","E.4.7"
15,2020,NA,NA,"E.4","E.4.7"
16,2020,NA,NA,"E.4","E.4.7"
17,2009,NA,NA,"E.4","E.4.7"
18,2007,NA,NA,"E.4","E.4.7"
19,2018,NA,NA,"E.4","E.4.7"
20,2013,NA,NA,"E.4","E.4.7"
1,2021,17,NA,"W.2","W.2.8"
2,2014,36,0,"W.2","W.2.8"
3,2013,0,0,"W.2","W.2.8"
4,2013,0,0,"W.2","W.2.8"
5,2013,NA,NA,"W.2","W.2.8"
6,2017,NA,NA,"W.2","W.2.8"
7,2008,NA,NA,"W.2","W.2.8"
8,2004,NA,NA,"W.2","W.2.8"
9,2005,NA,NA,"W.2","W.2.8"
10,2011,NA,NA,"W.2","W.2.8"
11,2020,NA,NA,"W.2","W.2.8"
12,2003,NA,NA,"W.2","W.2.8"
13,2012,NA,NA,"W.2","W.2.8"
14,2015,NA,NA,"W.2","W.2.8"
15,2020,NA,NA,"W.2","W.2.8"
16,2020,NA,NA,"W.2","W.2.8"
17,2009,NA,NA,"W.2","W.2.8"
18,2007,NA,NA,"W.2","W.2.8"
19,2018,NA,NA,"W.2","W.2.8"
20,2013,NA,NA,"W.2","W.2.8"
1,2021,29,NA,"W.3","W.3.9"
2,2014,17,13,"W.3","W.3.9"
3,2013,27,1,"W.3","W.3.9"
4,2013,10,1,"W.3","W.3.9"
5,2013,7,0,"W.3","W.3.9"
6,2017,15,0,"W.3","W.3.9"
7,2008,43,25,"W.3","W.3.9"
8,2004,30,1,"W.3","W.3.9"
9,2005,15,0,"W.3","W.3.9"
10,2011,34,0,"W.3","W.3.9"
11,2020,15,16,"W.3","W.3.9"
12,2003,16,3,"W.3","W.3.9"
13,2012,0,0,"W.3","W.3.9"
14,2015,0,0,"W.3","W.3.9"
15,2020,NA,NA,"W.3","W.3.9"
16,2020,NA,NA,"W.3","W.3.9"
17,2009,NA,NA,"W.3","W.3.9"
18,2007,NA,NA,"W.3","W.3.9"
19,2018,NA,NA,"W.3","W.3.9"
20,2013,NA,NA,"W.3","W.3.9"
1,2021,11,NA,"W.4","W.4.10"
2,2014,8,0,"W.4","W.4.10"
3,2013,0,0,"W.4","W.4.10"
4,2013,0,0,"W.4","W.4.10"
5,2013,NA,NA,"W.4","W.4.10"
6,2017,NA,NA,"W.4","W.4.10"
7,2008,NA,NA,"W.4","W.4.10"
8,2004,NA,NA,"W.4","W.4.10"
9,2005,NA,NA,"W.4","W.4.10"
10,2011,NA,NA,"W.4","W.4.10"
11,2020,NA,NA,"W.4","W.4.10"
12,2003,NA,NA,"W.4","W.4.10"
13,2012,NA,NA,"W.4","W.4.10"
14,2015,NA,NA,"W.4","W.4.10"
15,2020,NA,NA,"W.4","W.4.10"
16,2020,NA,NA,"W.4","W.4.10"
17,2009,NA,NA,"W.4","W.4.10"
18,2007,NA,NA,"W.4","W.4.10"
19,2018,NA,NA,"W.4","W.4.10"
20,2013,NA,NA,"W.4","W.4.10"
1,2021,20,NA,"E.1","E.1.11"
2,2014,14,6,"E.1","E.1.11"
3,2013,16,1,"E.1","E.1.11"
4,2013,8,0,"E.1","E.1.11"
5,2013,10,4,"E.1","E.1.11"
6,2017,13,0,"E.1","E.1.11"
7,2008,10,0,"E.1","E.1.11"
8,2004,18,0,"E.1","E.1.11"
