"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2014,26,NA,"W.1","W.1.1"
2,2010,37,4,"W.1","W.1.1"
3,2005,31,5,"W.1","W.1.1"
4,2003,31,7,"W.1","W.1.1"
5,2018,15,0,"W.1","W.1.1"
6,2021,28,7,"W.1","W.1.1"
7,2005,31,8,"W.1","W.1.1"
8,2016,18,12,"W.1","W.1.1"
9,2019,28,2,"W.1","W.1.1"
10,2014,18,10,"W.1","W.1.1"
11,2021,22,0,"W.1","W.1.1"
12,2019,30,15,"W.1","W.1.1"
13,2004,22,13,"W.1","W.1.1"
14,2012,17,0,"W.1","W.1.1"
15,2008,29,18,"W.1","W.1.1"
16,2016,23,0,"W.1","W.1.1"
17,2007,29,0,"W.1","W.1.1"
18,2012,22,7,"W.1","W.1.1"
19,2017,19,9,"W.1","W.1.1"
20,2009,25,11,"W.1","W.1.1"
1,2014,11,NA,"E.5","E.5.2"
2,2010,20,4,"E.5","E.5.2"
3,2005,14,0,"E.5","E.5.2"
4,2003,17,0,"E.5","E.5.2"
5,2018,0,0,"E.5","E.5.2"
6,2021,0,0,"E.5","E.5.2"
7,2005,NA,NA,"E.5","E.5.2"
8,2016,NA,NA,"E.5","E.5.2"
9,2019,NA,NA,"E.5","E.5.2"
10,2014,NA,NA,"E.5","E.5.2"
11,2021,NA,NA,"E.5","E.5.2"
12,2019,NA,NA,"E.5","E.5.2"
13,2004,NA,NA,"E.5","E.5.2"
14,2012,NA,NA,"E.5","E.5.2"
15,2008,NA,NA,"E.5","E.5.2"
16,2016,NA,NA,"E.5","E.5.2"
17,2007,NA,NA,"E.5","E.5.2"
18,2012,NA,NA,"E.5","E.5.2"
19,2017,NA,NA,"E.5","E.5.2"
20,2009,NA,NA,"E.5","E.5.2"
1,2014,23,NA,"W.3","W.3.3"
2,2010,32,9,"W.3","W.3.3"
3,2005,30,0,"W.3","W.3.3"
4,2003,28,13,"W.3","W.3.3"
5,2018,16,6,"W.3","W.3.3"
6,2021,25,4,"W.3","W.3.3"
7,2005,30,6,"W.3","W.3.3"
8,2016,17,12,"W.3","W.3.3"
9,2019,28,5,"W.3","W.3.3"
10,2014,20,18,"W.3","W.3.3"
11,2021,0,0,"W.3","W.3.3"
12,2019,0,0,"W.3","W.3.3"
13,2004,NA,NA,"W.3","W.3.3"
14,2012,NA,NA,"W.3","W.3.3"
15,2008,NA,NA,"W.3","W.3.3"
16,2016,NA,NA,"W.3","W.3.3"
17,2007,NA,NA,"W.3","W.3.3"
18,2012,NA,NA,"W.3","W.3.3"
