"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2013,14,NA,"E.4","E.4.1"
2,2006,13,0,"E.4","E.4.1"
3,2014,4,0,"E.4","E.4.1"
4,2016,3,0,"E.4","E.4.1"
5,2014,2,0,"E.4","E.4.1"
6,2006,2,0,"E.4","E.4.1"
7,2019,1,0,"E.4","E.4.1"
8,2016,2,0,"E.4","E.4.1"
9,2013,3,0,"E.4","E.4.1"
10,2012,4,0,"E.4","E.4.1"
11,2004,1,8,"E.4","E.4.1"
12,2013,0,0,"E.4","E.4.1"
13,2005,0,0,"E.4","E.4.1"
14,2008,NA,NA,"E.4","E.4.1"
15,2006,NA,NA,"E.4","E.4.1"
16,2010,NA,NA,"E.4","E.4.1"
17,2004,NA,NA,"E.4","E.4.1"
18,2003,NA,NA,"E.4","E.4.1"
19,2013,NA,NA,"E.4","E.4.1"
20,2010,NA,NA,"E.4","E.4.1"
21,2019,NA,NA,"E.4","E.4.1"
22,2014,NA,NA,"E.4","E.4.1"
23,2018,NA,NA,"E.4","E.4.1"
24,2016,NA,NA,"E.4","E.4.1"
25,2020,NA,NA,"E.4","E.4.1"
26,2012,NA,NA,"E.4","E.4.1"
27,2002,NA,NA,"E.4","E.4.1"
28,2010,NA,NA,"E.4","E.4.1"
29,2011,NA,NA,"E.4","E.4.1"
30,2019,NA,NA,"E.4","E.4.1"
31,2007,NA,NA,"E.4","E.4.1"
32,2012,NA,NA,"E.4","E.4.1"
33,2011,NA,NA,"E.4","E.4.1"
34,2020,NA,NA,"E.4","E.4.1"
35,2021,NA,NA,"E.4","E.4.1"
36,2006,NA,NA,"E.4","E.4.1"
37,2003,NA,NA,"E.4","E.4.1"
38,2002,NA,NA,"E.4","E.4.1"
39,2015,NA,NA,"E.4","E.4.1"
40,2014,NA,NA,"E.4","E.4.1"
1,2013,17,NA,"W.2","W.2.2"
2,2006,5,0,"W.2","W.2.2"
3,2014,3,0,"W.2","W.2.2"
4,2016,0,0,"W.2","W.2.2"
5,2014,0,0,"W.2","W.2.2"
6,2006,NA,NA,"W.2","W.2.2"
7,2019,NA,NA,"W.2","W.2.2"
8,2016,NA,NA,"W.2","W.2.2"
9,2013,NA,NA,"W.2","W.2.2"
10,2012,NA,NA,"W.2","W.2.2"
11,2004,NA,NA,"W.2","W.2.2"
12,2013,NA,NA,"W.2","W.2.2"
13,2005,NA,NA,"W.2","W.2.2"
14,2008,NA,NA,"W.2","W.2.2"
15,2006,NA,NA,"W.2","W.2.2"
16,2010,NA,NA,"W.2","W.2.2"
17,2004,NA,NA,"W.2","W.2.2"
18,2003,NA,NA,"W.2","W.2.2"
19,2013,NA,NA,"W.2","W.2.2"
20,2010,NA,NA,"W.2","W.2.2"
21,2019,NA,NA,"W.2","W.2.2"
22,2014,NA,NA,"W.2","W.2.2"
23,2018,NA,NA,"W.2","W.2.2"
24,2016,NA,NA,"W.2","W.2.2"
25,2020,NA,NA,"W.2","W.2.2"
26,2012,NA,NA,"W.2","W.2.2"
27,2002,NA,NA,"W.2","W.2.2"
28,2010,NA,NA,"W.2","W.2.2"
29,2011,NA,NA,"W.2","W.2.2"
30,2019,NA,NA,"W.2","W.2.2"
31,2007,NA,NA,"W.2","W.2.2"
32,2012,NA,NA,"W.2","W.2.2"
33,2011,NA,NA,"W.2","W.2.2"
34,2020,NA,NA,"W.2","W.2.2"
35,2021,NA,NA,"W.2","W.2.2"
36,2006,NA,NA,"W.2","W.2.2"
37,2003,NA,NA,"W.2","W.2.2"
38,2002,NA,NA,"W.2","W.2.2"
39,2015,NA,NA,"W.2","W.2.2"
40,2014,NA,NA,"W.2","W.2.2"
1,2013,26,NA,"E.5","E.5.3"
2,2006,14,0,"E.5","E.5.3"
3,2014,2,2,"E.5","E.5.3"
4,2016,2,0,"E.5","E.5.3"
5,2014,4,0,"E.5","E.5.3"
6,2006,4,0,"E.5","E.5.3"
7,2019,0,0,"E.5","E.5.3"
8,2016,0,0,"E.5","E.5.3"
9,2013,NA,NA,"E.5","E.5.3"
10,2012,NA,NA,"E.5","E.5.3"
11,2004,NA,NA,"E.5","E.5.3"
12,2013,NA,NA,"E.5","E.5.3"
13,2005,NA,NA,"E.5","E.5.3"
14,2008,NA,NA,"E.5","E.5.3"
15,2006,NA,NA,"E.5","E.5.3"
16,2010,NA,NA,"E.5","E.5.3"
17,2004,NA,NA,"E.5","E.5.3"
18,2003,NA,NA,"E.5","E.5.3"
19,2013,NA,NA,"E.5","E.5.3"
20,2010,NA,NA,"E.5","E.5.3"
21,2019,NA,NA,"E.5","E.5.3"
22,2014,NA,NA,"E.5","E.5.3"
