"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2009,7,NA,"W.4","W.4.1"
2,2020,9,0,"W.4","W.4.1"
3,2005,31,6,"W.4","W.4.1"
4,2010,8,1,"W.4","W.4.1"
5,2021,18,8,"W.4","W.4.1"
6,2011,0,0,"W.4","W.4.1"
7,2004,0,0,"W.4","W.4.1"
8,2004,NA,NA,"W.4","W.4.1"
9,2012,NA,NA,"W.4","W.4.1"
10,2009,NA,NA,"W.4","W.4.1"
11,2007,NA,NA,"W.4","W.4.1"
12,2016,NA,NA,"W.4","W.4.1"
13,2005,NA,NA,"W.4","W.4.1"
14,2015,NA,NA,"W.4","W.4.1"
15,2017,NA,NA,"W.4","W.4.1"
16,2014,NA,NA,"W.4","W.4.1"
17,2013,NA,NA,"W.4","W.4.1"
18,2009,NA,NA,"W.4","W.4.1"
19,2008,NA,NA,"W.4","W.4.1"
20,2002,NA,NA,"W.4","W.4.1"
1,2009,235,NA,"W.1","W.1.2"
2,2020,108,140,"W.1","W.1.2"
3,2005,89,187,"W.1","W.1.2"
4,2010,434,238,"W.1","W.1.2"
5,2021,80,171,"W.1","W.1.2"
6,2011,79,123,"W.1","W.1.2"
7,2004,308,11,"W.1","W.1.2"
8,2004,0,0,"W.1","W.1.2"
9,2012,0,0,"W.1","W.1.2"
10,2009,NA,NA,"W.1","W.1.2"
11,2007,NA,NA,"W.1","W.1.2"
12,2016,NA,NA,"W.1","W.1.2"
13,2005,NA,NA,"W.1","W.1.2"
14,2015,NA,NA,"W.1","W.1.2"
15,2017,NA,NA,"W.1","W.1.2"
16,2014,NA,NA,"W.1","W.1.2"
17,2013,NA,NA,"W.1","W.1.2"
18,2009,NA,NA,"W.1","W.1.2"
19,2008,NA,NA,"W.1","W.1.2"
20,2002,NA,NA,"W.1","W.1.2"
1,2009,235,NA,"E.7","E.7.3"
2,2020,216,205,"E.7","E.7.3"
3,2005,476,71,"E.7","E.7.3"
4,2010,600,230,"E.7","E.7.3"
5,2021,312,81,"E.7","E.7.3"
6,2011,129,224,"E.7","E.7.3"
7,2004,147,110,"E.7","E.7.3"
8,2004,110,128,"E.7","E.7.3"
9,2012,151,531,"E.7","E.7.3"
10,2009,462,111,"E.7","E.7.3"
11,2007,206,306,"E.7","E.7.3"
12,2016,0,0,"E.7","E.7.3"
13,2005,0,0,"E.7","E.7.3"
14,2015,NA,NA,"E.7","E.7.3"
15,2017,NA,NA,"E.7","E.7.3"
16,2014,NA,NA,"E.7","E.7.3"
17,2013,NA,NA,"E.7","E.7.3"
18,2009,NA,NA,"E.7","E.7.3"
19,2008,NA,NA,"E.7","E.7.3"
20,2002,NA,NA,"E.7","E.7.3"
1,2009,7,NA,"W.5","W.5.4"
