"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","InflYesNo","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp"
1,2004,23,NA,"E.2","E.2.1",1,1,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
2,2007,32,0,"E.2","E.2.1",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2007,32,0,"E.2","E.2.1",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
4,2016,18,12,"E.2","E.2.1",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
5,2003,27,0,"E.2","E.2.1",1,1,1,1,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2011,NA,NA,"E.2","E.2.1",1,0,0,1,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
1,2004,1,NA,"E.6","E.6.2",1,1,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
2,2007,2,0,"E.6","E.6.2",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2007,4,0,"E.6","E.6.2",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
4,2016,4,0,"E.6","E.6.2",1,1,1,1,0,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
5,2003,3,0,"E.6","E.6.2",1,1,1,1,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2011,NA,NA,"E.6","E.6.2",1,0,0,1,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
1,2004,20,NA,"W.5","W.5.3",1,1,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
2,2007,22,9,"W.5","W.5.3",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2007,30,9,"W.5","W.5.3",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
4,2016,12,5,"W.5","W.5.3",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
5,2003,26,2,"W.5","W.5.3",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2011,14,0,"W.5","W.5.3",1,1,1,1,0,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
7,2015,29,0,"W.5","W.5.3",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
8,2009,18,52,"W.5","W.5.3",1,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
9,2005,25,0,"W.5","W.5.3",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
10,2011,16,6,"W.5","W.5.3",1,1,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
11,2020,NA,NA,"W.5","W.5.3",1,NA,0,0,NA,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
12,2005,24,0,"W.5","W.5.3",1,1,2,2,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
13,2009,NA,NA,"W.5","W.5.3",1,NA,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
14,2020,18,36,"W.5","W.5.3",1,1,2,2,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
15,2002,NA,NA,"W.5","W.5.3",1,NA,0,0,NA,116.7060027,51.88000154,103.1949987,14.03625035,0.464250049,17.14900088
16,2008,24,0,"W.5","W.5.3",1,1,2,2,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068
17,2021,NA,NA,"W.5","W.5.3",1,NA,0,0,NA,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453
18,2002,NA,NA,"W.5","W.5.3",1,0,0,2,NA,116.7060027,51.88000154,103.1949987,14.03625035,0.464250049,17.14900088
1,2004,3,NA,"E.5","E.5.4",1,1,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
2,2007,6,11,"E.5","E.5.4",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
3,2007,8,0,"E.5","E.5.4",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
4,2016,3,2,"E.5","E.5.4",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
5,2003,8,1,"E.5","E.5.4",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2011,5,0,"E.5","E.5.4",1,1,1,1,0,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
7,2015,11,0,"E.5","E.5.4",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
8,2009,4,0,"E.5","E.5.4",1,1,1,1,0,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
9,2005,5,0,"E.5","E.5.4",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
10,2011,2,0,"E.5","E.5.4",1,1,1,1,0,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
11,2020,NA,NA,"E.5","E.5.4",1,NA,0,0,NA,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
12,2005,5,0,"E.5","E.5.4",1,1,2,2,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
13,2009,NA,NA,"E.5","E.5.4",1,NA,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
14,2020,10,0,"E.5","E.5.4",1,1,2,2,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
