"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","InflYesNo","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp"
1,2003,16,NA,"E.2","E.2.1",1,1,0,0,NA,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
2,2005,30,24,"E.2","E.2.1",1,1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2017,21,18,"E.2","E.2.1",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
4,2016,23,11,"E.2","E.2.1",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
5,2011,NA,NA,"E.2","E.2.1",1,0,0,1,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
1,2003,4,NA,"E.2","E.2.2",1,1,0,0,NA,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
2,2005,NA,NA,"E.2","E.2.2",1,0,0,1,NA,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
1,2003,4,NA,"E.2","E.2.3",1,1,0,0,NA,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
2,2005,NA,NA,"E.2","E.2.3",1,0,0,1,NA,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
1,2003,4,NA,"W.3","W.3.4",1,1,0,0,NA,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
2,2005,NA,NA,"W.3","W.3.4",1,0,0,1,NA,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
1,2003,1,NA,"E.1","E.1.5",1,1,0,0,NA,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
2,2005,1,1,"E.1","E.1.5",1,1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2017,NA,NA,"E.1","E.1.5",1,0,0,1,NA,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
1,2003,243,NA,"E.5","E.5.6",1,1,0,0,NA,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
2,2005,300,75,"E.5","E.5.6",1,1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2017,185,326,"E.5","E.5.6",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
4,2016,199,276,"E.5","E.5.6",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
5,2011,202,60,"E.5","E.5.6",1,1,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
6,2017,185,161,"E.5","E.5.6",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
7,2018,182,239,"E.5","E.5.6",1,1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
8,2013,215,54,"E.5","E.5.6",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
9,2003,300,93,"E.5","E.5.6",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
10,2013,213,342,"E.5","E.5.6",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
11,2008,263,53,"E.5","E.5.6",1,1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068
12,2011,NA,NA,"E.5","E.5.6",1,0,0,1,NA,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
1,2003,16,NA,"E.5","E.5.7",1,1,0,0,NA,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
2,2005,33,0,"E.5","E.5.7",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2017,NA,NA,"E.5","E.5.7",1,0,0,1,NA,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
1,2003,249,NA,"E.1","E.1.8",1,1,0,0,NA,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
2,2005,300,96,"E.1","E.1.8",1,1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2017,191,75,"E.1","E.1.8",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
4,2016,200,69,"E.1","E.1.8",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
5,2011,210,81,"E.1","E.1.8",1,1,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
