"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2012,1,NA,"E.6","E.6.1"
2,2017,0,0,"E.6","E.6.1"
3,2019,0,0,"E.6","E.6.1"
4,2010,NA,NA,"E.6","E.6.1"
5,2017,NA,NA,"E.6","E.6.1"
6,2012,NA,NA,"E.6","E.6.1"
7,2003,NA,NA,"E.6","E.6.1"
8,2004,NA,NA,"E.6","E.6.1"
9,2008,NA,NA,"E.6","E.6.1"
10,2011,NA,NA,"E.6","E.6.1"
11,2002,NA,NA,"E.6","E.6.1"
12,2018,NA,NA,"E.6","E.6.1"
13,2017,NA,NA,"E.6","E.6.1"
14,2020,NA,NA,"E.6","E.6.1"
15,2010,NA,NA,"E.6","E.6.1"
16,2010,NA,NA,"E.6","E.6.1"
17,2014,NA,NA,"E.6","E.6.1"
18,2005,NA,NA,"E.6","E.6.1"
19,2004,NA,NA,"E.6","E.6.1"
20,2006,NA,NA,"E.6","E.6.1"
1,2012,5,NA,"E.3","E.3.2"
2,2017,7,393,"E.3","E.3.2"
3,2019,0,0,"E.3","E.3.2"
4,2010,0,0,"E.3","E.3.2"
5,2017,NA,NA,"E.3","E.3.2"
6,2012,NA,NA,"E.3","E.3.2"
7,2003,NA,NA,"E.3","E.3.2"
8,2004,NA,NA,"E.3","E.3.2"
9,2008,NA,NA,"E.3","E.3.2"
10,2011,NA,NA,"E.3","E.3.2"
11,2002,NA,NA,"E.3","E.3.2"
12,2018,NA,NA,"E.3","E.3.2"
13,2017,NA,NA,"E.3","E.3.2"
14,2020,NA,NA,"E.3","E.3.2"
15,2010,NA,NA,"E.3","E.3.2"
16,2010,NA,NA,"E.3","E.3.2"
17,2014,NA,NA,"E.3","E.3.2"
18,2005,NA,NA,"E.3","E.3.2"
19,2004,NA,NA,"E.3","E.3.2"
20,2006,NA,NA,"E.3","E.3.2"
1,2012,3,NA,"E.3","E.3.3"
2,2017,0,0,"E.3","E.3.3"
3,2019,0,0,"E.3","E.3.3"
4,2010,NA,NA,"E.3","E.3.3"
5,2017,NA,NA,"E.3","E.3.3"
6,2012,NA,NA,"E.3","E.3.3"
7,2003,NA,NA,"E.3","E.3.3"
8,2004,NA,NA,"E.3","E.3.3"
9,2008,NA,NA,"E.3","E.3.3"
10,2011,NA,NA,"E.3","E.3.3"
11,2002,NA,NA,"E.3","E.3.3"
12,2018,NA,NA,"E.3","E.3.3"
13,2017,NA,NA,"E.3","E.3.3"
14,2020,NA,NA,"E.3","E.3.3"
15,2010,NA,NA,"E.3","E.3.3"
16,2010,NA,NA,"E.3","E.3.3"
17,2014,NA,NA,"E.3","E.3.3"
18,2005,NA,NA,"E.3","E.3.3"
19,2004,NA,NA,"E.3","E.3.3"
20,2006,NA,NA,"E.3","E.3.3"
1,2012,1,NA,"W.1","W.1.4"
2,2017,0,0,"W.1","W.1.4"
3,2019,0,0,"W.1","W.1.4"
4,2010,NA,NA,"W.1","W.1.4"
5,2017,NA,NA,"W.1","W.1.4"
6,2012,NA,NA,"W.1","W.1.4"
7,2003,NA,NA,"W.1","W.1.4"
8,2004,NA,NA,"W.1","W.1.4"
9,2008,NA,NA,"W.1","W.1.4"
10,2011,NA,NA,"W.1","W.1.4"
11,2002,NA,NA,"W.1","W.1.4"
12,2018,NA,NA,"W.1","W.1.4"
13,2017,NA,NA,"W.1","W.1.4"
14,2020,NA,NA,"W.1","W.1.4"
15,2010,NA,NA,"W.1","W.1.4"
16,2010,NA,NA,"W.1","W.1.4"
17,2014,NA,NA,"W.1","W.1.4"
18,2005,NA,NA,"W.1","W.1.4"
19,2004,NA,NA,"W.1","W.1.4"
20,2006,NA,NA,"W.1","W.1.4"
1,2012,1,NA,"E.4","E.4.5"
2,2017,0,0,"E.4","E.4.5"
3,2019,0,0,"E.4","E.4.5"
4,2010,NA,NA,"E.4","E.4.5"
5,2017,NA,NA,"E.4","E.4.5"
6,2012,NA,NA,"E.4","E.4.5"
7,2003,NA,NA,"E.4","E.4.5"
8,2004,NA,NA,"E.4","E.4.5"
9,2008,NA,NA,"E.4","E.4.5"
10,2011,NA,NA,"E.4","E.4.5"
11,2002,NA,NA,"E.4","E.4.5"
12,2018,NA,NA,"E.4","E.4.5"
13,2017,NA,NA,"E.4","E.4.5"
14,2020,NA,NA,"E.4","E.4.5"
15,2010,NA,NA,"E.4","E.4.5"
16,2010,NA,NA,"E.4","E.4.5"
17,2014,NA,NA,"E.4","E.4.5"
18,2005,NA,NA,"E.4","E.4.5"
19,2004,NA,NA,"E.4","E.4.5"
20,2006,NA,NA,"E.4","E.4.5"
1,2012,1,NA,"E.7","E.7.6"
2,2017,5,0,"E.7","E.7.6"
3,2019,2,139,"E.7","E.7.6"
4,2010,0,0,"E.7","E.7.6"
5,2017,0,0,"E.7","E.7.6"
6,2012,NA,NA,"E.7","E.7.6"
7,2003,NA,NA,"E.7","E.7.6"
8,2004,NA,NA,"E.7","E.7.6"
9,2008,NA,NA,"E.7","E.7.6"
10,2011,NA,NA,"E.7","E.7.6"
11,2002,NA,NA,"E.7","E.7.6"
12,2018,NA,NA,"E.7","E.7.6"
13,2017,NA,NA,"E.7","E.7.6"
14,2020,NA,NA,"E.7","E.7.6"
15,2010,NA,NA,"E.7","E.7.6"
16,2010,NA,NA,"E.7","E.7.6"
17,2014,NA,NA,"E.7","E.7.6"
18,2005,NA,NA,"E.7","E.7.6"
19,2004,NA,NA,"E.7","E.7.6"
20,2006,NA,NA,"E.7","E.7.6"
1,2012,1,NA,"E.3","E.3.7"
2,2017,0,0,"E.3","E.3.7"
3,2019,0,0,"E.3","E.3.7"
4,2010,NA,NA,"E.3","E.3.7"
5,2017,NA,NA,"E.3","E.3.7"
