"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","InflYesNo","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp"
1,2007,3,NA,"W.5","W.5.1",1,1,0,0,NA,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
2,2018,6,1,"W.5","W.5.1",1,1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
3,2017,3,0,"W.5","W.5.1",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
4,2015,8,0,"W.5","W.5.1",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
5,2004,2,5,"W.5","W.5.1",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
6,2004,6,0,"W.5","W.5.1",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
7,2004,4,1,"W.5","W.5.1",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
8,2019,6,6,"W.5","W.5.1",1,1,1,1,1,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486
9,2018,1,0,"W.5","W.5.1",1,1,1,1,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
10,2016,5,0,"W.5","W.5.1",1,1,1,1,0,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
11,2003,NA,NA,"W.5","W.5.1",1,NA,0,0,NA,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
12,2002,6,0,"W.5","W.5.1",1,1,2,2,0,116.7060027,51.88000154,103.1949987,14.03625035,0.464250049,17.14900088
13,2009,NA,NA,"W.5","W.5.1",1,NA,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
14,2014,4,0,"W.5","W.5.1",1,1,2,2,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001
15,2015,NA,NA,"W.5","W.5.1",1,NA,0,0,NA,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
16,2007,NA,NA,"W.5","W.5.1",1,0,0,2,NA,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
1,2007,14,NA,"W.4","W.4.2",1,1,0,0,NA,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
2,2018,10,0,"W.4","W.4.2",1,1,1,1,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
3,2017,12,0,"W.4","W.4.2",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
4,2015,25,0,"W.4","W.4.2",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
5,2004,18,3,"W.4","W.4.2",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
6,2004,14,9,"W.4","W.4.2",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
7,2004,NA,NA,"W.4","W.4.2",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2007,17,NA,"E.3","E.3.3",1,1,0,0,NA,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
2,2018,NA,NA,"E.3","E.3.3",1,0,0,1,NA,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
1,2007,17,NA,"W.3","W.3.4",1,1,0,0,NA,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
2,2018,16,9,"W.3","W.3.4",1,1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
