"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp","InflYesNo"
1,2021,1,0,"W.3","W.3.1",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,NA,NA,"W.3","W.3.1",1,0,0,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,NA
1,2021,1,0,"W.4","W.4.2",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,NA,NA,"W.4","W.4.2",1,0,0,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,NA
1,2021,1,0,"E.4","E.4.3",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,2,0,"E.4","E.4.3",1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0
3,2005,3,0,"E.4","E.4.3",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,0
4,2017,NA,NA,"E.4","E.4.3",1,0,0,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,NA
1,2021,5,0,"W.1","W.1.4",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,NA,NA,"W.1","W.1.4",1,0,0,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,NA
1,2021,1,0,"W.1","W.1.5",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,2,0,"W.1","W.1.5",1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,0
3,2005,3,64,"W.1","W.1.5",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1
4,2017,NA,NA,"W.1","W.1.5",1,0,0,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,NA
1,2021,1,0,"W.2","W.2.6",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,NA,NA,"W.2","W.2.6",1,0,0,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,NA
1,2021,3,0,"E.3","E.3.7",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,6,228,"E.3","E.3.7",1,1,1,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,1
3,2005,9,513,"E.3","E.3.7",1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,1
4,2017,NA,NA,"E.3","E.3.7",1,0,0,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,NA
1,2021,1,0,"E.2","E.2.8",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,NA,NA,"E.2","E.2.8",1,0,0,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,NA
1,2021,5,0,"W.2","W.2.9",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,NA,NA,"W.2","W.2.9",1,0,0,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,NA
1,2021,1,0,"E.4","E.4.10",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,NA,NA,"E.4","E.4.10",1,0,0,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,NA
1,2021,1,0,"E.5","E.5.11",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,NA,NA,"E.5","E.5.11",1,0,0,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,NA
1,2021,3,0,"E.7","E.7.12",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
2,2018,NA,NA,"E.7","E.7.12",1,0,0,1,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,NA
1,2021,3,0,"W.5","W.5.13",1,1,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,0
