"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2004,43,NA,"W.4","W.4.1"
2,2019,0,0,"W.4","W.4.1"
3,2015,0,0,"W.4","W.4.1"
4,2017,NA,NA,"W.4","W.4.1"
5,2002,NA,NA,"W.4","W.4.1"
6,2010,NA,NA,"W.4","W.4.1"
7,2012,NA,NA,"W.4","W.4.1"
8,2014,NA,NA,"W.4","W.4.1"
9,2006,NA,NA,"W.4","W.4.1"
10,2009,NA,NA,"W.4","W.4.1"
11,2014,NA,NA,"W.4","W.4.1"
12,2016,NA,NA,"W.4","W.4.1"
13,2004,NA,NA,"W.4","W.4.1"
14,2012,NA,NA,"W.4","W.4.1"
15,2018,NA,NA,"W.4","W.4.1"
16,2002,NA,NA,"W.4","W.4.1"
17,2018,NA,NA,"W.4","W.4.1"
18,2003,NA,NA,"W.4","W.4.1"
19,2005,NA,NA,"W.4","W.4.1"
20,2009,NA,NA,"W.4","W.4.1"
1,2004,55,NA,"W.1","W.1.2"
2,2019,67,77,"W.1","W.1.2"
3,2015,71,27,"W.1","W.1.2"
4,2017,43,112,"W.1","W.1.2"
5,2002,24,39,"W.1","W.1.2"
6,2010,86,21,"W.1","W.1.2"
7,2012,0,0,"W.1","W.1.2"
8,2014,0,0,"W.1","W.1.2"
9,2006,NA,NA,"W.1","W.1.2"
10,2009,NA,NA,"W.1","W.1.2"
11,2014,NA,NA,"W.1","W.1.2"
12,2016,NA,NA,"W.1","W.1.2"
13,2004,NA,NA,"W.1","W.1.2"
14,2012,NA,NA,"W.1","W.1.2"
15,2018,NA,NA,"W.1","W.1.2"
16,2002,NA,NA,"W.1","W.1.2"
17,2018,NA,NA,"W.1","W.1.2"
18,2003,NA,NA,"W.1","W.1.2"
19,2005,NA,NA,"W.1","W.1.2"
20,2009,NA,NA,"W.1","W.1.2"
1,2004,199,NA,"E.1","E.1.3"
2,2019,257,233,"E.1","E.1.3"
3,2015,174,61,"E.1","E.1.3"
4,2017,109,137,"E.1","E.1.3"
5,2002,88,201,"E.1","E.1.3"
6,2010,424,69,"E.1","E.1.3"
7,2012,164,228,"E.1","E.1.3"
8,2014,98,167,"E.1","E.1.3"
9,2006,353,60,"E.1","E.1.3"
10,2009,163,151,"E.1","E.1.3"
11,2014,0,0,"E.1","E.1.3"
12,2016,0,0,"E.1","E.1.3"
13,2004,NA,NA,"E.1","E.1.3"
14,2012,NA,NA,"E.1","E.1.3"
