"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","InflYesNo","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp"
1,2009,1,NA,"W.4","W.4.1",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,NA,NA,"W.4","W.4.1",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2009,1,NA,"W.1","W.1.2",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,NA,NA,"W.1","W.1.2",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2009,1,NA,"W.2","W.2.3",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,3,0,"W.2","W.2.3",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
3,2015,10,324,"W.2","W.2.3",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
4,2009,NA,NA,"W.2","W.2.3",1,0,0,1,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
1,2009,5,NA,"W.5","W.5.4",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,NA,NA,"W.5","W.5.4",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2009,7,NA,"W.1","W.1.5",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,NA,NA,"W.1","W.1.5",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2009,1,NA,"E.1","E.1.6",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,NA,NA,"E.1","E.1.6",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2009,1,NA,"E.1","E.1.7",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,NA,NA,"E.1","E.1.7",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2009,1,NA,"W.5","W.5.8",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,NA,NA,"W.5","W.5.8",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2009,1,NA,"E.2","E.2.9",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,NA,NA,"E.2","E.2.9",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2009,1,NA,"W.2","W.2.10",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,NA,NA,"W.2","W.2.10",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2009,1,NA,"E.2","E.2.11",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,NA,NA,"E.2","E.2.11",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2009,1,NA,"E.3","E.3.12",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,4,0,"E.3","E.3.12",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
3,2015,4,123,"E.3","E.3.12",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
4,2009,5,0,"E.3","E.3.12",1,1,1,1,0,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
5,2007,6,0,"E.3","E.3.12",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
6,2018,NA,NA,"E.3","E.3.12",1,0,0,1,NA,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
1,2009,1,NA,"E.7","E.7.13",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,2,0,"E.7","E.7.13",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
3,2015,6,0,"E.7","E.7.13",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
4,2009,1,687,"E.7","E.7.13",1,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
5,2007,3,0,"E.7","E.7.13",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
6,2018,NA,NA,"E.7","E.7.13",1,0,0,1,NA,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
1,2009,1,NA,"W.5","W.5.14",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,2,175,"W.5","W.5.14",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
3,2015,1,262,"W.5","W.5.14",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
4,2009,3,242,"W.5","W.5.14",1,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
5,2007,8,0,"W.5","W.5.14",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
6,2018,1,0,"W.5","W.5.14",1,1,1,1,0,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
7,2020,1,0,"W.5","W.5.14",1,1,1,1,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
8,2008,1,0,"W.5","W.5.14",1,1,1,1,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068
9,2018,NA,NA,"W.5","W.5.14",1,0,0,1,NA,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029
1,2009,1,NA,"W.1","W.1.15",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,4,0,"W.1","W.1.15",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
3,2015,3,250,"W.1","W.1.15",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
4,2009,NA,NA,"W.1","W.1.15",1,0,0,1,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
1,2009,2,NA,"W.1","W.1.16",1,1,0,0,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
2,2004,5,0,"W.1","W.1.16",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
3,2015,9,0,"W.1","W.1.16",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
4,2009,5,1024,"W.1","W.1.16",1,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
5,2007,NA,NA,"W.1","W.1.16",1,0,0,1,NA,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
