"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2008,8,NA,"E.2","E.2.1"
2,2013,11,0,"E.2","E.2.1"
3,2019,16,0,"E.2","E.2.1"
4,2013,0,0,"E.2","E.2.1"
5,2002,0,0,"E.2","E.2.1"
6,2006,NA,NA,"E.2","E.2.1"
7,2009,NA,NA,"E.2","E.2.1"
8,2002,NA,NA,"E.2","E.2.1"
9,2014,NA,NA,"E.2","E.2.1"
10,2003,NA,NA,"E.2","E.2.1"
11,2019,NA,NA,"E.2","E.2.1"
12,2012,NA,NA,"E.2","E.2.1"
13,2002,NA,NA,"E.2","E.2.1"
14,2008,NA,NA,"E.2","E.2.1"
15,2007,NA,NA,"E.2","E.2.1"
16,2013,NA,NA,"E.2","E.2.1"
17,2020,NA,NA,"E.2","E.2.1"
18,2011,NA,NA,"E.2","E.2.1"
19,2011,NA,NA,"E.2","E.2.1"
20,2006,NA,NA,"E.2","E.2.1"
21,2011,NA,NA,"E.2","E.2.1"
22,2014,NA,NA,"E.2","E.2.1"
23,2020,NA,NA,"E.2","E.2.1"
24,2020,NA,NA,"E.2","E.2.1"
25,2002,NA,NA,"E.2","E.2.1"
26,2005,NA,NA,"E.2","E.2.1"
27,2021,NA,NA,"E.2","E.2.1"
28,2006,NA,NA,"E.2","E.2.1"
29,2006,NA,NA,"E.2","E.2.1"
30,2003,NA,NA,"E.2","E.2.1"
31,2018,NA,NA,"E.2","E.2.1"
32,2009,NA,NA,"E.2","E.2.1"
33,2006,NA,NA,"E.2","E.2.1"
34,2004,NA,NA,"E.2","E.2.1"
35,2002,NA,NA,"E.2","E.2.1"
36,2020,NA,NA,"E.2","E.2.1"
37,2003,NA,NA,"E.2","E.2.1"
38,2020,NA,NA,"E.2","E.2.1"
39,2004,NA,NA,"E.2","E.2.1"
40,2011,NA,NA,"E.2","E.2.1"
1,2008,17,NA,"E.4","E.4.2"
2,2013,38,0,"E.4","E.4.2"
3,2019,22,0,"E.4","E.4.2"
4,2013,0,0,"E.4","E.4.2"
5,2002,0,0,"E.4","E.4.2"
6,2006,NA,NA,"E.4","E.4.2"
7,2009,NA,NA,"E.4","E.4.2"
8,2002,NA,NA,"E.4","E.4.2"
9,2014,NA,NA,"E.4","E.4.2"
10,2003,NA,NA,"E.4","E.4.2"
11,2019,NA,NA,"E.4","E.4.2"
12,2012,NA,NA,"E.4","E.4.2"
13,2002,NA,NA,"E.4","E.4.2"
14,2008,NA,NA,"E.4","E.4.2"
15,2007,NA,NA,"E.4","E.4.2"
16,2013,NA,NA,"E.4","E.4.2"
17,2020,NA,NA,"E.4","E.4.2"
18,2011,NA,NA,"E.4","E.4.2"
19,2011,NA,NA,"E.4","E.4.2"
20,2006,NA,NA,"E.4","E.4.2"
21,2011,NA,NA,"E.4","E.4.2"
22,2014,NA,NA,"E.4","E.4.2"
23,2020,NA,NA,"E.4","E.4.2"
24,2020,NA,NA,"E.4","E.4.2"
25,2002,NA,NA,"E.4","E.4.2"
26,2005,NA,NA,"E.4","E.4.2"
27,2021,NA,NA,"E.4","E.4.2"
28,2006,NA,NA,"E.4","E.4.2"
29,2006,NA,NA,"E.4","E.4.2"
30,2003,NA,NA,"E.4","E.4.2"
31,2018,NA,NA,"E.4","E.4.2"
32,2009,NA,NA,"E.4","E.4.2"
33,2006,NA,NA,"E.4","E.4.2"
34,2004,NA,NA,"E.4","E.4.2"
35,2002,NA,NA,"E.4","E.4.2"
36,2020,NA,NA,"E.4","E.4.2"
37,2003,NA,NA,"E.4","E.4.2"
38,2020,NA,NA,"E.4","E.4.2"
39,2004,NA,NA,"E.4","E.4.2"
40,2011,NA,NA,"E.4","E.4.2"
1,2008,11,NA,"W.4","W.4.3"
2,2013,18,0,"W.4","W.4.3"
3,2019,12,0,"W.4","W.4.3"
4,2013,14,3,"W.4","W.4.3"
5,2002,6,1,"W.4","W.4.3"
6,2006,11,0,"W.4","W.4.3"
7,2009,10,0,"W.4","W.4.3"
8,2002,3,4,"W.4","W.4.3"
9,2014,14,0,"W.4","W.4.3"
10,2003,25,0,"W.4","W.4.3"
11,2019,8,5,"W.4","W.4.3"
12,2012,3,11,"W.4","W.4.3"
13,2002,7,5,"W.4","W.4.3"
14,2008,10,1,"W.4","W.4.3"
15,2007,13,0,"W.4","W.4.3"
16,2013,15,0,"W.4","W.4.3"
17,2020,11,0,"W.4","W.4.3"
18,2011,5,2,"W.4","W.4.3"
19,2011,0,0,"W.4","W.4.3"
20,2006,0,0,"W.4","W.4.3"
21,2011,NA,NA,"W.4","W.4.3"
22,2014,NA,NA,"W.4","W.4.3"
23,2020,NA,NA,"W.4","W.4.3"
24,2020,NA,NA,"W.4","W.4.3"
25,2002,NA,NA,"W.4","W.4.3"
26,2005,NA,NA,"W.4","W.4.3"
27,2021,NA,NA,"W.4","W.4.3"
28,2006,NA,NA,"W.4","W.4.3"
29,2006,NA,NA,"W.4","W.4.3"
30,2003,NA,NA,"W.4","W.4.3"
31,2018,NA,NA,"W.4","W.4.3"
32,2009,NA,NA,"W.4","W.4.3"
33,2006,NA,NA,"W.4","W.4.3"
34,2004,NA,NA,"W.4","W.4.3"
35,2002,NA,NA,"W.4","W.4.3"
36,2020,NA,NA,"W.4","W.4.3"
37,2003,NA,NA,"W.4","W.4.3"
38,2020,NA,NA,"W.4","W.4.3"
39,2004,NA,NA,"W.4","W.4.3"
40,2011,NA,NA,"W.4","W.4.3"
1,2008,35,NA,"E.2","E.2.4"
2,2013,25,0,"E.2","E.2.4"
3,2019,20,0,"E.2","E.2.4"
4,2013,20,0,"E.2","E.2.4"
5,2002,42,0,"E.2","E.2.4"
6,2006,0,0,"E.2","E.2.4"
7,2009,0,0,"E.2","E.2.4"
8,2002,NA,NA,"E.2","E.2.4"
9,2014,NA,NA,"E.2","E.2.4"
10,2003,NA,NA,"E.2","E.2.4"
11,2019,NA,NA,"E.2","E.2.4"
12,2012,NA,NA,"E.2","E.2.4"
13,2002,NA,NA,"E.2","E.2.4"
14,2008,NA,NA,"E.2","E.2.4"
15,2007,NA,NA,"E.2","E.2.4"
16,2013,NA,NA,"E.2","E.2.4"
17,2020,NA,NA,"E.2","E.2.4"
18,2011,NA,NA,"E.2","E.2.4"
19,2011,NA,NA,"E.2","E.2.4"
20,2006,NA,NA,"E.2","E.2.4"
21,2011,NA,NA,"E.2","E.2.4"
22,2014,NA,NA,"E.2","E.2.4"
23,2020,NA,NA,"E.2","E.2.4"
24,2020,NA,NA,"E.2","E.2.4"
25,2002,NA,NA,"E.2","E.2.4"
26,2005,NA,NA,"E.2","E.2.4"
27,2021,NA,NA,"E.2","E.2.4"
28,2006,NA,NA,"E.2","E.2.4"
29,2006,NA,NA,"E.2","E.2.4"
30,2003,NA,NA,"E.2","E.2.4"
31,2018,NA,NA,"E.2","E.2.4"
32,2009,NA,NA,"E.2","E.2.4"
33,2006,NA,NA,"E.2","E.2.4"
34,2004,NA,NA,"E.2","E.2.4"
35,2002,NA,NA,"E.2","E.2.4"
36,2020,NA,NA,"E.2","E.2.4"
37,2003,NA,NA,"E.2","E.2.4"
38,2020,NA,NA,"E.2","E.2.4"
39,2004,NA,NA,"E.2","E.2.4"
40,2011,NA,NA,"E.2","E.2.4"
1,2008,17,NA,"E.4","E.4.5"
2,2013,25,0,"E.4","E.4.5"
3,2019,15,5,"E.4","E.4.5"
4,2013,25,0,"E.4","E.4.5"
5,2002,14,0,"E.4","E.4.5"
6,2006,17,1,"E.4","E.4.5"
7,2009,20,15,"E.4","E.4.5"
8,2002,26,11,"E.4","E.4.5"
9,2014,15,0,"E.4","E.4.5"
10,2003,30,0,"E.4","E.4.5"
11,2019,14,1,"E.4","E.4.5"
12,2012,11,0,"E.4","E.4.5"
13,2002,15,4,"E.4","E.4.5"
14,2008,25,3,"E.4","E.4.5"
15,2007,18,0,"E.4","E.4.5"
16,2013,12,11,"E.4","E.4.5"
17,2020,23,0,"E.4","E.4.5"
18,2011,0,0,"E.4","E.4.5"
19,2011,0,0,"E.4","E.4.5"
20,2006,NA,NA,"E.4","E.4.5"
21,2011,NA,NA,"E.4","E.4.5"
22,2014,NA,NA,"E.4","E.4.5"
23,2020,NA,NA,"E.4","E.4.5"
24,2020,NA,NA,"E.4","E.4.5"
25,2002,NA,NA,"E.4","E.4.5"
26,2005,NA,NA,"E.4","E.4.5"
27,2021,NA,NA,"E.4","E.4.5"
28,2006,NA,NA,"E.4","E.4.5"
29,2006,NA,NA,"E.4","E.4.5"
30,2003,NA,NA,"E.4","E.4.5"
31,2018,NA,NA,"E.4","E.4.5"
32,2009,NA,NA,"E.4","E.4.5"
33,2006,NA,NA,"E.4","E.4.5"
34,2004,NA,NA,"E.4","E.4.5"
35,2002,NA,NA,"E.4","E.4.5"
36,2020,NA,NA,"E.4","E.4.5"
37,2003,NA,NA,"E.4","E.4.5"
38,2020,NA,NA,"E.4","E.4.5"
39,2004,NA,NA,"E.4","E.4.5"
40,2011,NA,NA,"E.4","E.4.5"
1,2008,8,NA,"E.6","E.6.6"
2,2013,2,0,"E.6","E.6.6"
3,2019,14,0,"E.6","E.6.6"
4,2013,0,0,"E.6","E.6.6"
5,2002,0,0,"E.6","E.6.6"
6,2006,NA,NA,"E.6","E.6.6"
7,2009,NA,NA,"E.6","E.6.6"
8,2002,NA,NA,"E.6","E.6.6"
9,2014,NA,NA,"E.6","E.6.6"
10,2003,NA,NA,"E.6","E.6.6"
11,2019,NA,NA,"E.6","E.6.6"
12,2012,NA,NA,"E.6","E.6.6"
13,2002,NA,NA,"E.6","E.6.6"
14,2008,NA,NA,"E.6","E.6.6"
