"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","InflYesNo","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp"
1,2016,14,NA,"E.1","E.1.1",1,1,0,0,NA,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
2,2017,15,0,"E.1","E.1.1",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
3,2014,14,3,"E.1","E.1.1",1,1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001
4,2005,17,5,"E.1","E.1.1",1,1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
5,2004,12,0,"E.1","E.1.1",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
6,2005,18,0,"E.1","E.1.1",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
7,2017,12,1,"E.1","E.1.1",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
8,2015,23,2,"E.1","E.1.1",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
9,2015,25,10,"E.1","E.1.1",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
10,2007,21,8,"E.1","E.1.1",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
11,2010,NA,NA,"E.1","E.1.1",1,NA,0,0,NA,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047
12,2004,16,0,"E.1","E.1.1",1,1,2,2,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
13,2012,NA,NA,"E.1","E.1.1",1,NA,0,0,NA,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
14,2020,17,4,"E.1","E.1.1",1,1,2,2,1,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968
15,2004,NA,NA,"E.1","E.1.1",1,NA,0,0,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
16,2021,18,14,"E.1","E.1.1",1,1,2,2,1,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453
17,2007,NA,NA,"E.1","E.1.1",1,NA,0,0,NA,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
18,2011,14,2,"E.1","E.1.1",1,1,2,2,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015
19,2010,NA,NA,"E.1","E.1.1",1,NA,0,0,NA,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047
20,2012,16,0,"E.1","E.1.1",1,1,2,2,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
1,2016,5,NA,"E.5","E.5.2",1,1,0,0,NA,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
2,2017,6,0,"E.5","E.5.2",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
3,2014,7,0,"E.5","E.5.2",1,1,1,1,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001
4,2005,8,0,"E.5","E.5.2",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
5,2004,6,0,"E.5","E.5.2",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
6,2005,7,0,"E.5","E.5.2",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
7,2017,NA,NA,"E.5","E.5.2",1,0,0,1,NA,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
1,2016,11,NA,"E.7","E.7.3",1,1,0,0,NA,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
2,2017,11,9,"E.7","E.7.3",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
3,2014,14,0,"E.7","E.7.3",1,1,1,1,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001
4,2005,14,1,"E.7","E.7.3",1,1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
5,2004,12,4,"E.7","E.7.3",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
6,2005,11,10,"E.7","E.7.3",1,1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
7,2017,10,0,"E.7","E.7.3",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
8,2015,16,0,"E.7","E.7.3",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
9,2015,17,4,"E.7","E.7.3",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
10,2007,19,19,"E.7","E.7.3",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
11,2010,NA,NA,"E.7","E.7.3",1,NA,0,0,NA,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047
12,2004,12,0,"E.7","E.7.3",1,1,2,2,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
