"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2020,1,NA,"W.5","W.5.1"
2,2008,0,0,"W.5","W.5.1"
3,2002,0,0,"W.5","W.5.1"
4,2002,NA,NA,"W.5","W.5.1"
5,2014,NA,NA,"W.5","W.5.1"
6,2019,NA,NA,"W.5","W.5.1"
7,2017,NA,NA,"W.5","W.5.1"
8,2017,NA,NA,"W.5","W.5.1"
9,2017,NA,NA,"W.5","W.5.1"
10,2005,NA,NA,"W.5","W.5.1"
11,2016,NA,NA,"W.5","W.5.1"
12,2018,NA,NA,"W.5","W.5.1"
13,2018,NA,NA,"W.5","W.5.1"
14,2020,NA,NA,"W.5","W.5.1"
15,2019,NA,NA,"W.5","W.5.1"
16,2015,NA,NA,"W.5","W.5.1"
17,2018,NA,NA,"W.5","W.5.1"
18,2009,NA,NA,"W.5","W.5.1"
19,2005,NA,NA,"W.5","W.5.1"
20,2002,NA,NA,"W.5","W.5.1"
21,2014,NA,NA,"W.5","W.5.1"
22,2013,NA,NA,"W.5","W.5.1"
23,2021,NA,NA,"W.5","W.5.1"
24,2002,NA,NA,"W.5","W.5.1"
25,2020,NA,NA,"W.5","W.5.1"
26,2019,NA,NA,"W.5","W.5.1"
27,2004,NA,NA,"W.5","W.5.1"
28,2007,NA,NA,"W.5","W.5.1"
29,2003,NA,NA,"W.5","W.5.1"
30,2011,NA,NA,"W.5","W.5.1"
31,2009,NA,NA,"W.5","W.5.1"
32,2008,NA,NA,"W.5","W.5.1"
33,2004,NA,NA,"W.5","W.5.1"
34,2005,NA,NA,"W.5","W.5.1"
35,2004,NA,NA,"W.5","W.5.1"
36,2015,NA,NA,"W.5","W.5.1"
37,2009,NA,NA,"W.5","W.5.1"
38,2014,NA,NA,"W.5","W.5.1"
39,2005,NA,NA,"W.5","W.5.1"
40,2009,NA,NA,"W.5","W.5.1"
1,2020,1,NA,"W.5","W.5.2"
2,2008,3,0,"W.5","W.5.2"
3,2002,0,0,"W.5","W.5.2"
4,2002,0,0,"W.5","W.5.2"
5,2014,NA,NA,"W.5","W.5.2"
6,2019,NA,NA,"W.5","W.5.2"
7,2017,NA,NA,"W.5","W.5.2"
8,2017,NA,NA,"W.5","W.5.2"
9,2017,NA,NA,"W.5","W.5.2"
10,2005,NA,NA,"W.5","W.5.2"
11,2016,NA,NA,"W.5","W.5.2"
12,2018,NA,NA,"W.5","W.5.2"
13,2018,NA,NA,"W.5","W.5.2"
14,2020,NA,NA,"W.5","W.5.2"
15,2019,NA,NA,"W.5","W.5.2"
16,2015,NA,NA,"W.5","W.5.2"
17,2018,NA,NA,"W.5","W.5.2"
18,2009,NA,NA,"W.5","W.5.2"
19,2005,NA,NA,"W.5","W.5.2"
20,2002,NA,NA,"W.5","W.5.2"
21,2014,NA,NA,"W.5","W.5.2"
22,2013,NA,NA,"W.5","W.5.2"
23,2021,NA,NA,"W.5","W.5.2"
24,2002,NA,NA,"W.5","W.5.2"
25,2020,NA,NA,"W.5","W.5.2"
26,2019,NA,NA,"W.5","W.5.2"
27,2004,NA,NA,"W.5","W.5.2"
28,2007,NA,NA,"W.5","W.5.2"
29,2003,NA,NA,"W.5","W.5.2"
30,2011,NA,NA,"W.5","W.5.2"
31,2009,NA,NA,"W.5","W.5.2"
32,2008,NA,NA,"W.5","W.5.2"
33,2004,NA,NA,"W.5","W.5.2"
34,2005,NA,NA,"W.5","W.5.2"
35,2004,NA,NA,"W.5","W.5.2"
36,2015,NA,NA,"W.5","W.5.2"
37,2009,NA,NA,"W.5","W.5.2"
38,2014,NA,NA,"W.5","W.5.2"
39,2005,NA,NA,"W.5","W.5.2"
40,2009,NA,NA,"W.5","W.5.2"
1,2020,1,NA,"E.3","E.3.3"
2,2008,0,0,"E.3","E.3.3"
3,2002,0,0,"E.3","E.3.3"
4,2002,NA,NA,"E.3","E.3.3"
5,2014,NA,NA,"E.3","E.3.3"
6,2019,NA,NA,"E.3","E.3.3"
7,2017,NA,NA,"E.3","E.3.3"
8,2017,NA,NA,"E.3","E.3.3"
9,2017,NA,NA,"E.3","E.3.3"
10,2005,NA,NA,"E.3","E.3.3"
