"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2015,1,NA,"E.2","E.2.1"
2,2020,5,1,"E.2","E.2.1"
3,2006,6,0,"E.2","E.2.1"
4,2014,12,0,"E.2","E.2.1"
5,2014,19,0,"E.2","E.2.1"
6,2021,48,0,"E.2","E.2.1"
7,2010,58,30,"E.2","E.2.1"
8,2007,36,1,"E.2","E.2.1"
9,2006,21,22,"E.2","E.2.1"
10,2005,16,4,"E.2","E.2.1"
11,2020,24,10,"E.2","E.2.1"
12,2015,42,4,"E.2","E.2.1"
13,2007,42,73,"E.2","E.2.1"
14,2019,59,14,"E.2","E.2.1"
15,2019,30,21,"E.2","E.2.1"
16,2003,41,22,"E.2","E.2.1"
17,2008,7,13,"E.2","E.2.1"
18,2006,0,0,"E.2","E.2.1"
19,2020,0,0,"E.2","E.2.1"
20,2004,NA,NA,"E.2","E.2.1"
1,2015,3,NA,"E.4","E.4.2"
2,2020,0,0,"E.4","E.4.2"
3,2006,0,0,"E.4","E.4.2"
4,2014,NA,NA,"E.4","E.4.2"
5,2014,NA,NA,"E.4","E.4.2"
6,2021,NA,NA,"E.4","E.4.2"
7,2010,NA,NA,"E.4","E.4.2"
8,2007,NA,NA,"E.4","E.4.2"
9,2006,NA,NA,"E.4","E.4.2"
10,2005,NA,NA,"E.4","E.4.2"
11,2020,NA,NA,"E.4","E.4.2"
12,2015,NA,NA,"E.4","E.4.2"
13,2007,NA,NA,"E.4","E.4.2"
14,2019,NA,NA,"E.4","E.4.2"
15,2019,NA,NA,"E.4","E.4.2"
16,2003,NA,NA,"E.4","E.4.2"
17,2008,NA,NA,"E.4","E.4.2"
18,2006,NA,NA,"E.4","E.4.2"
19,2020,NA,NA,"E.4","E.4.2"
20,2004,NA,NA,"E.4","E.4.2"
1,2015,44,NA,"E.4","E.4.3"
2,2020,15,33,"E.4","E.4.3"
3,2006,19,7,"E.4","E.4.3"
4,2014,11,0,"E.4","E.4.3"
5,2014,20,2,"E.4","E.4.3"
6,2021,20,8,"E.4","E.4.3"
7,2010,40,0,"E.4","E.4.3"
8,2007,42,9,"E.4","E.4.3"
9,2006,26,5,"E.4","E.4.3"
10,2005,20,9,"E.4","E.4.3"
11,2020,34,28,"E.4","E.4.3"
12,2015,98,14,"E.4","E.4.3"
13,2007,144,24,"E.4","E.4.3"
14,2019,63,110,"E.4","E.4.3"
15,2019,60,36,"E.4","E.4.3"
16,2003,54,20,"E.4","E.4.3"
17,2008,46,52,"E.4","E.4.3"
18,2006,39,0,"E.4","E.4.3"
19,2020,22,5,"E.4","E.4.3"
20,2004,35,6,"E.4","E.4.3"
1,2015,1,NA,"E.1","E.1.4"
2,2020,6,1,"E.1","E.1.4"
3,2006,0,0,"E.1","E.1.4"
4,2014,0,0,"E.1","E.1.4"
5,2014,NA,NA,"E.1","E.1.4"
6,2021,NA,NA,"E.1","E.1.4"
7,2010,NA,NA,"E.1","E.1.4"
8,2007,NA,NA,"E.1","E.1.4"
9,2006,NA,NA,"E.1","E.1.4"
10,2005,NA,NA,"E.1","E.1.4"
11,2020,NA,NA,"E.1","E.1.4"
12,2015,NA,NA,"E.1","E.1.4"
13,2007,NA,NA,"E.1","E.1.4"
14,2019,NA,NA,"E.1","E.1.4"
15,2019,NA,NA,"E.1","E.1.4"
16,2003,NA,NA,"E.1","E.1.4"
17,2008,NA,NA,"E.1","E.1.4"
18,2006,NA,NA,"E.1","E.1.4"
19,2020,NA,NA,"E.1","E.1.4"
20,2004,NA,NA,"E.1","E.1.4"
1,2015,35,NA,"W.5","W.5.5"
2,2020,23,9,"W.5","W.5.5"
3,2006,18,0,"W.5","W.5.5"
4,2014,5,2,"W.5","W.5.5"
5,2014,0,0,"W.5","W.5.5"
6,2021,0,0,"W.5","W.5.5"
7,2010,NA,NA,"W.5","W.5.5"
8,2007,NA,NA,"W.5","W.5.5"
9,2006,NA,NA,"W.5","W.5.5"
10,2005,NA,NA,"W.5","W.5.5"
11,2020,NA,NA,"W.5","W.5.5"
12,2015,NA,NA,"W.5","W.5.5"
13,2007,NA,NA,"W.5","W.5.5"
14,2019,NA,NA,"W.5","W.5.5"
15,2019,NA,NA,"W.5","W.5.5"
16,2003,NA,NA,"W.5","W.5.5"
17,2008,NA,NA,"W.5","W.5.5"
18,2006,NA,NA,"W.5","W.5.5"
19,2020,NA,NA,"W.5","W.5.5"
20,2004,NA,NA,"W.5","W.5.5"
1,2015,20,NA,"E.7","E.7.6"
2,2020,18,10,"E.7","E.7.6"
3,2006,23,24,"E.7","E.7.6"
4,2014,18,0,"E.7","E.7.6"
5,2014,9,6,"E.7","E.7.6"
6,2021,13,2,"E.7","E.7.6"
7,2010,22,0,"E.7","E.7.6"
8,2007,46,0,"E.7","E.7.6"
9,2006,32,24,"E.7","E.7.6"
10,2005,15,2,"E.7","E.7.6"
11,2020,0,0,"E.7","E.7.6"
12,2015,0,0,"E.7","E.7.6"
13,2007,NA,NA,"E.7","E.7.6"
14,2019,NA,NA,"E.7","E.7.6"
15,2019,NA,NA,"E.7","E.7.6"
16,2003,NA,NA,"E.7","E.7.6"
17,2008,NA,NA,"E.7","E.7.6"
18,2006,NA,NA,"E.7","E.7.6"
19,2020,NA,NA,"E.7","E.7.6"
20,2004,NA,NA,"E.7","E.7.6"
1,2015,11,NA,"E.5","E.5.7"
2,2020,5,3,"E.5","E.5.7"
3,2006,2,0,"E.5","E.5.7"
4,2014,5,0,"E.5","E.5.7"
5,2014,8,0,"E.5","E.5.7"
6,2021,6,0,"E.5","E.5.7"
7,2010,4,3,"E.5","E.5.7"
8,2007,15,0,"E.5","E.5.7"
9,2006,52,9,"E.5","E.5.7"
10,2005,96,9,"E.5","E.5.7"
11,2020,90,60,"E.5","E.5.7"
12,2015,42,30,"E.5","E.5.7"
13,2007,35,31,"E.5","E.5.7"
14,2019,31,0,"E.5","E.5.7"
15,2019,14,14,"E.5","E.5.7"
16,2003,5,4,"E.5","E.5.7"
17,2008,6,0,"E.5","E.5.7"
18,2006,8,0,"E.5","E.5.7"
19,2020,28,0,"E.5","E.5.7"
20,2004,26,5,"E.5","E.5.7"
1,2015,23,NA,"E.1","E.1.8"
2,2020,22,13,"E.1","E.1.8"
3,2006,30,8,"E.1","E.1.8"
4,2014,32,9,"E.1","E.1.8"
5,2014,24,10,"E.1","E.1.8"
6,2021,22,6,"E.1","E.1.8"
7,2010,29,14,"E.1","E.1.8"
8,2007,43,7,"E.1","E.1.8"
9,2006,30,0,"E.1","E.1.8"
10,2005,49,17,"E.1","E.1.8"
11,2020,50,14,"E.1","E.1.8"
12,2015,25,13,"E.1","E.1.8"
13,2007,63,26,"E.1","E.1.8"
14,2019,16,28,"E.1","E.1.8"
15,2019,34,2,"E.1","E.1.8"
16,2003,73,19,"E.1","E.1.8"
17,2008,39,73,"E.1","E.1.8"
18,2006,10,0,"E.1","E.1.8"
19,2020,6,0,"E.1","E.1.8"
20,2004,3,0,"E.1","E.1.8"
1,2015,50,NA,"W.1","W.1.9"
2,2020,9,78,"W.1","W.1.9"
3,2006,6,0,"W.1","W.1.9"
4,2014,14,0,"W.1","W.1.9"
5,2014,10,5,"W.1","W.1.9"
6,2021,8,0,"W.1","W.1.9"
7,2010,12,0,"W.1","W.1.9"
8,2007,30,0,"W.1","W.1.9"
9,2006,39,0,"W.1","W.1.9"
10,2005,20,8,"W.1","W.1.9"
11,2020,31,9,"W.1","W.1.9"
12,2015,53,15,"W.1","W.1.9"
13,2007,80,53,"W.1","W.1.9"
14,2019,21,39,"W.1","W.1.9"
15,2019,15,4,"W.1","W.1.9"
16,2003,25,0,"W.1","W.1.9"
17,2008,22,9,"W.1","W.1.9"
18,2006,18,0,"W.1","W.1.9"
19,2020,30,19,"W.1","W.1.9"
20,2004,4,0,"W.1","W.1.9"
1,2015,3,NA,"E.5","E.5.10"
2,2020,1,1,"E.5","E.5.10"
3,2006,0,0,"E.5","E.5.10"
4,2014,0,0,"E.5","E.5.10"
5,2014,NA,NA,"E.5","E.5.10"
6,2021,NA,NA,"E.5","E.5.10"
7,2010,NA,NA,"E.5","E.5.10"
8,2007,NA,NA,"E.5","E.5.10"
9,2006,NA,NA,"E.5","E.5.10"
10,2005,NA,NA,"E.5","E.5.10"
11,2020,NA,NA,"E.5","E.5.10"
12,2015,NA,NA,"E.5","E.5.10"
13,2007,NA,NA,"E.5","E.5.10"
14,2019,NA,NA,"E.5","E.5.10"
15,2019,NA,NA,"E.5","E.5.10"
16,2003,NA,NA,"E.5","E.5.10"
17,2008,NA,NA,"E.5","E.5.10"
18,2006,NA,NA,"E.5","E.5.10"
19,2020,NA,NA,"E.5","E.5.10"
20,2004,NA,NA,"E.5","E.5.10"
1,2015,11,NA,"W.5","W.5.11"
2,2020,9,12,"W.5","W.5.11"
3,2006,10,0,"W.5","W.5.11"
4,2014,12,5,"W.5","W.5.11"
5,2014,22,0,"W.5","W.5.11"
6,2021,44,4,"W.5","W.5.11"
7,2010,27,4,"W.5","W.5.11"
8,2007,29,1,"W.5","W.5.11"
9,2006,25,2,"W.5","W.5.11"
10,2005,31,9,"W.5","W.5.11"
11,2020,26,6,"W.5","W.5.11"
12,2015,39,0,"W.5","W.5.11"
13,2007,19,45,"W.5","W.5.11"
14,2019,21,7,"W.5","W.5.11"
15,2019,14,0,"W.5","W.5.11"
16,2003,28,3,"W.5","W.5.11"
17,2008,17,18,"W.5","W.5.11"
18,2006,10,0,"W.5","W.5.11"
19,2020,30,0,"W.5","W.5.11"
20,2004,12,3,"W.5","W.5.11"
1,2015,8,NA,"E.3","E.3.12"
2,2020,11,17,"E.3","E.3.12"
3,2006,19,6,"E.3","E.3.12"
4,2014,5,7,"E.3","E.3.12"
5,2014,7,2,"E.3","E.3.12"
6,2021,6,0,"E.3","E.3.12"
7,2010,25,0,"E.3","E.3.12"
8,2007,59,0,"E.3","E.3.12"
9,2006,59,0,"E.3","E.3.12"
10,2005,26,9,"E.3","E.3.12"
11,2020,5,14,"E.3","E.3.12"
12,2015,16,0,"E.3","E.3.12"
13,2007,18,29,"E.3","E.3.12"
14,2019,8,0,"E.3","E.3.12"
15,2019,5,3,"E.3","E.3.12"
