"DATASET","REP","CLIM_YR","PLT_SZ","SurvRate_JAGS","SurvRate_GLMM","SurvRate_True","GrwthRate_JAGS","GrwthRate_GLMM","GrwthRate_True"
"SimDat20yrHiGr",1,2003,6.99,0.921901564324885,0.801296911319825,0.912682286677549,18.5294787099961,16.8406449504883,17.4558592022788
"SimDat20yrHiGr",1,2003,18.97,0.949706362755388,0.858097984167016,0.941706533543747,40.6325679845734,37.7897296624244,39.8114539884311
"SimDat20yrHiGr",1,2003,30.95,0.959636338518631,0.880611751137473,0.952378094895625,59.7138672634211,56.1668109394037,59.589697916417
"SimDat20yrHiGr",1,2003,42.93,0.965195825336658,0.893881747993109,0.958447318505525,77.2386272592023,73.2011186122598,78.0226167559388
"SimDat20yrHiGr",1,2003,54.91,0.968883684547017,0.902990372843216,0.962517629209047,93.7350677630161,89.3411416907779,95.5565214068425
"SimDat20yrHiGr",1,2003,66.89,0.971564821935439,0.909783295262019,0.965501875787068,109.474083466923,104.818575670387,112.422294171631
"SimDat20yrHiGr",1,2003,78.87,0.973630090302739,0.91512268099143,0.967816459722477,124.619110762379,119.773967071492,128.760287764714
"SimDat20yrHiGr",1,2003,90.85,0.975285749908996,0.91947519124161,0.969682758301049,139.278784873351,134.30114247121,144.664395162908
"SimDat20yrHiGr",1,2003,102.83,0.97665244612066,0.923119438645895,0.971231058289565,153.530166134622,148.466899545728,160.201588828029
"SimDat20yrHiGr",1,2003,114.81,0.977806145715012,0.926233898174686,0.972543830771807,167.430540348916,162.321050197873,175.421896926966
"SimDat20yrHiGr",1,2003,126.79,0.978797417020822,0.928939141888401,0.973676227489957,181.024030847866,175.902066473257,190.36401858579
"SimDat20yrHiGr",1,2003,138.77,0.979661417802564,0.931320088975626,0.974666750421435,194.345581431985,189.240491213864,205.058720289271
"SimDat20yrHiGr",1,2003,150.75,0.980423462096161,0.93343858881133,0.97554322406354,207.423493448855,202.361116078413,219.531007441008
"SimDat20yrHiGr",1,2003,162.73,0.981102308617679,0.935340949899557,0.9763263368865,220.281115484488,215.284435386783,233.801575573839
"SimDat20yrHiGr",1,2003,174.71,0.981712197518681,0.9370626568412,0.977031842441153,232.938010404437,228.02765233024,247.887815834222
"SimDat20yrHiGr",1,2003,186.69,0.982264162604921,0.938631440933028,0.977671981969644,245.410786225811,240.605396689532,261.804532920132
"SimDat20yrHiGr",1,2003,198.67,0.982766905402457,0.940069344853025,0.97825643477611,257.713703037309,253.030250011583,275.564470927234
"SimDat20yrHiGr",1,2003,210.65,0.983227394238714,0.941394150077765,0.978792971373393,269.859126204081,265.313138407166,289.178707006287
"SimDat20yrHiGr",1,2003,222.63,0.983651285144471,0.942620387797525,0.979287913530654,281.857871318947,277.463631974422,302.656951700718
"SimDat20yrHiGr",1,2003,234.61,0.984043224052782,0.943760070134152,0.979746465360081,293.719471191039,289.490176876986,316.007781923173
"SimDat20yrHiGr",1,2003,246.59,0.984407067966263,0.944823229004403,0.980172956165473,305.452385572112,301.400277889737,329.238824349763
"SimDat20yrHiGr",1,2003,258.57,0.984746049601971,0.945818319876587,0.980571021607289,317.064168085583,313.200643876445,342.356901681413
"SimDat20yrHiGr",1,2003,270.55,0.985062901843716,0.946752528828008,0.980943740914671,328.561600668416,324.897305094648,355.368150663309
"SimDat20yrHiGr",1,2003,282.53,0.985359953115773,0.947632009213409,0.981293742236111,339.950803005703,336.495708788955,368.27811832482
"SimDat20yrHiGr",1,2003,294.51,0.985639201388144,0.948462066308642,0.98162328453328,351.237322471587,348.000797841029,381.091841212096
"SimDat20yrHiGr",1,2003,306.49,0.985902372255422,0.949247302966752,0.981934321961019,362.426208699807,359.417076045909,393.813911188208
"SimDat20yrHiGr",1,2003,318.47,0.986150964991291,0.949991735685575,0.982228555002125,373.522075907986,370.748662722216,406.448530513897
"SimDat20yrHiGr",1,2003,330.45,0.986386289416878,0.950698887959128,0.982507471466953,384.529155371246,381.999338734392,418.999558292563
"SimDat20yrHiGr",1,2003,342.43,0.986609495674704,0.951371866002743,0.982772379653576,395.45133990233,393.172585539611,431.470549897236
"SimDat20yrHiGr",1,2003,354.41,0.986821598468627,0.952013420666856,0.983024435383654,406.292221792576,404.271618523401,443.864790648276
"SimDat20yrHiGr",1,2003,366.39,0.987023496946813,0.952625998430198,0.983264664209719,417.055125363348,415.299415623956,456.185324746004
"SimDat20yrHiGr",1,2003,378.37,0.987215991124885,0.953211783685222,0.983493979782839,427.743135044446,426.258742043116,468.434980260033
"SimDat20yrHiGr",1,2003,390.35,0.987399795539625,0.953772734025674,0.983713199142739,438.359119716129,437.152171685853,480.616390820457
"SimDat20yrHiGr",1,2003,402.33,0.987575550669265,0.954310609869291,0.983923055522882,448.905753911188,447.982105848361,492.732014533969
"SimDat20yrHiGr",1,2003,414.31,0.987743832540085,0.954826999463285,0.984124209134987,459.385536363418,458.7507895792,504.784150551959
"SimDat20yrHiGr",1,2003,426.29,0.9879051608505,0.955323340102386,0.984317256299977,469.800806301616,469.460326062024,516.774953641413
"SimDat20yrHiGr",1,2003,438.27,0.988060005875897,0.955800936221398,0.984502737217411,480.153757818693,480.112689307976,528.706447048709
"SimDat20yrHiGr",1,2003,450.25,0.98820879436496,0.956260974893892,0.984681142607438,490.446452589617,490.709735397103,540.580533897444
"SimDat20yrHiGr",1,2003,462.23,0.988351914597206,0.956704539166768,0.984852919414029,500.680831166759,501.253212468822,552.39900732189
"SimDat20yrHiGr",1,2003,474.21,0.988489720739361,0.957132619580099,0.985018475722635,510.858723044448,511.744769629434,564.163559505436
"SimDat20yrHiGr",1,2003,486.19,0.988622536612727,0.957546124158022,0.985178185017268,520.981855654511,522.185964918401,575.875789766995
"SimDat20yrHiGr",1,2003,498.17,0.988750658963494,0.957945887105606,0.985332389879572,531.051862429871,532.578272453608,587.53721181661
"SimDat20yrHiGr",1,2003,510.15,0.988874360311765,0.958332676405854,0.985481405214462,541.070290052772,542.923088857863,599.149260283535
"SimDat20yrHiGr",1,2003,522.13,0.988993891442022,0.958707200478057,0.985625521072466,551.038604987305,553.221739054144,610.713296605099
"SimDat20yrHiGr",1,2003,534.11,0.989109483587232,0.959070114031992,0.985765005127121,560.958199381647,563.475481504589,622.230614352125
"SimDat20yrHiGr",1,2003,546.09,0.989221350350184,0.959422023230637,0.985900104856287,570.830396413606,573.685512957956,633.702444056292
"SimDat20yrHiGr",1,2003,558.07,0.989329689398676,0.959763490256223,0.986031049468368,580.656455143004,583.852972761355,645.129957595853
"SimDat20yrHiGr",1,2003,570.05,0.989434683965362,0.960095037359692,0.986158051608032,590.437574925997,593.978946784783,656.514272188759
"SimDat20yrHiGr",1,2003,582.03,0.98953650417836,0.96041715046147,0.986281308870717,600.174899439249,604.064471000601,667.856454035811
"SimDat20yrHiGr",1,2003,594.01,0.989635308244741,0.960730282361338,0.986401005150784,609.86952035574,614.110534754774,679.157521651103
"SimDat20yrHiGr",1,2005,6.99,0.886189982923355,0.740181456263186,0.896571720192798,17.1892912610503,15.7525974742859,16.3377424319498
"SimDat20yrHiGr",1,2005,18.97,0.925684000428381,0.810317347445835,0.930543557066166,37.6937234286289,35.3481949049103,37.2767224607186
"SimDat20yrHiGr",1,2005,30.95,0.94005759008584,0.838989429338161,0.94313528164343,55.3949235582602,52.5379619809091,55.7977150851004
"SimDat20yrHiGr",1,2005,42.93,0.9481681017788,0.856129919300283,0.950321019245596,71.6521647123234,68.4717099348948,73.0583059637373
"SimDat20yrHiGr",1,2005,54.91,0.953573436710957,0.86800044749862,0.955150096074298,86.9554619625407,83.5689516099656,89.4768823348211
"SimDat20yrHiGr",1,2005,66.89,0.957515936410073,0.876909491221683,0.958695754141019,101.556116915168,98.0464130214744,105.269754766131
"SimDat20yrHiGr",1,2005,78.87,0.960560164407311,0.88394629537364,0.961448748265747,115.605745046245,112.035560201088,120.568387446062
"SimDat20yrHiGr",1,2005,90.85,0.963005251219257,0.889704844781534,0.96367044439847,129.205124285642,125.624157738944,135.460717176825
"SimDat20yrHiGr",1,2005,102.83,0.965026705511234,0.894541858940295,0.965514873288877,142.425741401012,138.874687618854,150.009464033242
"SimDat20yrHiGr",1,2005,114.81,0.966735314628487,0.89868694948333,0.967079643114225,155.320738866763,151.833743475265,164.261477884944
"SimDat20yrHiGr",1,2005,126.79,0.96820497749475,0.902295864530323,0.968430088113731,167.93104869241,164.537311735674,178.252998407466
"SimDat20yrHiGr",1,2005,138.77,0.969487162101497,0.90547868029796,0.969611854248876,180.289087287188,177.013961917278,192.012836300316
"SimDat20yrHiGr",1,2005,150.75,0.970618981744117,0.908315812749852,0.970657951013404,192.421109038187,189.286883928875,205.564407132106
"SimDat20yrHiGr",1,2005,162.73,0.971627974999541,0.910867633675415,0.971592936592417,204.34877379088,201.375247984702,218.927090455899
"SimDat20yrHiGr",1,2005,174.71,0.972535071301121,0.913180515013633,0.972435520986808,216.090229481274,213.295145805003,232.117171453072
"SimDat20yrHiGr",1,2005,186.69,0.973356504398208,0.91529077499985,0.973200249560336,227.660882913187,225.060261963493,245.148513270883
"SimDat20yrHiGr",1,2005,198.67,0.97410508858903,0.917227338534195,0.973898628388561,239.073962781388,236.68236513322,258.033049459758
"SimDat20yrHiGr",1,2005,210.65,0.974791094481778,0.919013580796882,0.974539898069328,250.340940097362,248.171675506193,270.78115261477
