"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2007,29,NA,"W.3","W.3.1"
2,2002,19,42,"W.3","W.3.1"
3,2021,33,0,"W.3","W.3.1"
4,2021,31,0,"W.3","W.3.1"
5,2020,27,3,"W.3","W.3.1"
6,2021,30,8,"W.3","W.3.1"
7,2011,23,0,"W.3","W.3.1"
8,2020,0,0,"W.3","W.3.1"
9,2017,0,0,"W.3","W.3.1"
10,2009,NA,NA,"W.3","W.3.1"
11,2019,NA,NA,"W.3","W.3.1"
12,2021,NA,NA,"W.3","W.3.1"
13,2010,NA,NA,"W.3","W.3.1"
14,2004,NA,NA,"W.3","W.3.1"
15,2011,NA,NA,"W.3","W.3.1"
16,2019,NA,NA,"W.3","W.3.1"
17,2017,NA,NA,"W.3","W.3.1"
18,2003,NA,NA,"W.3","W.3.1"
19,2013,NA,NA,"W.3","W.3.1"
20,2021,NA,NA,"W.3","W.3.1"
1,2007,20,NA,"W.4","W.4.2"
2,2002,16,9,"W.4","W.4.2"
3,2021,23,0,"W.4","W.4.2"
4,2021,22,0,"W.4","W.4.2"
5,2020,18,0,"W.4","W.4.2"
6,2021,26,3,"W.4","W.4.2"
7,2011,16,3,"W.4","W.4.2"
8,2020,17,0,"W.4","W.4.2"
9,2017,13,9,"W.4","W.4.2"
10,2009,20,17,"W.4","W.4.2"
11,2019,25,7,"W.4","W.4.2"
12,2021,29,4,"W.4","W.4.2"
13,2010,28,0,"W.4","W.4.2"
14,2004,20,8,"W.4","W.4.2"
15,2011,18,0,"W.4","W.4.2"
16,2019,22,0,"W.4","W.4.2"
17,2017,13,22,"W.4","W.4.2"
18,2003,26,22,"W.4","W.4.2"
19,2013,16,14,"W.4","W.4.2"
20,2021,27,0,"W.4","W.4.2"
1,2007,14,NA,"E.2","E.2.3"
2,2002,10,8,"E.2","E.2.3"
3,2021,18,0,"E.2","E.2.3"
4,2021,19,0,"E.2","E.2.3"
5,2020,0,0,"E.2","E.2.3"
6,2021,0,0,"E.2","E.2.3"
7,2011,NA,NA,"E.2","E.2.3"
8,2020,NA,NA,"E.2","E.2.3"
9,2017,NA,NA,"E.2","E.2.3"
10,2009,NA,NA,"E.2","E.2.3"
11,2019,NA,NA,"E.2","E.2.3"
12,2021,NA,NA,"E.2","E.2.3"
13,2010,NA,NA,"E.2","E.2.3"
14,2004,NA,NA,"E.2","E.2.3"
15,2011,NA,NA,"E.2","E.2.3"
16,2019,NA,NA,"E.2","E.2.3"
17,2017,NA,NA,"E.2","E.2.3"
18,2003,NA,NA,"E.2","E.2.3"
19,2013,NA,NA,"E.2","E.2.3"
20,2021,NA,NA,"E.2","E.2.3"
1,2007,20,NA,"E.3","E.3.4"
2,2002,16,0,"E.3","E.3.4"
3,2021,23,0,"E.3","E.3.4"
4,2021,0,0,"E.3","E.3.4"
5,2020,0,0,"E.3","E.3.4"
6,2021,NA,NA,"E.3","E.3.4"
7,2011,NA,NA,"E.3","E.3.4"
8,2020,NA,NA,"E.3","E.3.4"
9,2017,NA,NA,"E.3","E.3.4"
10,2009,NA,NA,"E.3","E.3.4"
11,2019,NA,NA,"E.3","E.3.4"
12,2021,NA,NA,"E.3","E.3.4"
13,2010,NA,NA,"E.3","E.3.4"
14,2004,NA,NA,"E.3","E.3.4"
15,2011,NA,NA,"E.3","E.3.4"
16,2019,NA,NA,"E.3","E.3.4"
17,2017,NA,NA,"E.3","E.3.4"
18,2003,NA,NA,"E.3","E.3.4"
19,2013,NA,NA,"E.3","E.3.4"
20,2021,NA,NA,"E.3","E.3.4"
1,2007,14,NA,"W.2","W.2.5"
2,2002,17,0,"W.2","W.2.5"
3,2021,23,0,"W.2","W.2.5"
4,2021,18,0,"W.2","W.2.5"
5,2020,14,0,"W.2","W.2.5"
6,2021,16,1,"W.2","W.2.5"
7,2011,13,4,"W.2","W.2.5"
8,2020,17,10,"W.2","W.2.5"
9,2017,15,0,"W.2","W.2.5"
10,2009,14,17,"W.2","W.2.5"
11,2019,18,0,"W.2","W.2.5"
12,2021,15,0,"W.2","W.2.5"
13,2010,22,0,"W.2","W.2.5"
14,2004,14,0,"W.2","W.2.5"
15,2011,11,9,"W.2","W.2.5"
16,2019,17,0,"W.2","W.2.5"
17,2017,12,0,"W.2","W.2.5"
18,2003,21,2,"W.2","W.2.5"
19,2013,11,0,"W.2","W.2.5"
