"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2009,1,NA,"E.6","E.6.1"
2,2009,4,0,"E.6","E.6.1"
3,2007,0,0,"E.6","E.6.1"
4,2005,0,0,"E.6","E.6.1"
5,2019,NA,NA,"E.6","E.6.1"
6,2013,NA,NA,"E.6","E.6.1"
7,2018,NA,NA,"E.6","E.6.1"
8,2020,NA,NA,"E.6","E.6.1"
9,2009,NA,NA,"E.6","E.6.1"
10,2003,NA,NA,"E.6","E.6.1"
11,2012,NA,NA,"E.6","E.6.1"
12,2010,NA,NA,"E.6","E.6.1"
13,2002,NA,NA,"E.6","E.6.1"
14,2015,NA,NA,"E.6","E.6.1"
15,2006,NA,NA,"E.6","E.6.1"
16,2004,NA,NA,"E.6","E.6.1"
17,2012,NA,NA,"E.6","E.6.1"
18,2014,NA,NA,"E.6","E.6.1"
19,2012,NA,NA,"E.6","E.6.1"
20,2007,NA,NA,"E.6","E.6.1"
1,2009,1,NA,"E.1","E.1.2"
2,2009,0,0,"E.1","E.1.2"
3,2007,0,0,"E.1","E.1.2"
4,2005,NA,NA,"E.1","E.1.2"
5,2019,NA,NA,"E.1","E.1.2"
6,2013,NA,NA,"E.1","E.1.2"
7,2018,NA,NA,"E.1","E.1.2"
8,2020,NA,NA,"E.1","E.1.2"
9,2009,NA,NA,"E.1","E.1.2"
10,2003,NA,NA,"E.1","E.1.2"
11,2012,NA,NA,"E.1","E.1.2"
12,2010,NA,NA,"E.1","E.1.2"
13,2002,NA,NA,"E.1","E.1.2"
14,2015,NA,NA,"E.1","E.1.2"
15,2006,NA,NA,"E.1","E.1.2"
16,2004,NA,NA,"E.1","E.1.2"
17,2012,NA,NA,"E.1","E.1.2"
18,2014,NA,NA,"E.1","E.1.2"
19,2012,NA,NA,"E.1","E.1.2"
20,2007,NA,NA,"E.1","E.1.2"
1,2009,31,NA,"E.2","E.2.3"
2,2009,0,0,"E.2","E.2.3"
3,2007,0,0,"E.2","E.2.3"
4,2005,NA,NA,"E.2","E.2.3"
5,2019,NA,NA,"E.2","E.2.3"
6,2013,NA,NA,"E.2","E.2.3"
7,2018,NA,NA,"E.2","E.2.3"
8,2020,NA,NA,"E.2","E.2.3"
9,2009,NA,NA,"E.2","E.2.3"
10,2003,NA,NA,"E.2","E.2.3"
11,2012,NA,NA,"E.2","E.2.3"
12,2010,NA,NA,"E.2","E.2.3"
13,2002,NA,NA,"E.2","E.2.3"
14,2015,NA,NA,"E.2","E.2.3"
15,2006,NA,NA,"E.2","E.2.3"
