"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2010,1,NA,"W.1","W.1.1"
2,2016,1,0,"W.1","W.1.1"
3,2010,0,0,"W.1","W.1.1"
4,2017,0,0,"W.1","W.1.1"
5,2010,NA,NA,"W.1","W.1.1"
6,2006,NA,NA,"W.1","W.1.1"
7,2013,NA,NA,"W.1","W.1.1"
8,2016,NA,NA,"W.1","W.1.1"
9,2008,NA,NA,"W.1","W.1.1"
10,2005,NA,NA,"W.1","W.1.1"
11,2021,NA,NA,"W.1","W.1.1"
12,2005,NA,NA,"W.1","W.1.1"
13,2021,NA,NA,"W.1","W.1.1"
14,2017,NA,NA,"W.1","W.1.1"
15,2017,NA,NA,"W.1","W.1.1"
16,2019,NA,NA,"W.1","W.1.1"
17,2015,NA,NA,"W.1","W.1.1"
18,2011,NA,NA,"W.1","W.1.1"
19,2003,NA,NA,"W.1","W.1.1"
20,2015,NA,NA,"W.1","W.1.1"
1,2010,3,NA,"E.2","E.2.2"
2,2016,5,202,"E.2","E.2.2"
3,2010,11,94,"E.2","E.2.2"
4,2017,8,0,"E.2","E.2.2"
5,2010,7,279,"E.2","E.2.2"
6,2006,0,0,"E.2","E.2.2"
7,2013,0,0,"E.2","E.2.2"
8,2016,NA,NA,"E.2","E.2.2"
9,2008,NA,NA,"E.2","E.2.2"
10,2005,NA,NA,"E.2","E.2.2"
11,2021,NA,NA,"E.2","E.2.2"
12,2005,NA,NA,"E.2","E.2.2"
13,2021,NA,NA,"E.2","E.2.2"
14,2017,NA,NA,"E.2","E.2.2"
15,2017,NA,NA,"E.2","E.2.2"
16,2019,NA,NA,"E.2","E.2.2"
17,2015,NA,NA,"E.2","E.2.2"
18,2011,NA,NA,"E.2","E.2.2"
19,2003,NA,NA,"E.2","E.2.2"
20,2015,NA,NA,"E.2","E.2.2"
1,2010,1,NA,"E.2","E.2.3"
2,2016,0,0,"E.2","E.2.3"
3,2010,0,0,"E.2","E.2.3"
4,2017,NA,NA,"E.2","E.2.3"
5,2010,NA,NA,"E.2","E.2.3"
6,2006,NA,NA,"E.2","E.2.3"
7,2013,NA,NA,"E.2","E.2.3"
8,2016,NA,NA,"E.2","E.2.3"
9,2008,NA,NA,"E.2","E.2.3"
10,2005,NA,NA,"E.2","E.2.3"
11,2021,NA,NA,"E.2","E.2.3"
12,2005,NA,NA,"E.2","E.2.3"
13,2021,NA,NA,"E.2","E.2.3"
14,2017,NA,NA,"E.2","E.2.3"
15,2017,NA,NA,"E.2","E.2.3"
16,2019,NA,NA,"E.2","E.2.3"
17,2015,NA,NA,"E.2","E.2.3"
18,2011,NA,NA,"E.2","E.2.3"
19,2003,NA,NA,"E.2","E.2.3"
20,2015,NA,NA,"E.2","E.2.3"
1,2010,3,NA,"W.2","W.2.4"
2,2016,0,0,"W.2","W.2.4"
3,2010,0,0,"W.2","W.2.4"
4,2017,NA,NA,"W.2","W.2.4"
5,2010,NA,NA,"W.2","W.2.4"
6,2006,NA,NA,"W.2","W.2.4"
7,2013,NA,NA,"W.2","W.2.4"
8,2016,NA,NA,"W.2","W.2.4"
9,2008,NA,NA,"W.2","W.2.4"
10,2005,NA,NA,"W.2","W.2.4"
11,2021,NA,NA,"W.2","W.2.4"
12,2005,NA,NA,"W.2","W.2.4"
13,2021,NA,NA,"W.2","W.2.4"
14,2017,NA,NA,"W.2","W.2.4"
15,2017,NA,NA,"W.2","W.2.4"
16,2019,NA,NA,"W.2","W.2.4"
17,2015,NA,NA,"W.2","W.2.4"
18,2011,NA,NA,"W.2","W.2.4"
19,2003,NA,NA,"W.2","W.2.4"
20,2015,NA,NA,"W.2","W.2.4"
1,2010,11,NA,"W.5","W.5.5"
2,2016,9,1266,"W.5","W.5.5"
3,2010,0,0,"W.5","W.5.5"
4,2017,0,0,"W.5","W.5.5"
5,2010,NA,NA,"W.5","W.5.5"
6,2006,NA,NA,"W.5","W.5.5"
7,2013,NA,NA,"W.5","W.5.5"
8,2016,NA,NA,"W.5","W.5.5"
9,2008,NA,NA,"W.5","W.5.5"
10,2005,NA,NA,"W.5","W.5.5"
11,2021,NA,NA,"W.5","W.5.5"
12,2005,NA,NA,"W.5","W.5.5"
13,2021,NA,NA,"W.5","W.5.5"
14,2017,NA,NA,"W.5","W.5.5"
15,2017,NA,NA,"W.5","W.5.5"
16,2019,NA,NA,"W.5","W.5.5"
17,2015,NA,NA,"W.5","W.5.5"
18,2011,NA,NA,"W.5","W.5.5"
19,2003,NA,NA,"W.5","W.5.5"
20,2015,NA,NA,"W.5","W.5.5"
1,2010,8,NA,"W.1","W.1.6"
2,2016,12,446,"W.1","W.1.6"
3,2010,17,2347,"W.1","W.1.6"
4,2017,8,455,"W.1","W.1.6"
5,2010,18,1586,"W.1","W.1.6"
6,2006,0,0,"W.1","W.1.6"
7,2013,0,0,"W.1","W.1.6"
8,2016,NA,NA,"W.1","W.1.6"
9,2008,NA,NA,"W.1","W.1.6"
10,2005,NA,NA,"W.1","W.1.6"
11,2021,NA,NA,"W.1","W.1.6"
12,2005,NA,NA,"W.1","W.1.6"
13,2021,NA,NA,"W.1","W.1.6"
14,2017,NA,NA,"W.1","W.1.6"
15,2017,NA,NA,"W.1","W.1.6"
16,2019,NA,NA,"W.1","W.1.6"
17,2015,NA,NA,"W.1","W.1.6"
18,2011,NA,NA,"W.1","W.1.6"
19,2003,NA,NA,"W.1","W.1.6"
20,2015,NA,NA,"W.1","W.1.6"
1,2010,1,NA,"E.2","E.2.7"
2,2016,1,0,"E.2","E.2.7"
3,2010,4,0,"E.2","E.2.7"
4,2017,0,0,"E.2","E.2.7"
5,2010,0,0,"E.2","E.2.7"
6,2006,NA,NA,"E.2","E.2.7"
7,2013,NA,NA,"E.2","E.2.7"
8,2016,NA,NA,"E.2","E.2.7"
9,2008,NA,NA,"E.2","E.2.7"
10,2005,NA,NA,"E.2","E.2.7"
11,2021,NA,NA,"E.2","E.2.7"
12,2005,NA,NA,"E.2","E.2.7"
13,2021,NA,NA,"E.2","E.2.7"
14,2017,NA,NA,"E.2","E.2.7"
15,2017,NA,NA,"E.2","E.2.7"
16,2019,NA,NA,"E.2","E.2.7"
17,2015,NA,NA,"E.2","E.2.7"
18,2011,NA,NA,"E.2","E.2.7"
19,2003,NA,NA,"E.2","E.2.7"
20,2015,NA,NA,"E.2","E.2.7"
1,2010,1,NA,"E.4","E.4.8"
2,2016,0,0,"E.4","E.4.8"
3,2010,0,0,"E.4","E.4.8"
4,2017,NA,NA,"E.4","E.4.8"
5,2010,NA,NA,"E.4","E.4.8"
6,2006,NA,NA,"E.4","E.4.8"
7,2013,NA,NA,"E.4","E.4.8"
8,2016,NA,NA,"E.4","E.4.8"
9,2008,NA,NA,"E.4","E.4.8"
10,2005,NA,NA,"E.4","E.4.8"
11,2021,NA,NA,"E.4","E.4.8"
12,2005,NA,NA,"E.4","E.4.8"
