"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2021,23,NA,"W.4","W.4.1"
2,2005,37,8,"W.4","W.4.1"
3,2003,21,10,"W.4","W.4.1"
4,2015,56,12,"W.4","W.4.1"
5,2003,26,42,"W.4","W.4.1"
6,2013,23,2,"W.4","W.4.1"
7,2004,0,0,"W.4","W.4.1"
8,2004,0,0,"W.4","W.4.1"
9,2017,NA,NA,"W.4","W.4.1"
10,2016,NA,NA,"W.4","W.4.1"
11,2016,NA,NA,"W.4","W.4.1"
12,2012,NA,NA,"W.4","W.4.1"
13,2014,NA,NA,"W.4","W.4.1"
14,2017,NA,NA,"W.4","W.4.1"
15,2007,NA,NA,"W.4","W.4.1"
16,2013,NA,NA,"W.4","W.4.1"
17,2008,NA,NA,"W.4","W.4.1"
18,2017,NA,NA,"W.4","W.4.1"
19,2009,NA,NA,"W.4","W.4.1"
20,2002,NA,NA,"W.4","W.4.1"
1,2021,29,NA,"E.6","E.6.2"
2,2005,2,4,"E.6","E.6.2"
3,2003,24,0,"E.6","E.6.2"
4,2015,22,11,"E.6","E.6.2"
5,2003,32,52,"E.6","E.6.2"
6,2013,16,10,"E.6","E.6.2"
7,2004,15,5,"E.6","E.6.2"
8,2004,48,12,"E.6","E.6.2"
9,2017,0,0,"E.6","E.6.2"
10,2016,0,0,"E.6","E.6.2"
11,2016,NA,NA,"E.6","E.6.2"
12,2012,NA,NA,"E.6","E.6.2"
13,2014,NA,NA,"E.6","E.6.2"
14,2017,NA,NA,"E.6","E.6.2"
15,2007,NA,NA,"E.6","E.6.2"
16,2013,NA,NA,"E.6","E.6.2"
17,2008,NA,NA,"E.6","E.6.2"
18,2017,NA,NA,"E.6","E.6.2"
19,2009,NA,NA,"E.6","E.6.2"
20,2002,NA,NA,"E.6","E.6.2"
1,2021,32,NA,"E.4","E.4.3"
2,2005,34,38,"E.4","E.4.3"
3,2003,44,14,"E.4","E.4.3"
4,2015,76,0,"E.4","E.4.3"
5,2003,50,22,"E.4","E.4.3"
6,2013,23,20,"E.4","E.4.3"
7,2004,12,0,"E.4","E.4.3"
8,2004,29,16,"E.4","E.4.3"
9,2017,47,15,"E.4","E.4.3"
10,2016,39,7,"E.4","E.4.3"
11,2016,62,19,"E.4","E.4.3"
12,2012,14,2,"E.4","E.4.3"
13,2014,5,11,"E.4","E.4.3"
14,2017,0,0,"E.4","E.4.3"
15,2007,0,0,"E.4","E.4.3"
16,2013,NA,NA,"E.4","E.4.3"
17,2008,NA,NA,"E.4","E.4.3"
18,2017,NA,NA,"E.4","E.4.3"
19,2009,NA,NA,"E.4","E.4.3"
20,2002,NA,NA,"E.4","E.4.3"
1,2021,26,NA,"E.3","E.3.4"
2,2005,16,0,"E.3","E.3.4"
3,2003,15,21,"E.3","E.3.4"
4,2015,14,10,"E.3","E.3.4"
5,2003,29,12,"E.3","E.3.4"
6,2013,15,20,"E.3","E.3.4"
7,2004,31,0,"E.3","E.3.4"
8,2004,28,15,"E.3","E.3.4"
9,2017,12,9,"E.3","E.3.4"
10,2016,44,18,"E.3","E.3.4"
11,2016,18,16,"E.3","E.3.4"
12,2012,20,0,"E.3","E.3.4"
13,2014,8,5,"E.3","E.3.4"
14,2017,13,17,"E.3","E.3.4"
15,2007,12,10,"E.3","E.3.4"
16,2013,17,4,"E.3","E.3.4"
17,2008,6,0,"E.3","E.3.4"
18,2017,11,0,"E.3","E.3.4"
19,2009,0,0,"E.3","E.3.4"
20,2002,0,0,"E.3","E.3.4"
1,2021,8,NA,"E.6","E.6.5"
2,2005,2,0,"E.6","E.6.5"
3,2003,12,0,"E.6","E.6.5"
4,2015,25,0,"E.6","E.6.5"
5,2003,7,4,"E.6","E.6.5"
6,2013,14,5,"E.6","E.6.5"
7,2004,5,0,"E.6","E.6.5"
8,2004,19,14,"E.6","E.6.5"
9,2017,7,7,"E.6","E.6.5"
10,2016,7,0,"E.6","E.6.5"
11,2016,10,7,"E.6","E.6.5"
12,2012,18,1,"E.6","E.6.5"
13,2014,7,10,"E.6","E.6.5"
14,2017,1,0,"E.6","E.6.5"
15,2007,0,0,"E.6","E.6.5"
16,2013,0,0,"E.6","E.6.5"
17,2008,NA,NA,"E.6","E.6.5"
18,2017,NA,NA,"E.6","E.6.5"
19,2009,NA,NA,"E.6","E.6.5"
20,2002,NA,NA,"E.6","E.6.5"
1,2021,14,NA,"E.1","E.1.6"
2,2005,28,0,"E.1","E.1.6"
3,2003,22,0,"E.1","E.1.6"
4,2015,11,0,"E.1","E.1.6"
5,2003,13,20,"E.1","E.1.6"
6,2013,17,2,"E.1","E.1.6"
7,2004,10,0,"E.1","E.1.6"
8,2004,11,6,"E.1","E.1.6"
9,2017,11,11,"E.1","E.1.6"
10,2016,11,0,"E.1","E.1.6"
11,2016,12,11,"E.1","E.1.6"
12,2012,15,0,"E.1","E.1.6"
13,2014,1,0,"E.1","E.1.6"
14,2017,5,2,"E.1","E.1.6"
15,2007,17,7,"E.1","E.1.6"
16,2013,34,0,"E.1","E.1.6"
17,2008,15,1,"E.1","E.1.6"
18,2017,15,0,"E.1","E.1.6"
19,2009,23,5,"E.1","E.1.6"
20,2002,12,0,"E.1","E.1.6"
1,2021,11,NA,"E.6","E.6.7"
2,2005,4,0,"E.6","E.6.7"
3,2003,17,3,"E.6","E.6.7"
4,2015,36,1,"E.6","E.6.7"
5,2003,13,18,"E.6","E.6.7"
6,2013,8,7,"E.6","E.6.7"
7,2004,18,0,"E.6","E.6.7"
8,2004,23,0,"E.6","E.6.7"
9,2017,15,18,"E.6","E.6.7"
10,2016,4,0,"E.6","E.6.7"
11,2016,6,8,"E.6","E.6.7"
12,2012,6,0,"E.6","E.6.7"
13,2014,1,5,"E.6","E.6.7"
14,2017,11,3,"E.6","E.6.7"
15,2007,20,0,"E.6","E.6.7"
16,2013,7,1,"E.6","E.6.7"
17,2008,15,0,"E.6","E.6.7"
18,2017,24,0,"E.6","E.6.7"
19,2009,11,20,"E.6","E.6.7"
20,2002,12,10,"E.6","E.6.7"
1,2021,23,NA,"E.3","E.3.8"
2,2005,11,0,"E.3","E.3.8"
3,2003,31,8,"E.3","E.3.8"
4,2015,34,26,"E.3","E.3.8"
5,2003,10,32,"E.3","E.3.8"
6,2013,24,16,"E.3","E.3.8"
7,2004,9,1,"E.3","E.3.8"
8,2004,23,6,"E.3","E.3.8"
9,2017,26,16,"E.3","E.3.8"
10,2016,6,4,"E.3","E.3.8"
11,2016,23,0,"E.3","E.3.8"
12,2012,21,0,"E.3","E.3.8"
13,2014,23,7,"E.3","E.3.8"
14,2017,10,3,"E.3","E.3.8"
15,2007,30,20,"E.3","E.3.8"
16,2013,18,22,"E.3","E.3.8"
17,2008,18,0,"E.3","E.3.8"
18,2017,29,0,"E.3","E.3.8"
19,2009,34,15,"E.3","E.3.8"
20,2002,18,12,"E.3","E.3.8"
1,2021,14,NA,"W.4","W.4.9"
2,2005,10,0,"W.4","W.4.9"
3,2003,7,16,"W.4","W.4.9"
4,2015,20,0,"W.4","W.4.9"
5,2003,32,16,"W.4","W.4.9"
6,2013,15,0,"W.4","W.4.9"
7,2004,9,0,"W.4","W.4.9"
8,2004,11,3,"W.4","W.4.9"
9,2017,12,9,"W.4","W.4.9"
10,2016,5,8,"W.4","W.4.9"
11,2016,10,0,"W.4","W.4.9"
12,2012,14,0,"W.4","W.4.9"
13,2014,16,3,"W.4","W.4.9"
14,2017,8,4,"W.4","W.4.9"
15,2007,27,5,"W.4","W.4.9"
16,2013,8,0,"W.4","W.4.9"
17,2008,20,0,"W.4","W.4.9"
18,2017,6,0,"W.4","W.4.9"
19,2009,14,6,"W.4","W.4.9"
20,2002,16,5,"W.4","W.4.9"
1,2021,14,NA,"E.3","E.3.10"
2,2005,20,6,"E.3","E.3.10"
3,2003,11,0,"E.3","E.3.10"
4,2015,33,17,"E.3","E.3.10"
5,2003,14,19,"E.3","E.3.10"
6,2013,0,0,"E.3","E.3.10"
7,2004,0,0,"E.3","E.3.10"
8,2004,NA,NA,"E.3","E.3.10"
9,2017,NA,NA,"E.3","E.3.10"
10,2016,NA,NA,"E.3","E.3.10"
11,2016,NA,NA,"E.3","E.3.10"
12,2012,NA,NA,"E.3","E.3.10"
13,2014,NA,NA,"E.3","E.3.10"
14,2017,NA,NA,"E.3","E.3.10"
