"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2021,32,NA,"W.1","W.1.1"
2,2002,17,18,"W.1","W.1.1"
3,2011,6,0,"W.1","W.1.1"
4,2011,2,0,"W.1","W.1.1"
5,2011,0,0,"W.1","W.1.1"
6,2021,0,0,"W.1","W.1.1"
7,2002,NA,NA,"W.1","W.1.1"
8,2015,NA,NA,"W.1","W.1.1"
9,2008,NA,NA,"W.1","W.1.1"
10,2005,NA,NA,"W.1","W.1.1"
11,2015,NA,NA,"W.1","W.1.1"
12,2012,NA,NA,"W.1","W.1.1"
13,2009,NA,NA,"W.1","W.1.1"
14,2007,NA,NA,"W.1","W.1.1"
15,2003,NA,NA,"W.1","W.1.1"
16,2018,NA,NA,"W.1","W.1.1"
17,2012,NA,NA,"W.1","W.1.1"
18,2004,NA,NA,"W.1","W.1.1"
19,2012,NA,NA,"W.1","W.1.1"
20,2011,NA,NA,"W.1","W.1.1"
21,2011,NA,NA,"W.1","W.1.1"
22,2012,NA,NA,"W.1","W.1.1"
23,2005,NA,NA,"W.1","W.1.1"
24,2002,NA,NA,"W.1","W.1.1"
25,2020,NA,NA,"W.1","W.1.1"
26,2018,NA,NA,"W.1","W.1.1"
27,2009,NA,NA,"W.1","W.1.1"
28,2014,NA,NA,"W.1","W.1.1"
29,2003,NA,NA,"W.1","W.1.1"
30,2005,NA,NA,"W.1","W.1.1"
31,2018,NA,NA,"W.1","W.1.1"
32,2021,NA,NA,"W.1","W.1.1"
33,2010,NA,NA,"W.1","W.1.1"
34,2006,NA,NA,"W.1","W.1.1"
35,2014,NA,NA,"W.1","W.1.1"
36,2011,NA,NA,"W.1","W.1.1"
37,2006,NA,NA,"W.1","W.1.1"
38,2002,NA,NA,"W.1","W.1.1"
39,2020,NA,NA,"W.1","W.1.1"
40,2010,NA,NA,"W.1","W.1.1"
1,2021,23,NA,"E.4","E.4.2"
2,2002,9,7,"E.4","E.4.2"
3,2011,11,0,"E.4","E.4.2"
4,2011,0,0,"E.4","E.4.2"
5,2011,0,0,"E.4","E.4.2"
6,2021,NA,NA,"E.4","E.4.2"
7,2002,NA,NA,"E.4","E.4.2"
8,2015,NA,NA,"E.4","E.4.2"
9,2008,NA,NA,"E.4","E.4.2"
10,2005,NA,NA,"E.4","E.4.2"
11,2015,NA,NA,"E.4","E.4.2"
12,2012,NA,NA,"E.4","E.4.2"
13,2009,NA,NA,"E.4","E.4.2"
14,2007,NA,NA,"E.4","E.4.2"
15,2003,NA,NA,"E.4","E.4.2"
16,2018,NA,NA,"E.4","E.4.2"
17,2012,NA,NA,"E.4","E.4.2"
18,2004,NA,NA,"E.4","E.4.2"
19,2012,NA,NA,"E.4","E.4.2"
20,2011,NA,NA,"E.4","E.4.2"
21,2011,NA,NA,"E.4","E.4.2"
22,2012,NA,NA,"E.4","E.4.2"
23,2005,NA,NA,"E.4","E.4.2"
24,2002,NA,NA,"E.4","E.4.2"
25,2020,NA,NA,"E.4","E.4.2"
26,2018,NA,NA,"E.4","E.4.2"
27,2009,NA,NA,"E.4","E.4.2"
28,2014,NA,NA,"E.4","E.4.2"
29,2003,NA,NA,"E.4","E.4.2"
30,2005,NA,NA,"E.4","E.4.2"
31,2018,NA,NA,"E.4","E.4.2"
32,2021,NA,NA,"E.4","E.4.2"
33,2010,NA,NA,"E.4","E.4.2"
34,2006,NA,NA,"E.4","E.4.2"
35,2014,NA,NA,"E.4","E.4.2"
36,2011,NA,NA,"E.4","E.4.2"
37,2006,NA,NA,"E.4","E.4.2"
38,2002,NA,NA,"E.4","E.4.2"
