"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew","save","surv","lagsrtsz","lagforsurv","InflYesNo","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp"
1,2021,23,NA,"W.4","W.4.1",1,1,0,0,NA,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453
2,2005,37,8,"W.4","W.4.1",1,1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2003,21,10,"W.4","W.4.1",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
4,2015,56,12,"W.4","W.4.1",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
5,2003,26,42,"W.4","W.4.1",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2013,23,2,"W.4","W.4.1",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
7,2004,NA,NA,"W.4","W.4.1",1,0,0,1,NA,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
1,2021,29,NA,"E.6","E.6.2",1,1,0,0,NA,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453
2,2005,2,4,"E.6","E.6.2",1,1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2003,24,0,"E.6","E.6.2",1,1,1,1,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
4,2015,22,11,"E.6","E.6.2",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
5,2003,32,52,"E.6","E.6.2",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2013,16,10,"E.6","E.6.2",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
7,2004,15,5,"E.6","E.6.2",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
8,2004,48,12,"E.6","E.6.2",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
9,2017,NA,NA,"E.6","E.6.2",1,0,0,1,NA,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
1,2021,32,NA,"E.4","E.4.3",1,1,0,0,NA,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453
2,2005,34,38,"E.4","E.4.3",1,1,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2003,44,14,"E.4","E.4.3",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
4,2015,76,0,"E.4","E.4.3",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
5,2003,50,22,"E.4","E.4.3",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2013,23,20,"E.4","E.4.3",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
7,2004,12,0,"E.4","E.4.3",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
8,2004,29,16,"E.4","E.4.3",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
9,2017,47,15,"E.4","E.4.3",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
10,2016,39,7,"E.4","E.4.3",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
11,2016,62,19,"E.4","E.4.3",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
12,2012,14,2,"E.4","E.4.3",1,1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
13,2014,5,11,"E.4","E.4.3",1,1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001
14,2017,NA,NA,"E.4","E.4.3",1,0,0,1,NA,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
1,2021,26,NA,"E.3","E.3.4",1,1,0,0,NA,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453
2,2005,16,0,"E.3","E.3.4",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2003,15,21,"E.3","E.3.4",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
4,2015,14,10,"E.3","E.3.4",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
5,2003,29,12,"E.3","E.3.4",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2013,15,20,"E.3","E.3.4",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
7,2004,31,0,"E.3","E.3.4",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
8,2004,28,15,"E.3","E.3.4",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
9,2017,12,9,"E.3","E.3.4",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
10,2016,44,18,"E.3","E.3.4",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
11,2016,18,16,"E.3","E.3.4",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
12,2012,20,0,"E.3","E.3.4",1,1,1,1,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
13,2014,8,5,"E.3","E.3.4",1,1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001
14,2017,13,17,"E.3","E.3.4",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
15,2007,12,10,"E.3","E.3.4",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
16,2013,17,4,"E.3","E.3.4",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
17,2008,6,0,"E.3","E.3.4",1,1,1,1,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068
18,2017,11,0,"E.3","E.3.4",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
19,2009,NA,NA,"E.3","E.3.4",1,0,0,1,NA,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
1,2021,8,NA,"E.6","E.6.5",1,1,0,0,NA,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453
2,2005,2,0,"E.6","E.6.5",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2003,12,0,"E.6","E.6.5",1,1,1,1,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
4,2015,25,0,"E.6","E.6.5",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
5,2003,7,4,"E.6","E.6.5",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2013,14,5,"E.6","E.6.5",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
7,2004,5,0,"E.6","E.6.5",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
8,2004,19,14,"E.6","E.6.5",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
9,2017,7,7,"E.6","E.6.5",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
10,2016,7,0,"E.6","E.6.5",1,1,1,1,0,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
11,2016,10,7,"E.6","E.6.5",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
12,2012,18,1,"E.6","E.6.5",1,1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
13,2014,7,10,"E.6","E.6.5",1,1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001
14,2017,1,0,"E.6","E.6.5",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
15,2007,NA,NA,"E.6","E.6.5",1,0,0,1,NA,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
1,2021,14,NA,"E.1","E.1.6",1,1,0,0,NA,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453
2,2005,28,0,"E.1","E.1.6",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2003,22,0,"E.1","E.1.6",1,1,1,1,0,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
4,2015,11,0,"E.1","E.1.6",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
5,2003,13,20,"E.1","E.1.6",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2013,17,2,"E.1","E.1.6",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
7,2004,10,0,"E.1","E.1.6",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
8,2004,11,6,"E.1","E.1.6",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
9,2017,11,11,"E.1","E.1.6",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
10,2016,11,0,"E.1","E.1.6",1,1,1,1,0,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
11,2016,12,11,"E.1","E.1.6",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
12,2012,15,0,"E.1","E.1.6",1,1,1,1,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
13,2014,1,0,"E.1","E.1.6",1,1,1,1,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001
14,2017,5,2,"E.1","E.1.6",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
15,2007,17,7,"E.1","E.1.6",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
16,2013,34,0,"E.1","E.1.6",1,1,1,1,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
17,2008,15,1,"E.1","E.1.6",1,1,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068
18,2017,15,0,"E.1","E.1.6",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
19,2009,23,5,"E.1","E.1.6",1,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
20,2002,12,0,"E.1","E.1.6",1,1,1,1,0,116.7060027,51.88000154,103.1949987,14.03625035,0.464250049,17.14900088
1,2021,11,NA,"E.6","E.6.7",1,1,0,0,NA,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453
2,2005,4,0,"E.6","E.6.7",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2003,17,3,"E.6","E.6.7",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
4,2015,36,1,"E.6","E.6.7",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
5,2003,13,18,"E.6","E.6.7",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2013,8,7,"E.6","E.6.7",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
7,2004,18,0,"E.6","E.6.7",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
8,2004,23,0,"E.6","E.6.7",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
9,2017,15,18,"E.6","E.6.7",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
10,2016,4,0,"E.6","E.6.7",1,1,1,1,0,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
11,2016,6,8,"E.6","E.6.7",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
12,2012,6,0,"E.6","E.6.7",1,1,1,1,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
13,2014,1,5,"E.6","E.6.7",1,1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001
14,2017,11,3,"E.6","E.6.7",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
15,2007,20,0,"E.6","E.6.7",1,1,1,1,0,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
16,2013,7,1,"E.6","E.6.7",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
17,2008,15,0,"E.6","E.6.7",1,1,1,1,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068
18,2017,24,0,"E.6","E.6.7",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
19,2009,11,20,"E.6","E.6.7",1,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
20,2002,12,10,"E.6","E.6.7",1,1,1,1,1,116.7060027,51.88000154,103.1949987,14.03625035,0.464250049,17.14900088
1,2021,23,NA,"E.3","E.3.8",1,1,0,0,NA,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453
2,2005,11,0,"E.3","E.3.8",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2003,31,8,"E.3","E.3.8",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
4,2015,34,26,"E.3","E.3.8",1,1,1,1,1,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
5,2003,10,32,"E.3","E.3.8",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2013,24,16,"E.3","E.3.8",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
7,2004,9,1,"E.3","E.3.8",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
8,2004,23,6,"E.3","E.3.8",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
9,2017,26,16,"E.3","E.3.8",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
10,2016,6,4,"E.3","E.3.8",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
11,2016,23,0,"E.3","E.3.8",1,1,1,1,0,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
12,2012,21,0,"E.3","E.3.8",1,1,1,1,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
13,2014,23,7,"E.3","E.3.8",1,1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001
14,2017,10,3,"E.3","E.3.8",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
15,2007,30,20,"E.3","E.3.8",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
16,2013,18,22,"E.3","E.3.8",1,1,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
17,2008,18,0,"E.3","E.3.8",1,1,1,1,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068
18,2017,29,0,"E.3","E.3.8",1,1,1,1,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
19,2009,34,15,"E.3","E.3.8",1,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044
20,2002,18,12,"E.3","E.3.8",1,1,1,1,1,116.7060027,51.88000154,103.1949987,14.03625035,0.464250049,17.14900088
1,2021,14,NA,"W.4","W.4.9",1,1,0,0,NA,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453
2,2005,10,0,"W.4","W.4.9",1,1,1,1,0,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036
3,2003,7,16,"W.4","W.4.9",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
4,2015,20,0,"W.4","W.4.9",1,1,1,1,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009
5,2003,32,16,"W.4","W.4.9",1,1,1,1,1,100.4890018,105.5939999,173.5719948,12.35775036,1.681750134,16.20100117
6,2013,15,0,"W.4","W.4.9",1,1,1,1,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
7,2004,9,0,"W.4","W.4.9",1,1,1,1,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
8,2004,11,3,"W.4","W.4.9",1,1,1,1,1,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034
9,2017,12,9,"W.4","W.4.9",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
10,2016,5,8,"W.4","W.4.9",1,1,1,1,1,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
11,2016,10,0,"W.4","W.4.9",1,1,1,1,0,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063
12,2012,14,0,"W.4","W.4.9",1,1,1,1,0,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082
13,2014,16,3,"W.4","W.4.9",1,1,1,1,1,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001
14,2017,8,4,"W.4","W.4.9",1,1,1,1,1,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078
15,2007,27,5,"W.4","W.4.9",1,1,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072
16,2013,8,0,"W.4","W.4.9",1,1,1,1,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105
17,2008,20,0,"W.4","W.4.9",1,1,1,1,0,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068
