"Year","ClimYr","RosNew","InflNew","TransectNew","TagNew"
1,2020,235,NA,"E.7","E.7.1"
2,2004,0,0,"E.7","E.7.1"
3,2015,0,0,"E.7","E.7.1"
4,2016,NA,NA,"E.7","E.7.1"
5,2021,NA,NA,"E.7","E.7.1"
6,2021,NA,NA,"E.7","E.7.1"
7,2012,NA,NA,"E.7","E.7.1"
8,2006,NA,NA,"E.7","E.7.1"
9,2008,NA,NA,"E.7","E.7.1"
10,2005,NA,NA,"E.7","E.7.1"
11,2020,NA,NA,"E.7","E.7.1"
12,2012,NA,NA,"E.7","E.7.1"
13,2008,NA,NA,"E.7","E.7.1"
14,2014,NA,NA,"E.7","E.7.1"
15,2005,NA,NA,"E.7","E.7.1"
16,2018,NA,NA,"E.7","E.7.1"
17,2006,NA,NA,"E.7","E.7.1"
18,2015,NA,NA,"E.7","E.7.1"
19,2020,NA,NA,"E.7","E.7.1"
20,2015,NA,NA,"E.7","E.7.1"
1,2020,115,NA,"E.7","E.7.2"
2,2004,141,38,"E.7","E.7.2"
3,2015,334,55,"E.7","E.7.2"
4,2016,122,241,"E.7","E.7.2"
5,2021,182,57,"E.7","E.7.2"
6,2021,56,92,"E.7","E.7.2"
7,2012,93,61,"E.7","E.7.2"
8,2006,143,62,"E.7","E.7.2"
9,2008,0,0,"E.7","E.7.2"
10,2005,0,0,"E.7","E.7.2"
11,2020,NA,NA,"E.7","E.7.2"
12,2012,NA,NA,"E.7","E.7.2"
13,2008,NA,NA,"E.7","E.7.2"
14,2014,NA,NA,"E.7","E.7.2"
15,2005,NA,NA,"E.7","E.7.2"
16,2018,NA,NA,"E.7","E.7.2"
17,2006,NA,NA,"E.7","E.7.2"
18,2015,NA,NA,"E.7","E.7.2"
19,2020,NA,NA,"E.7","E.7.2"
20,2015,NA,NA,"E.7","E.7.2"
1,2020,127,NA,"E.1","E.1.3"
2,2004,113,112,"E.1","E.1.3"
3,2015,259,67,"E.1","E.1.3"
4,2016,33,140,"E.1","E.1.3"
5,2021,204,40,"E.1","E.1.3"
6,2021,267,44,"E.1","E.1.3"
7,2012,145,30,"E.1","E.1.3"
8,2006,272,36,"E.1","E.1.3"
9,2008,156,44,"E.1","E.1.3"
10,2005,139,25,"E.1","E.1.3"
11,2020,97,25,"E.1","E.1.3"
12,2012,89,54,"E.1","E.1.3"
13,2008,435,37,"E.1","E.1.3"
14,2014,100,51,"E.1","E.1.3"
15,2005,279,5,"E.1","E.1.3"
16,2018,26,84,"E.1","E.1.3"
17,2006,159,11,"E.1","E.1.3"
18,2015,112,104,"E.1","E.1.3"
19,2020,217,133,"E.1","E.1.3"
20,2015,325,119,"E.1","E.1.3"
1,2020,7,NA,"W.1","W.1.4"
2,2004,9,10,"W.1","W.1.4"
3,2015,29,1,"W.1","W.1.4"
4,2016,0,0,"W.1","W.1.4"
5,2021,0,0,"W.1","W.1.4"
6,2021,NA,NA,"W.1","W.1.4"
7,2012,NA,NA,"W.1","W.1.4"
8,2006,NA,NA,"W.1","W.1.4"
9,2008,NA,NA,"W.1","W.1.4"
10,2005,NA,NA,"W.1","W.1.4"
11,2020,NA,NA,"W.1","W.1.4"
12,2012,NA,NA,"W.1","W.1.4"
13,2008,NA,NA,"W.1","W.1.4"
14,2014,NA,NA,"W.1","W.1.4"
15,2005,NA,NA,"W.1","W.1.4"
16,2018,NA,NA,"W.1","W.1.4"
17,2006,NA,NA,"W.1","W.1.4"
18,2015,NA,NA,"W.1","W.1.4"
19,2020,NA,NA,"W.1","W.1.4"
20,2015,NA,NA,"W.1","W.1.4"
1,2020,235,NA,"W.2","W.2.5"
2,2004,125,48,"W.2","W.2.5"
3,2015,162,104,"W.2","W.2.5"
4,2016,87,1276,"W.2","W.2.5"
5,2021,352,143,"W.2","W.2.5"
6,2021,300,123,"W.2","W.2.5"
7,2012,124,37,"W.2","W.2.5"
8,2006,70,176,"W.2","W.2.5"
9,2008,69,85,"W.2","W.2.5"
10,2005,304,47,"W.2","W.2.5"
11,2020,321,171,"W.2","W.2.5"
12,2012,120,73,"W.2","W.2.5"
13,2008,185,136,"W.2","W.2.5"
14,2014,398,28,"W.2","W.2.5"
15,2005,297,67,"W.2","W.2.5"
16,2018,112,28,"W.2","W.2.5"
17,2006,0,0,"W.2","W.2.5"
18,2015,0,0,"W.2","W.2.5"
19,2020,NA,NA,"W.2","W.2.5"
