"DATASET","REP","CLIM_YR","PLT_SZ","SurvRate_JAGS","SurvRate_GLMM","SurvRate_True","GrwthRate_JAGS","GrwthRate_GLMM","GrwthRate_True"
"SimDat40yr",1,2002,2.5,0.833420212430197,0.89175600695687,0.810779772718631,3.73490129381351,3.92029121325057,3.45787119791291
"SimDat40yr",1,2002,5.5,0.88345678277291,0.924677962922577,0.868169442778705,6.64078262651266,6.94746406806681,6.51054799423545
"SimDat40yr",1,2002,8.5,0.905080318466011,0.938652637213226,0.893038371132673,9.12461660412651,9.52864083541763,9.12014058735154
"SimDat40yr",1,2002,11.5,0.917910854560559,0.946889733923993,0.907788898451238,11.3772509361208,11.8660071361935,11.4835280957351
"SimDat40yr",1,2002,14.5,0.926658182350776,0.952487184185712,0.917834783694258,13.4746719104822,14.0399131972548,13.6852007209242
"SimDat40yr",1,2002,17.5,0.933115219887161,0.956611786094646,0.925241493487437,15.4571903382716,16.0929328647907,15.7691861757528
"SimDat40yr",1,2002,20.5,0.93813511313958,0.959815234103912,0.930992688776715,17.3495172250267,18.0511402576566,17.7618239421729
"SimDat40yr",1,2002,23.5,0.942182988296667,0.962397037017916,0.93562477586676,19.1682158944367,19.9319992614456,19.6804163890367
"SimDat40yr",1,2002,26.5,0.945537051627242,0.964535804390539,0.939458570159266,20.9250888149893,21.7479461882838,21.5371063550947
"SimDat40yr",1,2002,29.5,0.948375335328323,0.96634558137844,0.942699318305593,22.6289304623206,23.5082427456163,23.3408412266931
"SimDat40yr",1,2002,32.5,0.950817795994583,0.967903082071259,0.945485264354603,24.2865216299035,25.2200265300989,25.098463565216
"SimDat40yr",1,2002,35.5,0.952948618609635,0.969262074435352,0.947913386765809,25.9032334866295,26.8889488981509,26.8153613037249
"SimDat40yr",1,2002,38.5,0.954828866460684,0.970461519364722,0.950053996582724,27.4834146816996,28.5195835579878,28.4958778152461
"SimDat40yr",1,2002,41.5,0.956504058130111,0.971530436327406,0.951959481100567,29.0306502801765,30.1156997686435,30.1435825882853
"SimDat40yr",1,2002,44.5,0.95800891378833,0.972490946384667,0.95366978036232,30.5479411708978,31.6804515616583,31.7614567256984
"SimDat40yr",1,2002,47.5,0.95937044175577,0.973360248464456,0.95521594797947,32.0378320877872,33.2165127201459,33.3520241263558
"SimDat40yr",1,2002,50.5,0.960610010584747,0.974151944594491,0.956622541095074,33.502505277489,34.7261755066109,34.9174467586863
"SimDat40yr",1,2002,53.5,0.961744778681352,0.974876953370773,0.957909268932566,34.9438505234367,36.2114244487059,36.4595954546971
"SimDat40yr",1,2002,56.5,0.962788704420882,0.975544154855116,0.959092157293507,36.3635184841069,37.6739925277229,37.9801035667641
"SimDat40yr",1,2002,59.5,0.963753274927277,0.976160855532421,0.960184388489428,37.762961995102,39.1154046767694,39.4804083465734
"SimDat40yr",1,2002,62.5,0.964648041691605,0.976733129827046,0.961196918475152,39.1434685200728,40.5370119490364,40.961783347115
"SimDat40yr",1,2002,65.5,0.965481020774068,0.977266075143536,0.962138937821117,40.5061859803829,41.9400187082934,42.4253641420504
